id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
529818.AMSG_12417T0	0	1	3429	1	100	100%
3067.XP_002958526.1	1	1	2670	1	100	100%
dwi:6650859	2	1	2508	1	100	100%
3055.EDP01525	3	1	2430	1	100	100%
296587.XP_002503288	4	1	2197	1	100	100%
55529.EKX53755	5	1	2193	1	100	100%
3055.EDO97875	6	1	2159	1	100	100%
38833.XP_003058448.	7	1	1987	1	100	100%
3067.XP_002947193.1	8	1	1845	1	100	100%
218851.Aquca_026_00	9	1	1762	1	100	100%
981085.XP_010090897	10	1	1727	1	100	100%
dax:FDQ92_13335	11	1	1441	1	100	100%
116749494	12	1	1424	1	100	100%
325452.fgenesh_scip	13	1	1369	1	100	100%
37682.EMT22829	14	1	1290	1	100	100%
A0A061S0K7	15	1	1214	1	100	100%
A0A061REJ5	16	1	1146	1	100	100%
A0A2N1JEG5	17	1	1132	1	100	100%
4572.TRIUR3_24517-P	18	1	1127	1	100	100%
1187851.A33M_3571	19	1	1106	1	100	100%
85681.XP_006419747.	20	1	1096	1	100	100%
41875.XP_007510734.	21	1	1077	1	100	100%
529884.Rhola_000013	22	1	1066	1	100	100%
lpil:LIP_2471	23	1	1061	1	100	100%
4537.OPUNC05G14140.	24	1	1047	1	100	100%
WP_111385898.1	25	1	1047	1	100	100%
A0A652ZYT8	26	1	1046	1	100	100%
38833.XP_003056354.	27	1	1045	1	100	100%
A0A447CP89	28	1	1039	1	100	100%
sita:101758684	29	1	1039	1	100	100%
WP_111357531.1	30	1	1031	1	100	100%
323098.Nwi_2709	31	1	1028	1	100	100%
316057.RPD_1224	32	1	1027	1	100	100%
A0A2W6B0A4	33	1	1026	1	100	100%
59538.XP_005963643.	34	1	1024	1	100	100%
A0A2H5XQE3	35	1	1023	1	100	100%
4536.ONIVA07G03910.	36	1	1022	1	100	100%
759914.BP951000_089	37	1	1021	1	100	100%
bpj:B2904_orf475	38	1	1021	1	100	100%
652103.Rpdx1_1216	39	1	1020	1	100	100%
A0A1V6AQF5	40	1	1019	1	100	100%
1123320.KB889751_ge	41	1	1018	1	100	100%
59538.XP_005976883.	42	1	1018	1	100	100%
A0A1V5TBZ9	43	1	1015	1	100	100%
325452.fgenesh_scip	44	1	1014	1	100	100%
A0A1V5WJG6	45	1	1014	1	100	100%
2850.Phatr21988	46	1	1011	1	100	100%
29760.VIT_05s0020g0	47	1	1011	1	100	100%
WP_078814219.1	48	1	1010	1	100	100%
316055.RPE_4405	49	1	1007	1	100	100%
41875.XP_007510656.	50	1	1006	1	100	100%
A0A1V5I542	51	1	1006	1	100	100%
WP_143578348.1	52	1	1005	1	100	100%
316058.RPB_1099	53	1	1004	1	100	100%
545694.TREPR_2255	54	1	1002	1	100	100%
bhp:BHAMNSH16_10555	55	1	1002	1	100	100%
1123263.AUKY0100000	56	1	1001	1	100	100%
dzi:111307157	57	1	1001	1	100	100%
WP_111419228.1	58	1	999	1	100	100%
mcha:111009223	59	1	998	1	100	100%
rcn:112200482	60	1	997	1	100	100%
384208155	61	1	995	1	100	100%
bhd:BHYOB78_10125	62	1	995	1	100	100%
WP_048595081.1	63	1	995	1	100	100%
196490.AUEZ01000032	64	1	994	1	100	100%
WP_116661312.1	65	1	994	1	100	100%
459291907	66	1	992	1	100	100%
WP_008961220.1	67	1	992	1	100	100%
316056.RPC_4343	68	1	991	1	100	100%
526224.Bmur_0856	69	1	991	1	100	100%
WP_008972967.1	70	1	991	1	100	100%
WP_084301896.1	71	1	990	1	100	100%
161934.XP_010684552	72	1	988	1	100	100%
1289135.A966_04586	73	1	987	1	100	100%
5811.TGME49_099070	74	1	987	1	100	100%
A0A1Y6KK06	75	1	987	1	100	100%
A5EED7	76	1	987	1	100	100%
WP_145667926.1	77	1	987	1	100	100%
70448.A0A090M4R6	78	1	986	1	100	100%
938709.AUSH02000017	79	1	985	1	100	100%
WP_128916676.1	80	1	985	1	100	100%
319003.Bra1253DRAFT	81	1	984	1	100	100%
404589.Anae109_0385	82	1	984	1	100	100%
1038866.KB902846_ge	83	1	983	1	100	100%
A0A5H2Z367	84	1	983	1	100	100%
A4YPR5	85	1	983	1	100	100%
brad:BF49_2250	86	1	983	1	100	100%
H0S9F3	87	1	983	1	100	100%
A0A2H5Y9F7	88	1	982	1	100	100%
A0A8F0B3X9	89	1	982	1	100	100%
brq:CIT40_07185	90	1	982	1	100	100%
WP_088569959.1	91	1	982	1	100	100%
209886062	92	1	981	1	100	100%
29730.Gorai.011G181	93	1	981	1	100	100%
ghi:107897656	94	1	981	1	100	100%
Q89S67	95	1	981	1	100	100%
A0A1V5WEG4	96	1	980	1	100	100%
bgq:X265_28350	97	1	980	1	100	100%
pmum:103322886	98	1	980	1	100	100%
A0A0U5F5P8	99	1	979	1	100	100%
A0A2U3Q7J0	100	1	979	1	100	100%
brc:BCCGELA001_2708	101	1	979	1	100	100%
WP_145064794.1	102	1	979	1	100	100%
dzi:111279865	103	1	977	1	100	100%
A0A1V6CYX5	104	1	976	1	100	100%
ini:109176574	105	1	976	1	100	100%
tped:TPE_0041	106	1	976	1	100	100%
WP_006526423.1	107	1	976	1	100	100%
172088.AUGA01000004	108	1	975	1	100	100%
4432.XP_010242550.1	109	1	974	1	100	100%
6238.CBG16947	110	1	974	1	100	100%
554065.XP_005843346	111	1	973	1	100	100%
acia:SE86_04370	112	1	973	1	100	100%
fcy:FRACYDRAFT_2259	113	1	973	1	100	100%
pop:7497997	114	1	973	1	100	100%
WP_146990777.1	115	1	973	1	100	100%
302348538	116	1	972	1	100	100%
3218.PP1S23_50V6.1	117	1	972	1	100	100%
3694.POPTR_0010s028	118	1	972	1	100	100%
brk:CWS35_34080	119	1	972	1	100	100%
psom:113336741	120	1	972	1	100	100%
3641.EOY06314	121	1	971	1	100	100%
883080.HMPREF9697_0	122	1	971	1	100	100%
tcc:18603387	123	1	971	1	100	100%
A0A1V5WHI5	124	1	970	1	100	100%
189753.AXAS01000020	125	1	969	1	100	100%
A0A4Y3ZE76	126	1	969	1	100	100%
jre:108995034	127	1	969	1	100	100%
225117.XP_009352161	128	1	968	1	100	100%
225117.XP_009369064	129	1	968	1	100	100%
3760.EMJ26558	130	1	968	1	100	100%
4006.Lus10012770	131	1	968	1	100	100%
mdm:103403814	132	1	968	1	100	100%
WP_084265560.1	133	1	968	1	100	100%
A0A174A234	134	1	967	1	100	100%
1125725.HMPREF1325_	135	1	966	1	100	100%
312113164	136	1	966	1	100	100%
545695.TREAZ_0431	137	1	966	1	100	100%
57918.XP_004296766.	138	1	966	1	100	100%
71139.XP_010024457.	139	1	966	1	100	100%
981085.XP_010105683	140	1	966	1	100	100%
mus:103978884	141	1	966	1	100	100%
