id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
59538.XP_005965378.	0	800	2761	1	100	100%
WP_138324016.1	0	800	818	0	53.30%	29%
WP_084194934.1	0	800	817	0	55.20%	29%
WP_132706621.1	0	800	813	0	53.26%	29%
A0A6J4F7A1	0	800	811	0	64.61%	29%
WP_083278300.1	0	800	805	0	64.72%	29%
A0A1M6MCY6	0	800	794	0	60.71%	28%
A0A1L3RL51	0	800	792	0	67.80%	28%
16125954	0	800	789	0	84.41%	28%
gbc:GbCGDNIH3_2033	0	800	789	0	98.48%	28%
R5PYU1	0	800	787	0	50.19%	28%
WP_141374239.1	0	800	786	0	70.23%	28%
A0A2E6QMI1	0	800	785	0	60.38%	28%
WP_104521942.1	0	800	785	0	67.52%	28%
WP_083909770.1	0	800	783	0	51.34%	28%
A0A3M0CJL5	0	800	783	0	60.79%	28%
1279038.KB907339_ge	0	800	781	0	74.01%	28%
WP_153203599.1	0	800	781	0	60.05%	28%
A0A5A7N7E9	0	800	780	0	64.49%	28%
ato:CIW82_11045	0	800	778	0	69.02%	28%
WP_110527129.1	0	800	778	0	72.24%	28%
G1Y490	0	800	778	0	74.55%	28%
nao:Y958_16935	0	800	778	0	99.87%	28%
WP_146885831.1	0	800	777	0	70.27%	28%
290633.GOX1936	0	800	776	0	72.55%	28%
A0A4R4A0I4	0	800	776	0	99.87%	28%
goy:GLS_c20500	0	800	776	0	99.74%	28%
1123060.JONP0100000	0	800	775	0	87.23%	28%
634177.GLX_26860	0	800	772	0	83.68%	27%
WP_146793817.1	0	800	772	0	84.59%	27%
A0A318QLP9	0	800	771	0	94.29%	27%
WP_003618266.1	0	800	771	0	94.29%	27%
WP_084366790.1	0	800	771	0	80.03%	27%
WP_048852944.1	0	800	770	0	81.82%	27%
A0A269Y1Q1	0	800	769	0	94.67%	27%
WP_086645342.1	0	800	769	0	94.54%	27%
A0A5A7N058	0	800	767	0	80.05%	27%
A0A6V8I428	0	800	766	0	80.42%	27%
A0A1Z5YUX2	0	800	765	0	89.15%	27%
kna:B0W47_13535	0	800	765	0	91.37%	27%
WP_110566515.1	0	800	765	0	91.24%	27%
162147794	0	800	764	0	70.42%	27%
1307834.BARL0100000	0	800	764	0	87.83%	27%
A0A0S6TH40	0	800	764	0	99.87%	27%
A0A1B6VMS7	0	800	764	0	93.32%	27%
WP_127102500.1	0	800	764	0	81.54%	27%
aace:A0U92_07080	0	800	764	0	84.03%	27%
WP_152215865.1	0	800	764	0	61.52%	27%
A0A4P1K095	0	800	763	0	67.10%	27%
A0A1G7P7U0	0	800	763	0	64.09%	27%
A0A522CL96	0	800	762	0	51.05%	27%
A0A3M1K4L5	0	800	762	0	63.12%	27%
WP_086612470.1	0	800	762	0	91.47%	27%
WP_146858553.1	0	800	762	0	95.01%	27%
WP_077806084.1	0	800	762	0	78.08%	27%
663932.KB902575_gen	0	800	762	0	96.33%	27%
WP_084618640.1	0	800	761	0	64.13%	27%
WP_142224467.1	0	800	761	0	65.05%	27%
WP_061488512.1	0	800	761	0	97.50%	27%
153496.JNAB01000037	0	800	761	0	98.55%	27%
258541974	0	800	761	0	83.84%	27%
apk:APA386B_2383	0	800	761	0	99.87%	27%
WP_003628262.1	0	800	761	0	99.74%	27%
WP_085340551.1	0	800	760	0	62.76%	27%
A0A2G2J2N4	0	800	760	0	54.61%	27%
WP_007003058.1	0	800	760	0	76.18%	27%
114328697	0	800	760	0	98.68%	27%
1382230.ASAP_0174	0	800	760	0	95.79%	27%
A0A257HR50	0	800	759	0	98.29%	27%
A0A2E8PLN4	0	800	759	0	58.23%	27%
WP_083747504.1	0	800	759	0	89.46%	27%
A0A4R3MH07	0	800	759	0	61.13%	27%
A0A252AWY1	0	800	759	0	91.96%	27%
WP_114727056.1	0	800	758	0	89.05%	27%
WP_149277946.1	0	800	758	0	83.77%	27%
A0A2E4QRY7	0	800	757	0	60.63%	27%
A0A1E5Q5U9	0	800	757	0	62.09%	27%
WP_092619356.1	0	800	757	0	72.92%	27%
A0A506UQ87	0	800	757	0	62.75%	27%
WP_141451850.1	0	800	757	0	98.41%	27%
1296990.H845_629	0	800	757	0	92.21%	27%
keu:S101446_03019	0	800	757	0	92.21%	27%
WP_110556688.1	0	800	757	0	92.21%	27%
197105153	0	800	756	0	72.75%	27%
WP_108984001.1	0	800	756	0	91.67%	27%
WP_119061591.1	0	800	756	0	55.95%	27%
178901.AmDm5_2338	0	800	756	0	90.87%	27%
aper:A0U91_03900	0	800	756	0	99.87%	27%
WP_048835248.1	0	800	756	0	94.05%	27%
WP_092679741.1	0	800	755	0	99.34%	27%
A0A5Q4D961	0	800	755	0	60.13%	27%
A0A1M3PZN2	0	800	755	0	73.25%	27%
A0A2D7AJ58	0	800	754	0	52.92%	27%
663610.JQKO01000015	0	800	754	0	70.82%	27%
269796.Rru_A2161	0	800	754	0	62.20%	27%
A0A2Z5ZMK6	0	800	754	0	91.64%	27%
WP_094754847.1	0	800	754	0	91.51%	27%
WP_086554436.1	0	800	754	0	81.83%	27%
ksc:CD178_00386	0	800	753	0	90.57%	27%
1121022.ABENE_02270	0	800	752	0	66.22%	27%
A0A2E2E369	0	800	752	0	61.70%	27%
A0A6A8QPC0	0	800	752	0	60.64%	27%
WP_048838051.1	0	800	752	0	90.43%	27%
WP_116703274.1	0	800	752	0	91.36%	27%
WP_084712111.1	0	800	752	0	73.94%	27%
A0A354UYV2	0	800	752	0	81.12%	27%
A0A6M8HVP0	0	800	752	0	79.92%	27%
551275.KB899544_gen	0	800	751	0	71.50%	27%
A0A0S6WQK0	0	800	751	0	53.53%	27%
A0A1I3HZI1	0	800	751	0	84.02%	27%
WP_114581482.1	0	800	751	0	74.17%	27%
A0A1Z8KT48	0	800	751	0	62.98%	27%
WP_090642895.1	0	800	750	0	91.47%	27%
1382303.JPOM0100000	0	800	750	0	69.73%	27%
WP_091685373.1	0	800	750	0	81.47%	27%
209964845	0	800	750	0	79.07%	27%
1282362.AEAC466_084	0	800	749	0	91.32%	27%
WP_140985248.1	0	800	749	0	79.71%	27%
WP_125157886.1	0	800	749	0	91.32%	27%
254294272	0	800	749	0	88.38%	27%
1282361.ABAC402_091	0	800	748	0	82.62%	27%
715226.ABI_33920	0	800	748	0	91.18%	27%
WP_123689820.1	0	800	748	0	84.76%	27%
A0A258FRT5	0	800	747	0	70.41%	27%
983920.Y88_0503	0	800	747	0	67.87%	27%
A0A2D7MIP7	0	800	747	0	51.27%	27%
A0A350KPX5	0	800	747	0	77.11%	27%
WP_147845032.1	0	800	747	0	61.98%	27%
A0A2W5WQ61	0	800	746	0	92.63%	27%
A0A059FB52	0	800	746	0	59.52%	27%
WP_110760989.1	0	800	746	0	76.14%	27%
A0A2G2GJ26	0	800	746	0	81.10%	27%
WP_150040639.1	0	800	746	0	70.51%	27%
WP_056102397.1	0	800	745	0	78.93%	26%
1044.EH31_08890	0	800	745	0	64.03%	26%
WP_143738416.1	0	800	745	0	78.52%	26%
A0A0N1L3T8	0	800	745	0	94.50%	26%
WP_107717196.1	0	800	745	0	94.50%	26%
WP_107872247.1	0	800	744	0	84.68%	26%
1449049.JONW0100000	0	800	744	0	87.90%	26%
WP_123286896.1	0	800	744	0	82.80%	26%
WP_119302350.1	0	800	744	0	61.02%	26%
WP_144252928.1	0	800	744	0	64.52%	26%
A0A3D6CAH4	0	800	744	0	53.76%	26%
WP_140881567.1	0	800	744	0	93.41%	26%
WP_137125625.1	0	800	744	0	77.15%	26%
A0A2S6QI31	0	800	744	0	60.75%	26%
WP_023462858.1	0	800	743	0	90.04%	26%
WP_056436788.1	0	800	743	0	96.10%	26%
588932.JHOF01000011	0	800	743	0	97.85%	26%
A0A519IX72	0	800	743	0	90.71%	26%
bdm:EQG53_14445	0	800	743	0	99.60%	26%
WP_105564037.1	0	800	743	0	93.94%	26%
WP_135062941.1	0	800	743	0	89.50%	26%
A0A523G140	0	800	743	0	60.16%	26%
WP_119285342.1	0	800	743	0	94.08%	26%
A0A6A8RXY3	0	800	743	0	88.69%	26%
A0A6N8VUV2	0	800	743	0	62.45%	26%
331869.BAL199_23709	0	800	743	0	76.72%	26%
631454.N177_3581	0	800	743	0	74.56%	26%
315500001	0	800	742	0	95.28%	26%
A0A2W5R3H6	0	800	742	0	81.00%	26%
A0A525JPK8	0	800	742	0	81.40%	26%
366602.Caul_2551	0	800	742	0	94.61%	26%
509190.Cseg_2266	0	800	742	0	93.40%	26%
A0A2G4KFH2	0	800	742	0	91.37%	26%
WP_066681344.1	0	800	742	0	93.40%	26%
chq:AQ619_08325	0	800	742	0	86.79%	26%
WP_110121258.1	0	800	742	0	88.01%	26%
A0A258V1Z0	0	800	742	0	74.53%	26%
amx:AM2010_492	0	800	742	0	63.34%	26%
WP_111430892.1	0	800	742	0	67.39%	26%
WP_095206492.1	0	800	742	0	99.33%	26%
1123059.KB823014_ge	0	800	741	0	57.89%	26%
312112994	0	800	741	0	50.74%	26%
1161401.ASJA0100001	0	800	741	0	62.89%	26%
A0A525J557	0	800	741	0	80.97%	26%
WP_004615139.1	0	800	741	0	98.52%	26%
WP_056051977.1	0	800	741	0	92.04%	26%
cfh:C1707_17460	0	800	741	0	97.57%	26%
WP_091738743.1	0	800	741	0	72.74%	26%
A0A1F8I685	0	800	741	0	85.70%	26%
WP_092307680.1	0	800	741	0	96.76%	26%
WP_141626973.1	0	800	741	0	86.10%	26%
A0A2S5MY11	0	800	741	0	91.36%	26%
A0A5C9D1P8	0	800	741	0	94.33%	26%
304321316	0	800	741	0	60.32%	26%
A0A4R3J3H4	0	800	741	0	63.02%	26%
A0A5C7JJF3	0	800	741	0	60.19%	26%
X5MEF4	0	800	741	0	61.00%	26%
WP_007666473.1	0	800	740	0	94.19%	26%
69395.JQLZ01000008_	0	800	740	0	91.62%	26%
WP_108505344.1	0	800	740	0	91.35%	26%
A0A0Q7T812	0	800	740	0	90.41%	26%
A0A521NJ15	0	800	740	0	90.95%	26%
WP_055832457.1	0	800	740	0	90.95%	26%
WP_056449974.1	0	800	740	0	87.16%	26%
A0A539D546	0	800	740	0	77.97%	26%
WP_067678712.1	0	800	740	0	77.70%	26%
WP_068091098.1	0	800	740	0	69.73%	26%
A0A2D5Y1H9	0	800	740	0	52.70%	26%
395964.KE386496_gen	0	800	740	0	81.22%	26%
WP_109871860.1	0	800	740	0	76.08%	26%
WP_068145895.1	0	800	740	0	73.24%	26%
WP_068306434.1	0	800	740	0	92.84%	26%
A0A7H1NS01	0	800	740	0	66.08%	26%
1121948.AUAC0100000	0	800	739	0	64.82%	26%
A0A1G2W8B7	0	800	739	0	82.00%	26%
WP_068873893.1	0	800	739	0	97.83%	26%
WP_082531892.1	0	800	739	0	80.92%	26%
A0A399RBW1	0	800	739	0	60.49%	26%
WP_119405824.1	0	800	739	0	99.73%	26%
WP_084396767.1	0	800	739	0	88.77%	26%
WP_021696000.1	0	800	739	0	80.11%	26%
