id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
433603321	0	2	744	1	100	100%
apre:CNX65_06235	0	2	709	0	82.93%	95%
1206729.BAFZ0100003	1	3	728	1	100	100%
nfr:ERS450000_02686	1	3	726	0	86.50%	99%
1206739.BAGJ0100005	1	3	724	0	81.77%	99%
1077974.GOEFS_061_0	2	3	727	1	100	100%
1112204.GPOL_c29300	2	3	724	0	80.52%	99%
gom:D7316_00115	2	3	721	0	81.14%	99%
1237500.ANBA0100000	3	3	727	1	100	100%
1245475.ANAE0100018	3	3	727	0	92.43%	100%
403511041	3	3	700	0	90.71%	96%
1298880.AUEV0100000	4	18	725	1	100	100%
samb:SAM23877_2583	4	18	719	0	84.42%	99%
scz:ABE83_25405	4	18	714	0	83.75%	98%
strm:M444_12445	4	18	712	0	81.74%	98%
1116232.AHBF0100005	4	18	709	0	84.20%	97%
strc:AA958_09285	4	18	707	0	81.19%	97%
slx:SLAV_24810	4	18	702	0	80.91%	96%
862751.SACTE_1958	4	18	698	0	80.66%	96%
1288079.AUKN0100001	4	18	695	0	82.73%	95%
711393.AYRX01000022	4	18	695	0	81.87%	95%
1957.JODX01000001_g	4	18	690	0	91.74%	95%
1157632.AQWQ0100000	4	18	689	0	83.89%	95%
285535.JOEY01000013	4	18	688	0	81.40%	94%
1463820.JOGW0100001	4	18	685	0	85.99%	94%
slau:SLA_2214	4	18	683	0	83.60%	94%
1996.JOFO01000008_g	4	18	682	0	84.60%	94%
1289387.AUKW0100001	4	18	677	0	89.66%	93%
1054860.KB913030_ge	4	18	676	0	90.38%	93%
302869294	5	2	718	1	100	100%
330469596	5	2	709	0	89.14%	98%
1089545.KB913037_ge	6	2	715	1	100	100%
345341.KUTG_03260	6	2	571	0	81.61%	79%
931627.MycrhDRAFT_4	7	1	715	1	100	100%
58123.JOFJ01000001_	8	1	711	1	100	100%
649831.L083_1589	9	1	710	1	100	100%
kphy:AOZ06_12055	10	1	709	1	100	100%
mchi:AN480_10265	11	2	709	1	100	100%
1265310.CCBD0100000	11	2	679	0	83.51%	95%
318424.EU78_17390	12	1	708	1	100	100%
1463821.JOGR0100000	13	2	707	1	100	100%
1121926.AXWO0100001	13	2	704	0	80.68%	99%
mdx:BTO20_12400	14	3	707	1	100	100%
710686.Mycsm_04092	14	3	703	0	81.37%	99%
1157943.KB892705_ge	14	3	678	0	94.25%	95%
noa:BKM31_33225	15	1	705	1	100	100%
1123024.AUII0100000	16	1	700	1	100	100%
1278078.G419_17632	17	1	692	1	100	100%
led:BBK82_03925	18	4	684	1	100	100%
40571.JOEA01000001_	18	4	255	0	86.40%	37%
68170.KL590474_gene	18	4	176	0	94.32%	25%
68170.KL590482_gene	18	4	163	0	93.87%	23%
103733.JNYO01000002	19	1	683	1	100	100%
1122138.AQUZ0100000	20	1	665	1	100	100%
330084.JNYZ01000011	21	1	657	1	100	100%
256375387	22	1	654	1	100	100%
1108045.GORHZ_084_0	23	1	652	1	100	100%
1370121.AUWS0100006	24	1	652	1	100	100%
1206730.BAGA0100005	25	1	648	1	100	100%
1150469.RSPPHO_0067	26	1	634	1	100	100%
1209984.BN978_07573	27	1	618	1	100	100%
521459761	28	2	612	1	100	100%
448385.sce7965	28	2	370	0	93.51%	60%
ane:AN27039_2938	29	5	576	1	100	100%
944560.HMPREF9058_2	29	5	408	0	86.03%	70%
653386.HMPREF0975_0	29	5	406	0	90.64%	70%
562973.HMPREF0059_0	29	5	405	0	91.85%	70%
acto:C3V41_02660	29	5	360	0	80.28%	62%
1341695.BBOMB_0471	30	1	568	1	100	100%
WP_146691876.1	31	169	566	1	100	100%
A0A6L6ILJ2	31	169	307	0	80.78%	54%
A0A7B5V7I4	31	169	290	0	93.79%	51%
A0A822UB68	31	169	290	0	91.38%	51%
220341.16502297	31	169	284	0	90.85%	50%
A0A2R4HST8	31	169	284	0	90.49%	50%
A0A3V9FJB3	31	169	284	0	90.49%	50%
A0A3W0FGI7	31	169	284	0	90.49%	50%
A0A5H8YVV4	31	169	284	0	90.49%	50%
A0A5I3V3F9	31	169	284	0	90.49%	50%
A0A5V9H9Y2	31	169	284	0	90.49%	50%
A0A5Y7WBG4	31	169	284	0	90.49%	50%
A0A5Z5UI91	31	169	284	0	90.14%	50%
A0A610T601	31	169	284	0	90.49%	50%
A0A615SYH3	31	169	284	0	90.85%	50%
A0A619MB92	31	169	284	0	90.49%	50%
A0A6W0B3J6	31	169	284	0	90.14%	50%
A0A6Y6D9F4	31	169	284	0	90.49%	50%
A0A715S8U0	31	169	284	0	90.49%	50%
A0A716SC53	31	169	284	0	90.49%	50%
A0A728I7E7	31	169	284	0	90.49%	50%
A0A729P493	31	169	284	0	90.49%	50%
A0A729WBL3	31	169	284	0	90.49%	50%
A0A730CAM6	31	169	284	0	90.49%	50%
A0A736WE45	31	169	284	0	90.49%	50%
A0A743B7D2	31	169	284	0	90.85%	50%
A0A743Z552	31	169	284	0	90.49%	50%
A0A746G9C4	31	169	284	0	90.85%	50%
A0A754AXV4	31	169	284	0	90.49%	50%
WP_151339818.1	31	169	284	0	90.14%	50%
A0A5Q2FIH5	31	169	267	0	88.39%	47%
A0A7Z2B0Y8	31	169	267	0	99.63%	47%
pagg:AL522_15670	31	169	267	0	98.50%	47%
WP_150014917.1	31	169	267	0	99.25%	47%
A0A845SFD4	31	169	266	0	85.34%	46%
WP_131864079.1	31	169	266	0	94.36%	46%
WP_132927717.1	31	169	266	0	98.12%	46%
WP_136988538.1	31	169	266	0	93.98%	46%
A0A3R9FXE4	31	169	265	0	90.57%	46%
A0A482PJ08	31	169	265	0	93.58%	46%
A0A6B0TDX8	31	169	265	0	92.83%	46%
A0A6G9RMQ2	31	169	265	0	92.83%	46%
WP_144129173.1	31	169	265	0	90.94%	46%
sod:Sant_1660	31	169	263	0	93.16%	46%
A0A7U4S3U9	31	169	263	0	92.40%	46%
A0A7X1HT48	31	169	263	0	91.63%	46%
A0A8F3QJY6	31	169	263	0	91.63%	46%
A0A8F6MWK7	31	169	263	0	92.02%	46%
104623.Ser39006_031	31	169	262	0	83.97%	46%
