id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
126957.SMAR006490-P	0	1	1921	1	100	100%
529818.AMSG_11344T0	1	4	1802	1	100	100%
1177928.TH2_19914	1	4	405	0	95.80%	22%
A0A2E6Y087	1	4	405	0	92.59%	22%
rbm:TEF_15835	1	4	405	0	93.58%	22%
7739.XP_002601333.1	2	1	1738	1	100	100%
7425.NV13885-PA	3	1	1439	1	100	100%
404589.Anae109_2138	4	1	1305	1	100	100%
pact:CA264_00100	5	2	1285	1	100	100%
pko:PKOR_09980	5	2	632	0	93.35%	49%
340621694	6	1	1278	1	100	100%
B8JHD2	7	4	1230	1	100	100%
WP_012527220.1	7	4	1230	0	98.54%	100%
290397.Adeh_3116	7	4	1228	0	94.71%	99%
WP_082100137.1	7	4	1223	0	94.52%	99%
51337.XP_004652689.	8	1	1227	1	100	100%
A0A387FSN4	9	1	1222	1	100	100%
325452.fgenesh_scip	10	1	1218	1	100	100%
34506.g3715	11	1	1197	1	100	100%
69781.S8AXW0	12	1	1154	1	100	100%
706587.Desti_0232	13	1	1099	1	100	100%
A0A1Q9EJJ4	14	1	1092	1	100	100%
5855.PVX_114495	15	1	1053	1	100	100%
A0A520F3D1	16	2	1047	1	100	100%
WP_141470953.1	16	2	401	0	90.27%	38%
102107.XP_008231246	17	3	1043	1	100	100%
3760.EMJ18231	17	3	788	0	98.35%	75%
pavi:110764325	17	3	788	0	97.21%	75%
209285.XP_006690982	18	3	1034	1	100	100%
78579.XP_003666984.	18	3	667	0	90.25%	64%
80884.CCF36521	18	3	424	0	90.33%	41%
gja:107124255	19	1	1007	1	100	100%
pfd:PFDG_03330	20	1	1005	1	100	100%
5833.PFF1350c	21	1	997	1	100	100%
pfh:PFHG_00631	22	1	972	1	100	100%
pyo:PY17X_1128000	23	3	951	1	100	100%
5821.PBANKA_112650	23	3	950	0	95.05%	99%
5860.XP_008624323.1	23	3	937	0	93.17%	98%
5850.PKH_112150	24	1	946	1	100	100%
A0A2V9CFX2	25	3	940	1	100	100%
A0A2V9CYN7	25	3	652	0	95.86%	69%
A0A2V9DI75	25	3	652	0	95.25%	69%
msm:MSMEG_6179	26	22	940	1	100	100%
WP_055111022.1	26	22	657	0	90.11%	69%
mgo:AFA91_03130	26	22	655	0	94.96%	69%
258533.BN977_02435	26	22	653	0	90.35%	69%
547163.BN979_01677	26	22	653	0	90.51%	69%
A0A2A7PAU3	26	22	653	0	90.51%	69%
A0A4Z0HNK2	26	22	653	0	90.96%	69%
A0A506ZNK8	26	22	653	0	90.05%	69%
mft:XA26_55160	26	22	653	0	90.66%	69%
myv:G155_27310	26	22	653	0	90.20%	69%
WP_055118112.1	26	22	653	0	91.12%	69%
WP_064881175.1	26	22	653	0	90.81%	69%
WP_064937326.1	26	22	653	0	90.35%	69%
WP_064958172.1	26	22	653	0	90.81%	69%
WP_066902353.1	26	22	653	0	90.51%	69%
WP_070943831.1	26	22	653	0	90.35%	69%
WP_076197093.1	26	22	653	0	90.05%	69%
WP_138743531.1	26	22	653	0	90.96%	69%
A0A0D6J1L4	26	22	651	0	99.85%	69%
A0A2M9FJT9	26	22	651	0	94.93%	69%
WP_073681016.1	26	22	651	0	94.62%	69%
1298864.AUEQ0100000	26	22	623	0	91.01%	66%
WP_085980476.1	27	14	936	1	100	100%
WP_109531105.1	27	14	936	0	99.79%	100%
WP_109756827.1	27	14	936	0	99.79%	100%
WP_109783677.1	27	14	936	0	99.89%	100%
547163.BN979_04185	27	14	660	0	93.03%	70%
A0A2A7PK87	27	14	656	0	94.66%	70%
WP_061263318.1	27	14	656	0	93.45%	70%
WP_151245630.1	27	14	656	0	93.45%	70%
1209984.BN978_02808	27	14	653	0	91.73%	69%
1341646.CBMO0100001	27	14	653	0	96.48%	69%
A0A378UZI4	27	14	653	0	96.78%	69%
mdx:BTO20_03680	27	14	653	0	90.20%	69%
1120797.KB908271_ge	27	14	648	0	90.12%	69%
1370121.AUWS0100002	27	14	648	0	91.05%	69%
43151.ADAC005947-PA	28	1	933	1	100	100%
13684.SNOT_03241	29	1	927	1	100	100%
7425.NV17352-PA	30	1	924	1	100	100%
9707.XP_004398479.1	31	11	916	1	100	100%
oro:101367928	31	11	817	0	97.31%	89%
eai:106841782	31	11	687	0	90.10%	75%
ecb:100057725	31	11	687	0	90.10%	75%
uah:113247933	31	11	675	0	96.59%	73%
9646.ENSAMEP0000001	31	11	624	0	97.12%	68%
vvp:112933274	31	11	622	0	91.48%	67%
9668.ENSMPUP0000000	31	11	603	0	93.53%	65%
29073.XP_008703614.	31	11	597	0	93.63%	65%
hai:109377169	31	11	581	0	91.91%	63%
pcad:102980142	31	11	518	0	90.54%	56%
530780702	32	2	911	1	100	100%
tcb:TCARB_0218	32	2	911	0	99.01%	100%
59538.XP_005975668.	33	5	911	1	100	100%
1035191.HMPREF0185_	33	5	387	0	90.70%	42%
366602.Caul_1874	33	5	387	0	95.35%	42%
1121123.AUAO0100000	33	5	378	0	92.59%	41%
1121124.JNIX0100000	33	5	378	0	90.21%	41%
A0A1C3PCH3	34	3	907	1	100	100%
WP_131768353.1	34	3	483	0	98.14%	53%
WP_131787395.1	34	3	483	0	99.79%	53%
5825.PCHAS_112600	35	1	904	1	100	100%
5827.XP_004223228.1	36	1	898	1	100	100%
451948748	37	1	894	1	100	100%
pvt:110079565	38	1	892	1	100	100%
869210.Marky_1817	39	1	880	1	100	100%
926560.KE387023_gen	40	1	878	1	100	100%
1268635.Loa_02491	41	1	873	1	100	100%
89462.XP_006048146.	42	97	872	1	100	100%
9668.ENSMPUP0000001	42	97	734	0	91.01%	84%
rbb:108533094	42	97	726	0	91.74%	83%
eai:106837266	42	97	719	0	93.32%	82%
9685.ENSFCAP0000000	42	97	718	0	93.45%	82%
9978.XP_004585805.1	42	97	718	0	91.64%	82%
ocu:100346003	42	97	718	0	92.62%	82%
10141.ENSCPOP000000	42	97	716	0	90.78%	82%
9544.ENSMMUP0000002	42	97	716	0	93.30%	82%
aju:106973990	42	97	716	0	93.58%	82%
cdk:105084954	42	97	716	0	94.83%	82%
9597.XP_008955462.1	42	97	715	0	93.01%	81%
10042.XP_006988313.	42	97	714	0	91.74%	81%
1026970.XP_00884609	42	97	714	0	91.32%	81%
118797.XP_007447848	42	97	714	0	94.96%	81%
246437.XP_006144101	42	97	714	0	92.86%	81%
27679.XP_003932084.	42	97	714	0	93.28%	81%
29073.XP_008696389.	42	97	714	0	93.84%	81%
29078.XP_008147924.	42	97	714	0	92.44%	81%
30611.ENSOGAP000000	42	97	714	0	92.44%	81%
51337.XP_004668167.	42	97	714	0	91.32%	81%
59463.ENSMLUP000000	42	97	714	0	92.72%	81%
59538.XP_005976901.	42	97	714	0	98.60%	81%
61622.XP_010384815.	42	97	714	0	93.84%	81%
72004.XP_005900490.	42	97	714	0	99.16%	81%
79684.XP_005363134.	42	97	714	0	91.60%	81%
9361.ENSDNOP0000001	42	97	714	0	92.16%	81%
9541.XP_005568849.1	42	97	714	0	93.56%	81%
9593.ENSGGOP0000000	42	97	714	0	93.56%	81%
9606.ENSP0000025338	42	97	714	0	93.28%	81%
9612.ENSCAFP0000001	42	97	714	0	94.12%	81%
9646.ENSAMEP0000000	42	97	714	0	93.84%	81%
9707.XP_004393143.1	42	97	714	0	93.00%	81%
9713.XP_006749412.1	42	97	714	0	93.42%	81%
9733.XP_004272800.1	42	97	714	0	94.82%	81%
9767.XP_007193302.1	42	97	714	0	95.10%	81%
9778.XP_004370470.1	42	97	714	0	91.46%	81%
9785.ENSLAFP0000001	42	97	714	0	92.02%	81%
9818.XP_007932774.1	42	97	714	0	92.44%	81%
9940.ENSOARP0000001	42	97	714	0	98.60%	81%
bbub:102395152	42	97	714	0	99.86%	81%
ccan:109695339	42	97	714	0	92.72%	81%
chx:102169772	42	97	714	0	98.46%	81%
cjc:100411267	42	97	714	0	93.42%	81%
csab:103248862	42	97	714	0	93.84%	81%
dle:111184245	42	97	714	0	95.10%	81%
mun:110550554	42	97	714	0	92.44%	81%
pcad:102974990	42	97	714	0	95.24%	81%
132908.ENSPVAP00000	42	97	713	0	92.57%	81%
10160.XP_004630895.	42	97	711	0	92.26%	81%
34839.XP_005384869.	42	97	711	0	92.83%	81%
pon:100455504	42	97	711	0	92.55%	81%
ecb:100054562	42	97	706	0	94.05%	80%
9986.ENSOCUP0000000	42	97	705	0	93.05%	80%
fca:101083834	42	97	705	0	93.76%	80%
mna:107537202	42	97	705	0	92.62%	80%
225400.XP_006764637	42	97	702	0	92.02%	80%
43179.ENSSTOP000000	42	97	702	0	93.30%	80%
60711.ENSCSAP000000	42	97	702	0	94.44%	80%
ptr:458441	42	97	702	0	93.73%	80%
10029.XP_007633290.	42	97	701	0	91.30%	80%
10090.ENSMUSP000000	42	97	701	0	92.30%	80%
10116.ENSRNOP000000	42	97	701	0	92.44%	80%
185453.XP_006876934	42	97	701	0	91.58%	80%
28737.XP_006881526.	42	97	701	0	92.30%	80%
61853.ENSNLEP000000	42	97	701	0	93.44%	80%
9402.XP_006921804.1	42	97	701	0	93.58%	80%
9823.ENSSSCP0000000	42	97	701	0	91.87%	80%
9913.ENSBTAP0000001	42	97	701	0	99.29%	80%
aml:100481825	42	97	701	0	94.01%	80%
biu:109567392	42	97	701	0	99.14%	80%
cfa:477205	42	97	701	0	94.44%	80%
dro:112303804	42	97	701	0	92.72%	80%
ggo:101149412	42	97	701	0	94.15%	80%
hai:109389589	42	97	701	0	91.87%	80%
hsa:55902	42	97	701	0	93.87%	80%
mcc:706703	42	97	701	0	94.15%	80%
mpah:110317693	42	97	701	0	92.01%	80%
oas:101114126	42	97	701	0	98.86%	80%
ray:107500787	42	97	701	0	92.87%	80%
sbq:101045894	42	97	701	0	93.72%	80%
ssc:100153866	42	97	701	0	91.73%	80%
vvp:112928226	42	97	701	0	94.72%	80%
42254.XP_004612604.	42	97	700	0	91.71%	80%
9365.XP_007522720.1	42	97	700	0	91.14%	80%
hgl:101703127	42	97	700	0	92.86%	80%
109478.XP_005879840	42	97	659	0	93.17%	75%
9483.ENSCJAP0000003	42	97	639	0	93.43%	73%
9694.XP_007073673.1	42	97	619	0	94.18%	70%
epz:103553785	42	97	619	0	94.83%	70%
9371.XP_004697996.1	42	97	606	0	93.40%	69%
9478.XP_008068458.1	42	97	606	0	94.72%	69%
cfr:102508293	42	97	606	0	95.87%	69%
myb:102242928	42	97	606	0	93.73%	69%
885580.XP_010638239	42	97	605	0	93.55%	69%
9739.XP_004329147.1	42	97	548	0	95.26%	62%
9739.XP_004329563.1	42	97	125	0	92.80%	14%
1561998.Csp11.Scaff	43	4	870	1	100	100%
31234.CRE14494	43	4	409	0	96.09%	47%
6238.CBG07125	43	4	409	0	96.58%	47%
6239.F28A10.6	43	4	409	0	96.09%	47%
sind:105177496	44	1	869	1	100	100%
298654.FraEuI1c_645	45	2	867	1	100	100%
298655.KI912266_gen	45	2	384	0	91.93%	44%
9612.ENSCAFP0000000	46	1	862	1	100	100%
atr:18434600	47	1	857	1	100	100%
1330700.JQNC0100000	48	1	846	1	100	100%
1449080.JQMV0100000	49	1	843	1	100	100%
751945.Theos_1269	50	1	842	1	100	100%
WP_114470694.1	51	7	840	1	100	100%
A0A2W5LAE6	51	7	667	0	96.85%	79%
WP_056664394.1	51	7	667	0	95.80%	79%
WP_056183033.1	51	7	661	0	91.98%	78%
WP_145545550.1	51	7	661	0	95.16%	78%
WP_143129132.1	51	7	256	0	91.80%	30%
WP_143129282.1	51	7	248	0	94.76%	29%
A0A438EBZ5	52	2	837	1	100	100%
A0A438JCZ8	52	2	794	0	99.87%	94%
4155.Migut.F00005.1	53	1	836	1	100	100%
526227.Mesil_1587	54	1	835	1	100	100%
3750.XP_008379025.1	55	8	832	1	100	100%
mdm:103442064	55	8	832	0	99.64%	100%
225117.XP_009345154	55	8	831	0	97.83%	99%
3750.XP_008365466.1	55	8	777	0	92.02%	93%
225117.XP_009378075	55	8	721	0	96.39%	86%
3750.XP_008353357.1	55	8	721	0	95.84%	86%
mdm:103416930	55	8	721	0	95.84%	86%
pxb:103966615	55	8	668	0	95.96%	80%
946362.XP_004997233	56	1	832	1	100	100%
A0A1V5B3F1	57	3	832	1	100	100%
330507409	57	3	793	0	93.82%	95%
P26692	57	3	793	0	93.44%	95%
A0A525JB61	58	1	829	1	100	100%
A0A525KM58	59	1	820	1	100	100%
383381.EH30_10045	60	1	814	1	100	100%
A0A2V3JC33	61	1	814	1	100	100%
csat:104728220	62	3	813	1	100	100%
90675.XP_010445542.	62	3	616	0	97.73%	75%
A0A1P8BCV2	62	3	610	0	93.93%	75%
metm:MSMTP_1309	63	1	813	1	100	100%
161156.JQKW01000013	64	1	812	1	100	100%
38033.XP_001229276.	65	1	812	1	100	100%
cpep:111790836	66	3	812	1	100	100%
cmos:111441952	66	3	807	0	98.76%	99%
cmax:111482451	66	3	804	0	97.76%	99%
1120705.FG95_01608	67	4	811	1	100	100%
1174684.EBMC1_00940	67	4	811	0	91.25%	100%
1502850.FG91_02036	67	4	811	0	91.49%	100%
317655.Sala_0343	67	4	811	0	92.11%	100%
3656.XP_008449961.1	68	4	811	1	100	100%
3659.XP_004145625.1	68	4	804	0	96.52%	99%
cpep:111792670	68	4	694	0	90.20%	85%
3659.XP_004172698.1	68	4	449	0	90.87%	55%
386003003	69	2	811	1	100	100%
386001486	69	2	809	0	91.10%	99%
A0A2V3JPV2	70	1	810	1	100	100%
A0A497J0X5	71	1	809	1	100	100%
A0A525J6E4	72	1	809	1	100	100%
mbak:MSBR3_2715	73	17	808	1	100	100%
WP_128505891.1	73	17	808	0	95.30%	100%
mbak:MSBR3_2955	73	17	807	0	94.55%	99%
mby:MSBRM_2755	73	17	807	0	95.79%	99%
20092656	73	17	805	0	93.66%	99%
20093186	73	17	805	0	92.30%	99%
mhor:MSHOH_0739	73	17	805	0	92.17%	99%
mhor:MSHOH_3260	73	17	805	0	93.17%	99%
mmac:MSMAC_0632	73	17	805	0	91.55%	99%
msj:MSSAC_3597	73	17	805	0	93.42%	99%
