id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
59538.XP_005965378.	0	19	2761	1	100	100%
16125954	0	19	789	0	84.41%	28%
WP_125157886.1	0	19	749	0	91.32%	27%
A0A2W5WQ61	0	19	746	0	92.63%	27%
1449049.JONW0100000	0	19	744	0	87.90%	26%
WP_056436788.1	0	19	743	0	96.10%	26%
366602.Caul_2551	0	19	742	0	94.61%	26%
509190.Cseg_2266	0	19	742	0	93.40%	26%
A0A2G4KFH2	0	19	742	0	91.37%	26%
WP_066681344.1	0	19	742	0	93.40%	26%
chq:AQ619_08325	0	19	742	0	86.79%	26%
WP_110121258.1	0	19	742	0	88.01%	26%
WP_004615139.1	0	19	741	0	98.52%	26%
WP_056051977.1	0	19	741	0	92.04%	26%
cfh:C1707_17460	0	19	741	0	97.57%	26%
WP_007666473.1	0	19	740	0	94.19%	26%
69395.JQLZ01000008_	0	19	740	0	91.62%	26%
WP_108505344.1	0	19	740	0	91.35%	26%
A0A258IQ89	0	19	735	0	91.43%	26%
A0A2X0V696	1	1	1265	1	100	100%
A0A7H4UEQ8	2	12	1228	1	100	100%
1136177.KCA1_0674	2	12	718	0	99.58%	58%
448820416	2	12	718	0	96.52%	58%
lpj:JDM1_0701	2	12	718	0	96.66%	58%
WP_125071311.1	2	12	718	0	91.78%	58%
WP_130844976.1	2	12	718	0	87.33%	58%
WP_137626004.1	2	12	718	0	88.72%	58%
1400520.LFAB_03650	2	12	717	0	90.10%	58%
WP_105449988.1	2	12	717	0	90.66%	58%
WP_137643568.1	2	12	717	0	89.54%	58%
WP_021337530.1	2	12	509	0	99.41%	41%
Q2YEH1	2	12	167	0	91.02%	13%
A0A536ASE6	3	15	1223	1	100	100%
A0A522U9N3	3	15	720	0	81.53%	58%
A0A535ZDD7	3	15	707	0	87.41%	57%
A0A536HFB2	3	15	707	0	88.68%	57%
A0A535JGJ1	3	15	706	0	82.86%	57%
A0A3B8XKP0	3	15	705	0	80.28%	57%
A0A1Q7ELD1	3	15	704	0	91.62%	57%
A0A534Z8P1	3	15	704	0	82.53%	57%
A0A536L4V0	3	15	704	0	90.06%	57%
A0A535I0R4	3	15	703	0	91.18%	57%
A0A536JPM8	3	15	703	0	90.47%	57%
A0A1Q7QPB8	3	15	703	0	90.18%	57%
A0A535UK97	3	15	698	0	90.11%	57%
A0A535GN67	3	15	693	0	86.87%	56%
