id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
7668.SPU_002328-tr	0	1	8467	1	100	100%
42099.EPrPV00000022	1	1	2429	1	100	100%
653948.CCA14443	2	26	1994	1	100	100%
653948.CCA14437	2	26	1986	0	99.04%	99%
653948.CCA14435	2	26	1978	0	99.04%	99%
653948.CCA14432	2	26	1970	0	98.98%	98%
653948.CCA14438	2	26	1964	0	96.44%	98%
653948.CCA14442	2	26	1964	0	96.38%	98%
653948.CCA14445	2	26	1964	0	95.93%	98%
653948.CCA14440	2	26	1963	0	96.69%	98%
653948.CCA21240	2	26	1963	0	96.54%	98%
653948.CCA14431	2	26	1959	0	89.74%	98%
653948.CCA14447	2	26	1957	0	99.95%	98%
653948.CCA14441	2	26	1956	0	96.37%	98%
653948.CCA14429	2	26	1955	0	96.62%	98%
653948.CCA14439	2	26	1955	0	96.98%	98%
653948.CCA14448	2	26	1954	0	96.83%	97%
653948.CCA14436	2	26	1953	0	96.36%	97%
653948.CCA14453	2	26	1953	0	97.29%	97%
653948.CCA14446	2	26	1952	0	96.16%	97%
653948.CCA14434	2	26	1945	0	90.85%	97%
653948.CCA14449	2	26	1945	0	97.22%	97%
653948.CCA14433	2	26	1944	0	96.60%	97%
653948.CCA14444	2	26	1944	0	90.48%	97%
653948.CCA14455	2	26	1943	0	96.81%	97%
653948.CCA14454	2	26	1937	0	97.21%	97%
653948.CCA14430	2	26	1936	0	90.65%	97%
653948.CCA14451	2	26	1935	0	91.01%	97%
946362.XP_004990079	3	1	1962	1	100	100%
33188.XP_002540834.	4	3	1939	1	100	100%
5501.XP_001246498.1	4	3	1527	0	86.64%	78%
199306.XP_003066687	4	3	1521	0	99.15%	78%
5207.AAW46569	5	2	1885	1	100	100%
552467.XP_003193366	5	2	1375	0	95.85%	72%
710243.XP_007600591	6	8	1718	1	100	100%
80884.CCF35724	6	8	1537	0	93.36%	89%
31870.EFQ30629	6	8	1536	0	93.36%	89%
5465.ENH85370	6	8	1534	0	90.55%	89%
1173701.A0A066XJ50	6	8	1533	0	93.28%	89%
27337.EGY20529	6	8	1530	0	82.81%	89%
474922.ELA32857	6	8	1491	0	80.48%	86%
1051613.XP_00300130	6	8	557	0	99.28%	32%
81824.XP_001745639.	7	1	1693	1	100	100%
A0A1Q9D045	8	1	1674	1	100	100%
36080.S2K318	9	1	1638	1	100	100%
529818.AMSG_10253T0	10	1	1601	1	100	100%
1415166.NONO_c49430	11	1	1598	1	100	100%
698440.XP_007288630	12	5	1571	1	100	100%
psco:LY89DRAFT_6467	12	5	1566	0	83.21%	99%
bfu:BCIN_12g03740	12	5	1553	0	80.68%	98%
101852.XP_008085230	12	5	1538	0	82.05%	97%
5180.EDN92525	12	5	1446	0	91.98%	92%
936053.I1BLW8	13	1	1566	1	100	100%
655981.L8GAZ4	14	1	1558	1	100	100%
470704.XP_007760306	15	7	1553	1	100	100%
86049.XP_008729628.	15	7	1553	0	97.10%	100%
1182553.XP_00775133	15	7	1552	0	88.08%	99%
293227.XP_008716193	15	7	1552	0	80.09%	99%
43228.XP_007733340.	15	7	1552	0	85.31%	99%
43229.XP_007728011.	15	7	1552	0	91.69%	99%
5970.XP_009153195.1	15	7	1551	0	91.10%	99%
5022.CBX93782	16	10	1550	1	100	100%
101162.XP_007682756	16	10	1529	0	85.22%	98%
45130.XP_007694999.	16	10	1529	0	98.69%	98%
45151.EDU42061	16	10	1529	0	91.76%	98%
5016.M2TDD5	16	10	1529	0	98.69%	98%
