id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
Q8ILB1	0	3	3106	1	100	100%
pfd:PFDG_02810	0	3	3100	0	99.94%	99%
pfh:PFHG_00264	0	3	3099	0	99.97%	99%
A5K0P7	1	3	3060	1	100	100%
A0A1A7VUL3	1	3	3019	0	74.26%	98%
K6UEH5	1	3	2991	0	60.68%	97%
5821.PBANKA_100950	2	5	2962	1	100	100%
Q7RIA7	2	5	2957	0	96.58%	99%
A0A077YFN9	2	5	2936	0	60.29%	99%
Q4YNS3	2	5	2868	0	94.14%	96%
pcb:PC000809.03.0	2	5	976	0	83.40%	32%
B5RUT7	3	1	2738	1	100	100%
294746.XP_001483729	4	2	2679	1	100	100%
A5DMF7	4	2	2679	0	99.85%	100%
653045.Strvi_6301	5	4	2375	1	100	100%
A0A1C4LCU0	5	4	1162	0	89.07%	48%
A0A1C5FMW4	5	4	638	0	81.03%	26%
A0A1C5EG05	5	4	291	0	61.51%	12%
D8UHW6	6	8	2295	1	100	100%
A0A0D2LCD0	6	8	1458	0	67.28%	63%
A0A0D2L3Z0	6	8	710	0	64.37%	30%
E0RSI4	6	8	491	0	60.49%	21%
G0GDH5	6	8	491	0	99.39%	21%
A0A143BB56	6	8	490	0	60.00%	21%
H9UKA0	6	8	487	0	71.25%	21%
A0A0S2K9F9	6	8	478	0	61.51%	20%
F9XLK3	7	106	2273	1	100	100%
C4JPQ3	7	106	2185	0	60.41%	96%
F4RPY8	7	106	2178	0	66.57%	95%
A0A061H5W7	7	106	2171	0	63.98%	95%
A0A0D1DVH0	7	106	2168	0	85.98%	95%
K5VY26	7	106	2154	0	71.49%	94%
W4KB06	7	106	2152	0	84.67%	94%
S7QGP0	7	106	2151	0	84.57%	94%
V2X687	7	106	2148	0	85.10%	94%
M2NC41	7	106	2144	0	85.54%	94%
Q5B2U6	7	106	2144	0	79.62%	94%
M2SQI8	7	106	2143	0	82.36%	94%
W6YKM3	7	106	2143	0	98.97%	94%
5022.CBX96789	7	106	2142	0	92.72%	94%
E3RKD6	7	106	2142	0	95.28%	94%
F8P4N4	7	106	2141	0	85.33%	94%
W6YR21	7	106	2141	0	99.25%	94%
M3B8H9	7	106	2139	0	90.65%	94%
K1X9W5	7	106	2139	0	80.46%	94%
C4R6A0	7	106	2138	0	64.31%	94%
C5P2L2	7	106	2137	0	88.07%	94%
R1H184	7	106	2136	0	83.52%	93%
426418.XP_001934320	7	106	2133	0	95.12%	93%
535722.XP_003171836	7	106	2132	0	82.97%	93%
E3KXI1	7	106	2131	0	80.71%	93%
A0A1D9QF52	7	106	2130	0	90.28%	93%
G3AT71	7	106	2129	0	73.27%	93%
H8WY56	7	106	2128	0	85.90%	93%
D4AIW7	7	106	2128	0	95.21%	93%
D4D1Z2	7	106	2128	0	95.21%	93%
D6RKP1	7	106	2127	0	70.90%	93%
G2RFR7	7	106	2127	0	79.74%	93%
A3LQK2	7	106	2126	0	86.08%	93%
A0A1D8PDU9	7	106	2126	0	91.86%	93%
B9W853	7	106	2126	0	91.63%	93%
cal:CaO19.13636	7	106	2126	0	91.91%	93%
148305.A4RHY1	7	106	2126	0	89.93%	93%
G2QN34	7	106	2126	0	93.98%	93%
162425.CADANIAP0000	7	106	2126	0	99.95%	93%
A1D3P1	7	106	2126	0	91.53%	93%
A2QPM1	7	106	2126	0	92.29%	93%
Q4WJ35	7	106	2126	0	91.67%	93%
A0A202GEK1	7	106	2125	0	83.25%	93%
C4Y5Y1	7	106	2125	0	99.91%	93%
C5MDD3	7	106	2125	0	90.82%	93%
441959.XP_002484873	7	106	2125	0	80.99%	93%
C1G1T5	7	106	2125	0	85.46%	93%
A1CQS8	7	106	2125	0	91.15%	93%
441960.XP_002149290	7	106	2124	0	96.99%	93%
G0S005	7	106	2124	0	91.38%	93%
Q2UBI1	7	106	2124	0	91.15%	93%
A0A0L0P042	7	106	2123	0	83.56%	93%
B0D3R7	7	106	2122	0	68.52%	93%
G3JB11	7	106	2122	0	87.42%	93%
B6HQ85	7	106	2122	0	88.78%	93%
K9H0K8	7	106	2122	0	97.22%	93%
J3KLH3	7	106	2121	0	98.77%	93%
G3AX56	7	106	2121	0	81.80%	93%
559305.XP_003232517	7	106	2121	0	93.97%	93%
