id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
323261.Noc_1238	0	1	993	1	100	100%
1449080.JQMV0100000	1	1	879	1	100	100%
1160718.SU9_32273	2	1	832	1	100	100%
1469245.JFBG0100001	3	1	800	1	100	100%
693661.Arcve_1563	4	1	780	1	100	100%
1304885.AUEY0100001	5	1	779	1	100	100%
1121396.KB892901_ge	6	2	778	1	100	100%
879212.DespoDRAFT_0	6	2	778	0	93.44%	100%
1121405.dsmv_0616	7	1	778	1	100	100%
1232437.KL661965_ge	8	4	778	1	100	100%
1265505.ATUG0100000	8	4	778	0	90.75%	100%
WP_014955970.1	8	4	778	0	96.66%	100%
WP_092230921.1	8	4	778	0	97.43%	100%
158521017	9	1	778	1	100	100%
224367565	10	1	778	1	100	100%
933262.AXAM01000009	11	1	778	1	100	100%
WP_006967037.1	12	2	778	1	100	100%
WP_024335618.1	12	2	778	0	99.87%	100%
262724.TT_C1404	13	1	775	1	100	100%
218779415	14	1	774	1	100	100%
WP_089727399.1	15	2	774	1	100	100%
WP_133512898.1	15	2	774	0	96.90%	100%
tbn:TBH_C2775	16	1	771	1	100	100%
1121447.JONL0100000	17	2	770	1	100	100%
1121451.DESAM_20541	17	2	763	0	90.43%	99%
1121448.DGI_0455	18	1	768	1	100	100%
690850.Desaf_0336	19	1	768	1	100	100%
WP_027369966.1	20	1	768	1	100	100%
596151.DesfrDRAFT_2	21	1	767	1	100	100%
WP_015752391.1	22	1	766	1	100	100%
596152.DesU5LDRAFT_	23	2	765	1	100	100%
644968.DFW101_1872	23	2	765	0	96.34%	100%
enm:EBS_2143	24	1	765	1	100	100%
WP_150094890.1	25	1	765	1	100	100%
1307759.JOMJ0100000	26	1	764	1	100	100%
1121438.JNJA0100001	27	1	763	1	100	100%
256830963	28	1	763	1	100	100%
doa:AXF15_05935	29	1	763	1	100	100%
pprf:DPRO_2423	30	1	763	1	100	100%
WP_012750114.1	31	4	763	1	100	100%
WP_075354464.1	31	4	763	0	92.53%	100%
WP_129354912.1	31	4	763	0	98.95%	100%
1304872.JAGC0100000	31	4	762	0	92.78%	99%
1322246.BN4_11807	32	1	762	1	100	100%
1379281.AVAG0100003	33	1	762	1	100	100%
392409814	34	1	762	1	100	100%
390951356	35	1	761	1	100	100%
WP_093188271.1	36	1	761	1	100	100%
643562.Daes_3031	37	1	760	1	100	100%
dej:AWY79_04210	38	2	760	1	100	100%
641491.DND132_2646	38	2	755	0	91.92%	99%
1121440.AUMA0100000	39	1	759	1	100	100%
941449.dsx2_1786	40	1	759	1	100	100%
457398.HMPREF0326_0	41	2	758	1	100	100%
dfi:AXF13_12600	41	2	758	0	99.87%	100%
46579262	42	2	758	1	100	100%
dvl:Dvul_2134	42	2	758	0	99.87%	100%
526222.Desal_0232	43	1	757	1	100	100%
1121439.dsat_1159	44	1	756	1	100	100%
