id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
433603321	0	58	744	1	100	100%
1206729.BAFZ0100003	0	58	728	0	66.76%	97%
1077974.GOEFS_061_0	0	58	727	0	70.98%	97%
1237500.ANBA0100000	0	58	727	0	65.20%	97%
1245475.ANAE0100018	0	58	727	0	92.43%	97%
nfr:ERS450000_02686	0	58	726	0	86.50%	97%
1298880.AUEV0100000	0	58	725	0	69.38%	97%
1112204.GPOL_c29300	0	58	724	0	80.52%	97%
1206739.BAGJ0100005	0	58	724	0	81.77%	97%
gom:D7316_00115	0	58	721	0	81.14%	96%
samb:SAM23877_2583	0	58	719	0	84.42%	96%
302869294	0	58	718	0	66.71%	96%
931627.MycrhDRAFT_4	0	58	715	0	71.89%	96%
1089545.KB913037_ge	0	58	715	0	71.47%	96%
scz:ABE83_25405	0	58	714	0	83.75%	95%
strm:M444_12445	0	58	712	0	81.74%	95%
58123.JOFJ01000001_	0	58	711	0	70.32%	95%
649831.L083_1589	0	58	710	0	78.17%	95%
mchi:AN480_10265	0	58	709	0	75.32%	95%
1116232.AHBF0100005	0	58	709	0	84.20%	95%
330469596	0	58	709	0	89.14%	95%
apre:CNX65_06235	0	58	709	0	82.93%	95%
kphy:AOZ06_12055	0	58	709	0	79.27%	95%
318424.EU78_17390	0	58	708	0	73.87%	95%
mdx:BTO20_12400	0	58	707	0	74.26%	95%
strc:AA958_09285	0	58	707	0	81.19%	95%
1463821.JOGR0100000	0	58	707	0	65.21%	95%
noa:BKM31_33225	0	58	705	0	71.21%	94%
1121926.AXWO0100001	0	58	704	0	80.68%	94%
710686.Mycsm_04092	0	58	703	0	81.37%	94%
slx:SLAV_24810	0	58	702	0	80.91%	94%
403511041	0	58	700	0	90.71%	94%
1123024.AUII0100000	0	58	700	0	78.29%	94%
862751.SACTE_1958	0	58	698	0	80.66%	93%
1288079.AUKN0100001	0	58	695	0	82.73%	93%
711393.AYRX01000022	0	58	695	0	81.87%	93%
1278078.G419_17632	0	58	692	0	76.16%	93%
1957.JODX01000001_g	0	58	690	0	91.74%	92%
1157632.AQWQ0100000	0	58	689	0	83.89%	92%
285535.JOEY01000013	0	58	688	0	81.40%	92%
1463820.JOGW0100001	0	58	685	0	85.99%	92%
led:BBK82_03925	0	58	684	0	54.68%	91%
slau:SLA_2214	0	58	683	0	83.60%	91%
103733.JNYO01000002	0	58	683	0	79.06%	91%
1996.JOFO01000008_g	0	58	682	0	84.60%	91%
1265310.CCBD0100000	0	58	679	0	83.51%	91%
1157943.KB892705_ge	0	58	678	0	94.25%	91%
1289387.AUKW0100001	0	58	677	0	89.66%	90%
1054860.KB913030_ge	0	58	676	0	90.38%	90%
1122138.AQUZ0100000	0	58	665	0	73.98%	89%
330084.JNYZ01000011	0	58	657	0	52.97%	88%
256375387	0	58	654	0	71.10%	87%
1108045.GORHZ_084_0	0	58	652	0	63.04%	87%
1370121.AUWS0100006	0	58	652	0	61.50%	87%
345341.KUTG_03260	0	58	571	0	81.61%	76%
40571.JOEA01000001_	0	58	255	0	86.40%	34%
68170.KL590474_gene	0	58	176	0	94.32%	23%
68170.KL590482_gene	0	58	163	0	93.87%	21%
1206730.BAGA0100005	1	2	648	1	100	100%
1209984.BN978_07573	1	2	618	0	74.60%	95%
1150469.RSPPHO_0067	2	79	634	1	100	100%
1122613.ATUP0100000	2	79	337	0	82.87%	53%
314254.OA2633_10214	2	79	337	0	93.18%	53%
83313022	2	79	279	0	60.22%	44%
254293017	2	79	276	0	51.45%	43%
551275.KB899547_gen	2	79	276	0	89.49%	43%
1280949.HAD_09780	2	79	272	0	62.13%	42%
1280947.HY30_18525	2	79	271	0	83.39%	42%
1280950.HJO_00930	2	79	270	0	93.33%	42%
114799960	2	79	269	0	81.04%	42%
1207058.L53_03440	2	79	269	0	85.13%	42%
1280941.HY2_05270	2	79	269	0	93.31%	42%
551789.ATVJ01000003	2	79	268	0	72.39%	42%
1121022.ABENE_17970	2	79	263	0	64.26%	41%
bvc:CEP68_12930	2	79	263	0	76.43%	41%
cauf:CSW63_07465	2	79	263	0	78.71%	41%
chq:AQ619_04265	2	79	263	0	87.83%	41%
1282362.AEAC466_139	2	79	260	0	89.23%	41%
715226.ABI_31650	2	79	260	0	87.69%	41%
1292034.OR37_02810	2	79	260	0	96.54%	41%
1280948.HY36_10500	2	79	260	0	94.23%	41%
304321525	2	79	260	0	53.46%	41%
1382303.JPOM0100000	2	79	259	0	79.15%	40%
bdm:EQG53_08115	2	79	259	0	88.80%	40%
brd:JL11_06760	2	79	259	0	93.44%	40%
cfh:C1707_01690	2	79	259	0	91.51%	40%
nao:Y958_03825	2	79	259	0	59.46%	40%
1121124.JNIX0100000	2	79	258	0	80.23%	40%
302383859	2	79	258	0	91.47%	40%
366602.Caul_3741	2	79	257	0	87.55%	40%
1123355.JHYO0100002	2	79	256	0	64.84%	40%
1177928.TH2_07276	2	79	256	0	61.72%	40%
315498585	2	79	255	0	86.27%	40%
1035191.HMPREF0185_	2	79	255	0	98.82%	40%
phb:HYN04_09065	2	79	255	0	76.86%	40%
1247963.JPHU0100000	2	79	255	0	76.47%	40%
hjo:AY555_02310	2	79	254	0	63.39%	40%
cmb:CSW64_16800	2	79	254	0	81.89%	40%
197104572	2	79	254	0	81.89%	40%
cbot:ATE48_17935	2	79	254	0	74.02%	40%
ecog:FIV45_13535	2	79	254	0	57.87%	40%
1123366.TH3_04664	2	79	254	0	86.61%	40%
thac:CSC3H3_01810	2	79	254	0	86.22%	40%
1380394.JADL0100000	2	79	254	0	71.26%	40%
ati:AL072_00615	2	79	254	0	77.56%	40%
114569623	2	79	253	0	70.75%	39%
391600.ABRU01000050	2	79	253	0	92.89%	39%
1207063.P24_04200	2	79	252	0	70.63%	39%
347759114	2	79	252	0	63.89%	39%
man:A11S_2311	2	79	252	0	96.83%	39%
azl:AZL_007440	2	79	252	0	90.48%	39%
1528106.JRJE0100000	2	79	251	0	93.63%	39%
ahu:A6A40_02765	2	79	251	0	92.83%	39%
1123503.KB908064_ge	2	79	250	0	70.80%	39%
1479238.JQMZ0100000	2	79	250	0	82.80%	39%
gak:X907_1035	2	79	250	0	96.80%	39%
16126879	2	79	250	0	97.20%	39%
1161401.ASJA0100000	2	79	250	0	64.00%	39%
1430440.MGMSRv2_292	2	79	249	0	78.71%	39%
mgry:MSR1_34300	2	79	249	0	99.60%	39%
1449049.JONW0100000	2	79	249	0	93.17%	39%
1150626.PHAMO_30093	2	79	248	0	82.66%	39%
1121123.AUAO0100000	2	79	248	0	82.26%	39%
ncb:C0V82_02135	2	79	248	0	78.23%	39%
1089552.KI911559_ge	2	79	247	0	65.59%	38%
1121033.AUCF0100000	2	79	246	0	81.71%	38%
azt:TSH58p_07890	2	79	246	0	82.52%	38%
1316936.K678_15631	2	79	245	0	85.71%	38%
magn:WV31_15240	2	79	245	0	92.65%	38%
392381702	2	79	245	0	98.78%	38%
1244869.H261_17016	2	79	244	0	97.13%	38%
1205680.CAKO0100004	2	79	243	0	65.02%	38%
209966760	2	79	243	0	83.54%	38%
hbc:AEM38_02680	2	79	242	0	71.07%	38%
1121949.AQXT0100000	2	79	242	0	78.10%	38%
1229204.AMYY0100004	2	79	237	0	98.73%	37%
269796.Rru_A1603	2	79	235	0	62.13%	37%
1279038.KB907357_ge	2	79	229	0	72.05%	36%
69395.JQLZ01000003_	2	79	191	0	92.15%	30%
521459761	3	192	612	1	100	100%
1192034.CAP_1810	3	192	402	0	73.13%	65%
ccro:CMC5_007380	3	192	386	0	74.87%	63%
mbd:MEBOL_005994	3	192	380	0	50.53%	62%
age:AA314_04196	3	192	376	0	86.97%	61%
448385.sce7965	3	192	370	0	93.51%	60%
mrm:A7982_09476	3	192	368	0	77.99%	60%
215803.DB30_0040	3	192	367	0	82.02%	59%
483219.LILAB_31640	3	192	365	0	80.27%	59%
1297742.A176_02894	3	192	363	0	93.39%	59%
cfus:CYFUS_003516	3	192	363	0	90.08%	59%
1278073.MYSTI_05196	3	192	362	0	90.06%	59%
262195530	3	192	361	0	54.85%	58%
108762677	3	192	361	0	96.68%	58%
1242864.D187_004747	3	192	361	0	91.41%	58%
220918004	3	192	359	0	55.99%	58%
ank:AnaeK_2813	3	192	359	0	99.72%	58%
404589.Anae109_2713	3	192	356	0	87.08%	58%
290397.Adeh_2721	3	192	354	0	96.05%	57%
1203606.HMPREF1526_	3	192	353	0	50.14%	57%
383454651	3	192	349	0	86.25%	57%
1121403.AUCV0100000	3	192	342	0	50.58%	55%
313680086	3	192	341	0	51.32%	55%
350271976	3	192	340	0	62.06%	55%
1322246.BN4_10847	3	192	339	0	53.39%	55%
295695436	3	192	339	0	50.74%	55%
46580290	3	192	338	0	64.20%	55%
vin:AKJ08_0983	3	192	338	0	63.02%	55%
deo:CAY53_02295	3	192	337	0	67.36%	55%
WP_022265406.1	3	192	337	0	60.83%	55%
643562.Daes_1249	3	192	337	0	81.60%	55%
591001.Acfer_0619	3	192	337	0	51.04%	55%
1121918.ARWE0100000	3	192	336	0	54.76%	54%
1121456.ATVA0100001	3	192	336	0	66.67%	54%
563192.HMPREF0179_0	3	192	336	0	54.76%	54%
1262914.BN533_00045	3	192	336	0	64.88%	54%
742818.HMPREF9451_0	3	192	336	0	51.79%	54%
320353409	3	192	335	0	77.01%	54%
328950645	3	192	335	0	73.43%	54%
1262915.BN574_01048	3	192	335	0	79.40%	54%
cthi:THC_0059	3	192	334	0	51.20%	54%
51245458	3	192	333	0	63.36%	54%
