id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
126957.SMAR006490-P	0	2	1921	1	100	100%
52644.XP_010576317.	0	2	214	0	71.03%	11%
529818.AMSG_11344T0	1	6	1802	1	100	100%
WP_086466610.1	1	6	408	0	74.26%	22%
1177928.TH2_19914	1	6	405	0	95.80%	22%
A0A2E6Y087	1	6	405	0	92.59%	22%
rbm:TEF_15835	1	6	405	0	93.58%	22%
A0A3M1JAI9	1	6	405	0	71.36%	22%
7739.XP_002601333.1	2	1	1738	1	100	100%
7425.NV13885-PA	3	1	1439	1	100	100%
404589.Anae109_2138	4	5	1305	1	100	100%
B8JHD2	4	5	1230	0	77.40%	94%
WP_012527220.1	4	5	1230	0	98.54%	94%
290397.Adeh_3116	4	5	1228	0	94.71%	94%
WP_082100137.1	4	5	1223	0	94.52%	93%
pact:CA264_00100	5	30	1285	1	100	100%
hyh:D3Y59_05260	5	30	662	0	72.05%	51%
1227739.Hsw_1952	5	30	649	0	82.74%	50%
1121957.ATVL0100000	5	30	641	0	81.59%	49%
1356852.N008_19120	5	30	641	0	92.36%	49%
hyd:PK28_09335	5	30	641	0	85.65%	49%
hye:AM218_07025	5	30	641	0	99.38%	49%
A0A2N6LSZ3	5	30	639	0	75.12%	49%
WP_124397635.1	5	30	639	0	93.43%	49%
A0A2E0VQT3	5	30	638	0	70.38%	49%
cbae:COR50_06135	5	30	638	0	70.69%	49%
pseg:D3H65_24885	5	30	638	0	80.41%	49%
256419963	5	30	637	0	88.07%	49%
hyg:AUC43_14745	5	30	637	0	81.48%	49%
hyp:A0257_02425	5	30	637	0	70.49%	49%
hnv:DDQ68_06100	5	30	636	0	81.13%	49%
hyz:AXW84_08885	5	30	636	0	91.67%	49%
hyj:FHG12_19705	5	30	636	0	82.55%	49%
A0A2A4NCL0	5	30	635	0	70.55%	49%
WP_091511167.1	5	30	634	0	70.19%	49%
muh:HYN43_021770	5	30	633	0	81.52%	49%
375012258	5	30	632	0	76.11%	49%
pko:PKOR_09980	5	30	632	0	93.35%	49%
rti:DC20_03355	5	30	632	0	80.38%	49%
rud:TH61_02410	5	30	632	0	92.41%	49%
ruf:TH63_12775	5	30	632	0	79.43%	49%
WP_147101897.1	5	30	632	0	71.36%	49%
926549.KI421517_gen	5	30	631	0	81.14%	49%
1313421.JHBV0100004	5	30	385	0	70.30%	29%
379728150	5	30	383	0	83.55%	29%
340621694	6	11	1278	1	100	100%
caph:CGC49_08835	6	11	662	0	77.95%	51%
capq:CGC52_08880	6	11	662	0	99.24%	51%
csto:CGC58_02060	6	11	662	0	90.18%	51%
fbt:D770_22190	6	11	638	0	70.53%	49%
1223410.KN050846_ge	6	11	635	0	71.02%	49%
aev:EI546_15715	6	11	635	0	81.42%	49%
1046627.BZARG_2584	6	11	635	0	80.94%	49%
1120951.AUBG0100000	6	11	380	0	82.33%	29%
1223410.KN050846_ge	6	11	380	0	91.05%	29%
390954438	6	11	380	0	96.32%	29%
51337.XP_004652689.	7	1	1227	1	100	100%
A0A387FSN4	8	24	1222	1	100	100%
WP_104823920.1	8	24	398	0	83.67%	32%
WP_133705075.1	8	24	395	0	83.29%	32%
1500306.JQLA0100005	8	24	394	0	76.65%	32%
359.CN09_30735	8	24	394	0	83.50%	32%
WP_037222126.1	8	24	394	0	99.49%	32%
WP_113136486.1	8	24	394	0	99.24%	32%
WP_047462081.1	8	24	394	0	85.03%	32%
WP_047637210.1	8	24	394	0	82.74%	32%
WP_069614831.1	8	24	394	0	80.71%	32%
