id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
126957.SMAR006490-P	0	1	1921	1	100	100%
529818.AMSG_11344T0	1	1	1802	1	100	100%
7739.XP_002601333.1	2	1	1738	1	100	100%
7425.NV13885-PA	3	1	1439	1	100	100%
404589.Anae109_2138	4	1	1305	1	100	100%
pact:CA264_00100	5	1	1285	1	100	100%
340621694	6	1	1278	1	100	100%
B8JHD2	7	1	1230	1	100	100%
WP_012527220.1	8	1	1230	1	100	100%
290397.Adeh_3116	9	1	1228	1	100	100%
51337.XP_004652689.	10	1	1227	1	100	100%
WP_082100137.1	11	1	1223	1	100	100%
A0A387FSN4	12	1	1222	1	100	100%
325452.fgenesh_scip	13	1	1218	1	100	100%
34506.g3715	14	1	1197	1	100	100%
69781.S8AXW0	15	1	1154	1	100	100%
706587.Desti_0232	16	1	1099	1	100	100%
A0A1Q9EJJ4	17	1	1092	1	100	100%
5855.PVX_114495	18	1	1053	1	100	100%
A0A520F3D1	19	1	1047	1	100	100%
102107.XP_008231246	20	1	1043	1	100	100%
209285.XP_006690982	21	1	1034	1	100	100%
gja:107124255	22	1	1007	1	100	100%
pfd:PFDG_03330	23	1	1005	1	100	100%
5833.PFF1350c	24	1	997	1	100	100%
pfh:PFHG_00631	25	1	972	1	100	100%
pyo:PY17X_1128000	26	1	951	1	100	100%
5821.PBANKA_112650	27	1	950	1	100	100%
5850.PKH_112150	28	1	946	1	100	100%
A0A2V9CFX2	29	1	940	1	100	100%
msm:MSMEG_6179	30	1	940	1	100	100%
5860.XP_008624323.1	31	1	937	1	100	100%
WP_085980476.1	32	1	936	1	100	100%
WP_109531105.1	33	1	936	1	100	100%
WP_109756827.1	34	1	936	1	100	100%
WP_109783677.1	35	1	936	1	100	100%
43151.ADAC005947-PA	36	1	933	1	100	100%
13684.SNOT_03241	37	1	927	1	100	100%
7425.NV17352-PA	38	1	924	1	100	100%
9707.XP_004398479.1	39	1	916	1	100	100%
530780702	40	1	911	1	100	100%
59538.XP_005975668.	41	1	911	1	100	100%
tcb:TCARB_0218	42	1	911	1	100	100%
A0A1C3PCH3	43	1	907	1	100	100%
5825.PCHAS_112600	44	1	904	1	100	100%
5827.XP_004223228.1	45	1	898	1	100	100%
451948748	46	1	894	1	100	100%
pvt:110079565	47	1	892	1	100	100%
869210.Marky_1817	48	1	880	1	100	100%
926560.KE387023_gen	49	1	878	1	100	100%
1268635.Loa_02491	50	1	873	1	100	100%
89462.XP_006048146.	51	1	872	1	100	100%
1561998.Csp11.Scaff	52	1	870	1	100	100%
sind:105177496	53	1	869	1	100	100%
298654.FraEuI1c_645	54	1	867	1	100	100%
9612.ENSCAFP0000000	55	1	862	1	100	100%
atr:18434600	56	1	857	1	100	100%
1330700.JQNC0100000	57	1	846	1	100	100%
1449080.JQMV0100000	58	1	843	1	100	100%
751945.Theos_1269	59	1	842	1	100	100%
WP_114470694.1	60	1	840	1	100	100%
A0A438EBZ5	61	1	837	1	100	100%
4155.Migut.F00005.1	62	1	836	1	100	100%
526227.Mesil_1587	63	1	835	1	100	100%
3750.XP_008379025.1	64	1	832	1	100	100%
946362.XP_004997233	65	1	832	1	100	100%
A0A1V5B3F1	66	1	832	1	100	100%
mdm:103442064	67	1	832	1	100	100%
225117.XP_009345154	68	1	831	1	100	100%
A0A525JB61	69	1	829	1	100	100%
A0A525KM58	70	1	820	1	100	100%
oro:101367928	71	1	817	1	100	100%
383381.EH30_10045	72	1	814	1	100	100%
A0A2V3JC33	73	1	814	1	100	100%
csat:104728220	74	1	813	1	100	100%
metm:MSMTP_1309	75	1	813	1	100	100%
161156.JQKW01000013	76	1	812	1	100	100%
38033.XP_001229276.	77	1	812	1	100	100%
cpep:111790836	78	1	812	1	100	100%
1120705.FG95_01608	79	1	811	1	100	100%
1174684.EBMC1_00940	80	1	811	1	100	100%
1502850.FG91_02036	81	1	811	1	100	100%
317655.Sala_0343	82	1	811	1	100	100%
3656.XP_008449961.1	83	1	811	1	100	100%
386003003	84	1	811	1	100	100%
A0A2V3JPV2	85	1	810	1	100	100%
386001486	86	1	809	1	100	100%
A0A497J0X5	87	1	809	1	100	100%
A0A525J6E4	88	1	809	1	100	100%
mbak:MSBR3_2715	89	1	808	1	100	100%
mek:MSKOL_0967	90	1	808	1	100	100%
mvc:MSVAZ_0995	91	1	808	1	100	100%
WP_128505891.1	92	1	808	1	100	100%
21226786	93	1	807	1	100	100%
452209270	94	1	807	1	100	100%
A0A1E7GBL5	95	1	807	1	100	100%
cmos:111441952	96	1	807	1	100	100%
mbak:MSBR3_2955	97	1	807	1	100	100%
mby:MSBRM_0628	98	1	807	1	100	100%
mby:MSBRM_2755	99	1	807	1	100	100%
mmac:MSMAC_1824	100	1	807	1	100	100%
WP_048037078.1	101	1	807	1	100	100%
WP_048039728.1	102	1	807	1	100	100%
