id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
323261.Noc_1238	0	1	993	1	100	100%
1449080.JQMV0100000	1	2	879	1	100	100%
262724.TT_C1404	1	2	775	0	80.90%	88%
1160718.SU9_32273	2	1	832	1	100	100%
1469245.JFBG0100001	3	2	128	1	100	100%
400682.PAC_15704301	3	2	128	0	92.19%	100%
693661.Arcve_1563	4	1	780	1	100	100%
1304885.AUEY0100001	5	1	779	1	100	100%
1121396.KB892901_ge	6	8	145	1	100	100%
WP_006967037.1	6	8	778	0	83.42%	536%
WP_024335618.1	6	8	778	0	99.87%	536%
879212.DespoDRAFT_0	6	8	145	0	93.79%	100%
1232437.KL661965_ge	6	8	145	0	86.38%	100%
224367568	6	8	145	0	91.03%	100%
WP_014955973.1	6	8	145	0	99.31%	100%
1265505.ATUG0100000	6	8	124	0	92.74%	85%
1121405.dsmv_0616	7	1	778	1	100	100%
158521017	8	1	778	1	100	100%
224367565	9	1	778	1	100	100%
933262.AXAM01000009	10	4	659	1	100	100%
A0A127AZF9	10	4	132	0	95.45%	20%
A0A127AWV7	10	4	131	0	93.13%	19%
A0A127AX83	10	4	131	0	93.89%	19%
218779415	11	1	774	1	100	100%
WP_089727399.1	12	5	774	1	100	100%
WP_133512898.1	12	5	774	0	96.90%	100%
WP_150094890.1	12	5	765	0	81.44%	98%
390951356	12	5	761	0	80.16%	98%
WP_093188271.1	12	5	761	0	80.81%	98%
tbn:TBH_C2775	13	1	771	1	100	100%
1121447.JONL0100000	14	10	105	1	100	100%
526222.Desal_0232	14	10	757	0	86.66%	720%
1121441.AUCX0100001	14	10	535	0	82.23%	509%
1121447.JONL0100000	14	10	535	0	90.47%	509%
1121451.DESAM_20518	14	10	535	0	92.34%	509%
526222.Desal_0185	14	10	535	0	92.34%	509%
1121451.DESAM_21662	14	10	105	0	93.33%	100%
1121451.DESAM_22704	14	10	105	0	94.29%	100%
526222.Desal_0984	14	10	105	0	90.48%	100%
526222.Desal_2609	14	10	105	0	91.43%	100%
1121448.DGI_0455	15	1	768	1	100	100%
690850.Desaf_0336	16	1	768	1	100	100%
WP_027369966.1	17	1	768	1	100	100%
596151.DesfrDRAFT_2	18	12	767	1	100	100%
WP_012750114.1	18	12	763	0	86.37%	99%
WP_075354464.1	18	12	763	0	92.53%	99%
WP_129354912.1	18	12	763	0	98.95%	99%
1304872.JAGC0100000	18	12	762	0	92.78%	99%
1121438.JNJA0100001	18	12	399	0	88.73%	52%
1304872.JAGC0100000	18	12	399	0	91.48%	52%
596151.DesfrDRAFT_2	18	12	399	0	91.73%	52%
596152.DesU5LDRAFT_	18	12	399	0	93.98%	52%
644968.DFW101_1873	18	12	399	0	93.23%	52%
596152.DesU5LDRAFT_	18	12	333	0	87.58%	43%
644968.DFW101_2186	18	12	333	0	96.70%	43%
WP_015752391.1	19	1	766	1	100	100%
enm:EBS_2143	20	1	765	1	100	100%
1307759.JOMJ0100000	21	1	764	1	100	100%
256830963	22	2	763	1	100	100%
doa:AXF15_05935	22	2	763	0	82.18%	100%
pprf:DPRO_2423	23	5	763	1	100	100%
1322246.BN4_11807	23	5	762	0	86.35%	99%
643562.Daes_3031	23	5	760	0	82.76%	99%
dej:AWY79_04210	23	5	760	0	87.50%	99%
641491.DND132_2646	23	5	755	0	91.92%	98%
1379281.AVAG0100003	24	1	762	1	100	100%
392409814	25	1	762	1	100	100%
1121440.AUMA0100000	26	1	759	1	100	100%
941449.dsx2_1786	27	2	759	1	100	100%
1121439.dsat_1159	27	2	756	0	83.86%	99%
457398.HMPREF0326_0	28	16	381	1	100	100%
525146.Ddes_2126	28	16	756	0	84.66%	198%
def:CNY67_01450	28	16	756	0	99.60%	198%
411464.DESPIG_02770	28	16	753	0	83.00%	197%
dpg:DESPIGER_1666	28	16	753	0	98.54%	197%
WP_096399403.1	28	16	749	0	80.51%	196%
665942.HMPREF1022_0	28	16	381	0	99.74%	100%
Q93US6	28	16	266	0	90.98%	69%
Q8VRS5	28	16	260	0	91.15%	68%
1121445.ATUZ0100001	28	16	105	0	86.34%	27%
411464.DESPIG_02353	28	16	105	0	92.38%	27%
457398.HMPREF0326_0	28	16	105	0	97.14%	27%
46581180	28	16	105	0	92.38%	27%
525146.Ddes_1917	28	16	105	0	99.05%	27%
dpg:DESPIGER_1428	28	16	105	0	91.43%	27%
WP_096399836.1	28	16	105	0	96.19%	27%
46579262	29	2	758	1	100	100%
dvl:Dvul_2134	29	2	758	0	99.87%	100%
1121456.ATVA0100000	30	1	756	1	100	100%
1121459.AQXE0100000	31	7	105	1	100	100%
641491.DND132_0674	31	7	105	0	91.43%	100%
643562.Daes_1351	31	7	105	0	91.43%	100%
pprf:DPRO_0194	31	7	105	0	91.43%	100%
WP_015413465.1	31	7	105	0	91.43%	100%
WP_144302983.1	31	7	105	0	92.38%	100%
WP_147822083.1	31	7	105	0	90.48%	100%
207559.Dde_1112	32	1	756	1	100	100%
543963691	33	1	756	1	100	100%
WP_105293905.1	34	1	756	1	100	100%
883.DvMF_2895	35	1	754	1	100	100%
tsy:THSYN_16435	36	1	754	1	100	100%
51244959	37	1	753	1	100	100%
1121403.AUCV0100002	38	4	141	1	100	100%
320352900	38	4	749	0	82.24%	531%
320352897	38	4	141	0	92.91%	100%
451947630	38	4	138	0	91.30%	97%
1123392.AQWL0100000	39	3	110	1	100	100%
1123393.KB891316_ge	39	3	110	0	95.45%	100%
74318676	39	3	110	0	96.36%	100%
297569439	40	1	752	1	100	100%
seds:AAY24_12120	41	1	752	1	100	100%
tig:THII_2278	42	1	751	1	100	100%
WP_105314589.1	43	1	751	1	100	100%
1049564.TevJSym_ag0	44	1	750	1	100	100%
194335216	45	5	750	1	100	100%
21673696	45	5	750	0	80.00%	100%
331678.Cphamn1_1835	45	5	750	0	80.93%	100%
340177.Cag_1583	45	5	750	0	84.40%	100%
clz:BIU88_06775	45	5	749	0	94.93%	99%
451947633	46	1	750	1	100	100%
deo:CAY53_10870	47	1	750	1	100	100%
387631.Asulf_02109	48	1	749	1	100	100%
WP_116782677.1	49	1	749	1	100	100%
Q3IBL9	50	1	748	1	100	100%
WP_066065327.1	51	1	748	1	100	100%
1121423.JONT0100000	52	2	339	1	100	100%
Q8VRQ5	52	2	225	0	92.89%	66%
11498270	53	1	747	1	100	100%
shd:SUTH_02767	54	1	747	1	100	100%
302342419	55	1	745	1	100	100%
acii:C4901_01545	56	1	745	1	100	100%
dax:FDQ92_03275	57	1	745	1	100	100%
1121434.AULY0100001	58	2	111	1	100	100%
207559.Dde_0762	58	2	105	0	90.48%	94%
1123376.AUIU0100001	59	3	142	1	100	100%
WP_012546160.1	59	3	142	0	91.55%	100%
WP_028842327.1	59	3	142	0	90.14%	100%
260892958	60	1	744	1	100	100%
dfl:DFE_2058	61	1	744	1	100	100%
693661.Arcve_0425	62	1	743	1	100	100%
1121468.AUBR0100004	63	5	146	1	100	100%
760568.Desku_1073	63	5	146	0	91.10%	100%
1121430.JMLG0100000	63	5	105	0	84.42%	71%
1121468.AUBR0100002	63	5	105	0	92.38%	71%
760568.Desku_3485	63	5	105	0	99.05%	71%
374994387	64	7	741	1	100	100%
913865.DOT_4939	64	7	741	0	80.43%	100%
768710.DesyoDRAFT_1	64	7	740	0	89.19%	99%
1487923.DP73_08305	64	7	738	0	90.24%	99%
768704.Desmer_1683	64	7	738	0	90.65%	99%
WP_106800502.1	64	7	738	0	91.87%	99%
WP_135553267.1	64	7	313	0	90.42%	42%
572546.Arcpr_1259	65	1	740	1	100	100%
646529.Desaci_2316	66	3	740	1	100	100%
WP_075365961.1	66	3	740	0	83.38%	100%
WP_135553245.1	66	3	334	0	81.74%	45%
1121406.JAEX0100000	67	1	739	1	100	100%
116748492	68	1	739	1	100	100%
dax:FDQ92_09425	69	1	739	1	100	100%
1123401.JHYQ0100000	70	3	130	1	100	100%
870187.Thini_2172	70	3	736	0	88.72%	566%
870187.Thini_3768	70	3	130	0	95.38%	100%
116748726	71	1	738	1	100	100%
337285658	72	2	738	1	100	100%
1123371.ATXH0100002	72	2	737	0	93.49%	99%
485916.Dtox_3575	73	1	736	1	100	100%
slim:SCL_2522	74	1	736	1	100	100%
161156.JQKW01000008	75	7	735	1	100	100%
337287745	75	7	735	0	85.85%	100%
cthi:THC_1314	75	7	733	0	80.22%	99%
1123372.AUIT0100002	75	7	163	0	84.86%	22%
1123373.ATXI0100000	75	7	163	0	99.39%	22%
161156.JQKW01000008	75	7	163	0	93.25%	22%
289377.HL41_08915	75	7	163	0	96.32%	22%
169832026	76	1	735	1	100	100%
488777281	77	3	735	1	100	100%
1121422.AUMW0100000	77	3	105	0	85.56%	14%
488777289	77	3	105	0	92.38%	14%
1121428.DESHY_20176	78	5	728	1	100	100%
696281.Desru_3374	78	5	728	0	90.38%	100%
dfg:B0537_03665	78	5	728	0	90.93%	100%
868595.Desca_2375	78	5	727	0	89.96%	99%
349161.Dred_0639	78	5	718	0	88.72%	98%
1121413.JMKT0100000	79	2	727	1	100	100%
555779.Dthio_PD1622	79	2	727	0	85.01%	100%
1121472.AQWN0100000	80	3	334	1	100	100%
Q841V0	80	3	236	0	90.68%	70%
A0A0U3D5U6	80	3	79	0	93.67%	23%
332296414	81	2	715	1	100	100%
taci:TDSAC_1568	81	2	715	0	96.50%	100%
328952460	82	1	712	1	100	100%
392412156	83	1	712	1	100	100%
WP_105502652.1	84	1	712	1	100	100%
1232437.KL661965_ge	85	3	145	1	100	100%
224367568	85	3	145	0	91.03%	100%
WP_014955973.1	85	3	145	0	99.31%	100%
tsy:THSYN_16400	86	19	679	1	100	100%
870187.Thini_2819	86	19	676	0	82.40%	99%
WP_126446607.1	86	19	676	0	85.65%	99%
WP_131111855.1	86	19	676	0	99.70%	99%
1123401.JHYQ0100002	86	19	675	0	95.26%	99%
WP_041100037.1	86	19	675	0	88.89%	99%
WP_121242473.1	86	19	675	0	92.30%	99%
WP_124945408.1	86	19	671	0	84.50%	98%
WP_043108754.1	86	19	667	0	83.06%	98%
seds:AAY24_12255	86	19	665	0	90.83%	97%
tbn:TBH_C0422	86	19	665	0	91.28%	97%
WP_149686134.1	86	19	665	0	83.61%	97%
WP_089727962.1	86	19	662	0	91.39%	97%
WP_133512820.1	86	19	662	0	91.24%	97%
WP_005966055.1	86	19	661	0	90.47%	97%
WP_078482414.1	86	19	659	0	90.90%	97%
1123392.AQWL0100000	86	19	110	0	86.33%	16%
1123393.KB891316_ge	86	19	110	0	95.45%	16%
74318676	86	19	110	0	96.36%	16%
1379281.AVAG0100003	87	3	674	1	100	100%
1121413.JMKT0100000	87	3	662	0	82.78%	98%
A0A127AX38	87	3	131	0	82.44%	19%
51244957	88	7	673	1	100	100%
451947631	88	7	672	0	87.20%	99%
297569441	88	7	671	0	86.44%	99%
deo:CAY53_10880	88	7	671	0	85.84%	99%
1121403.AUCV0100002	88	7	141	0	86.29%	20%
320352897	88	7	141	0	92.91%	20%
451947630	88	7	138	0	91.30%	20%
543964507	89	1	669	1	100	100%
1121439.dsat_1157	90	53	667	1	100	100%
941449.dsx2_1788	90	53	667	0	90.70%	100%
1307759.JOMJ0100000	90	53	667	0	86.66%	100%
WP_015752393.1	90	53	667	0	81.71%	100%
WP_021759000.1	90	53	666	0	81.83%	99%
1304872.JAGC0100000	90	53	665	0	83.76%	99%
573370.DMR_05400	90	53	665	0	96.84%	99%
596152.DesU5LDRAFT_	90	53	665	0	96.54%	99%
644968.DFW101_1870	90	53	665	0	97.14%	99%
641491.DND132_2644	90	53	665	0	81.65%	99%
643562.Daes_3033	90	53	665	0	91.58%	99%
dej:AWY79_04200	90	53	665	0	95.04%	99%
WP_015415088.1	90	53	665	0	91.13%	99%
WP_097012209.1	90	53	665	0	91.73%	99%
883.DvMF_2893	90	53	665	0	83.46%	99%
WP_007527153.1	90	53	665	0	98.35%	99%
WP_035068575.1	90	53	665	0	98.20%	99%
WP_116306038.1	90	53	665	0	98.65%	99%
1121406.JAEX0100000	90	53	664	0	83.28%	99%
46579260	90	53	664	0	93.52%	99%
WP_011792679.1	90	53	664	0	93.52%	99%
WP_144233422.1	90	53	664	0	81.48%	99%
WP_144303626.1	90	53	664	0	95.33%	99%
596151.DesfrDRAFT_2	90	53	663	0	92.61%	99%
256830961	90	53	663	0	81.45%	99%
690850.Desaf_0338	90	53	663	0	86.27%	99%
WP_072695900.1	90	53	663	0	83.41%	99%
1121456.ATVA0100000	90	53	662	0	90.03%	99%
doa:AXF15_05945	90	53	661	0	91.53%	99%
1121438.JNJA0100001	90	53	658	0	92.86%	98%
1121440.AUMA0100000	90	53	650	0	81.23%	97%
1121441.AUCX0100001	90	53	535	0	84.31%	80%
1121447.JONL0100000	90	53	535	0	90.47%	80%
1121451.DESAM_20518	90	53	535	0	92.34%	80%
526222.Desal_0185	90	53	535	0	92.34%	80%
457398.HMPREF0326_0	90	53	381	0	81.42%	57%
665942.HMPREF1022_0	90	53	381	0	99.74%	57%
Q93US6	90	53	266	0	90.98%	39%
Q8VRS5	90	53	260	0	91.15%	38%
1121434.AULY0100001	90	53	111	0	80.60%	16%
207559.Dde_0762	90	53	105	0	90.48%	15%
1121447.JONL0100000	90	53	105	0	82.35%	15%
1121451.DESAM_21662	90	53	105	0	93.33%	15%
1121451.DESAM_22704	90	53	105	0	94.29%	15%
526222.Desal_0984	90	53	105	0	90.48%	15%
526222.Desal_2609	90	53	105	0	91.43%	15%
1121459.AQXE0100000	90	53	105	0	80.27%	15%
641491.DND132_0674	90	53	105	0	91.43%	15%
643562.Daes_1351	90	53	105	0	91.43%	15%
pprf:DPRO_0194	90	53	105	0	91.43%	15%
WP_015413465.1	90	53	105	0	91.43%	15%
WP_144302983.1	90	53	105	0	92.38%	15%
WP_147822083.1	90	53	105	0	90.48%	15%
555779.Dthio_PD1620	91	1	667	1	100	100%
1123371.ATXH0100002	92	7	150	1	100	100%
cthi:THC_1312	92	7	666	0	83.18%	444%
1123372.AUIT0100002	92	7	163	0	81.68%	108%
1123373.ATXI0100000	92	7	163	0	99.39%	108%
161156.JQKW01000008	92	7	163	0	93.25%	108%
289377.HL41_08915	92	7	163	0	96.32%	108%
337285661	92	7	150	0	98.00%	100%
WP_027369968.1	93	1	665	1	100	100%
dfl:DFE_2056	94	1	664	1	100	100%
1123376.AUIU0100001	95	5	142	1	100	100%
WP_059175793.1	95	5	662	0	87.61%	466%
WP_068860245.1	95	5	662	0	93.35%	466%
WP_012546160.1	95	5	142	0	91.55%	100%
WP_028842327.1	95	5	142	0	90.14%	100%
WP_067618330.1	96	3	662	1	100	100%
A0A2H4Y9E0	96	3	565	0	82.65%	85%
A0A2H4Y9D6	96	3	404	0	92.57%	61%
1249627.D779_0643	97	4	659	1	100	100%
390951538	97	4	659	0	84.37%	100%
765913.ThidrDRAFT_2	97	4	659	0	83.61%	100%
A0A127AX02	97	4	132	0	90.15%	20%
158521015	98	11	659	1	100	100%
933262.AXAM01000009	98	11	659	0	84.37%	100%
A0A484HEH5	98	11	659	0	81.94%	100%
1121405.dsmv_0618	98	11	657	0	86.30%	99%
A0A1V1PFL7	98	11	657	0	83.11%	99%
218779417	98	11	656	0	82.16%	99%
A0A2H4Y9D8	98	11	656	0	82.16%	99%
A0A2H4Y9D5	98	11	598	0	99.83%	90%
A0A127AZF9	98	11	132	0	95.45%	20%
A0A127AWV7	98	11	131	0	93.13%	19%
