id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
7668.SPU_002328-tr	0	1	8467	1	100	100%
42099.EPrPV00000022	1	10	2429	1	100	100%
36331.EPrPI00000022	1	10	1515	0	79.47%	62%
4787.PITG_18187T0	1	10	1503	0	78.38%	61%
4792.ETI49134	1	10	1503	0	95.87%	61%
67593.Physo139488	1	10	1501	0	92.27%	61%
164328.Phyra81882	1	10	1500	0	92.33%	61%
115417.EPrPW0000002	1	10	1069	0	90.18%	44%
325452.fgenesh_scip	1	10	1018	0	89.25%	41%
164328.Phyra79353	1	10	1016	0	90.16%	41%
67593.Physo112102	1	10	918	0	90.85%	37%
653948.CCA14443	2	26	1994	1	100	100%
653948.CCA14437	2	26	1986	0	99.04%	99%
653948.CCA14435	2	26	1978	0	99.04%	99%
653948.CCA14432	2	26	1970	0	98.98%	98%
653948.CCA14438	2	26	1964	0	96.44%	98%
653948.CCA14442	2	26	1964	0	96.38%	98%
653948.CCA14445	2	26	1964	0	95.93%	98%
653948.CCA14440	2	26	1963	0	96.69%	98%
653948.CCA21240	2	26	1963	0	96.54%	98%
653948.CCA14431	2	26	1959	0	89.74%	98%
653948.CCA14447	2	26	1957	0	99.95%	98%
653948.CCA14441	2	26	1956	0	96.37%	98%
653948.CCA14429	2	26	1955	0	96.62%	98%
653948.CCA14439	2	26	1955	0	96.98%	98%
653948.CCA14448	2	26	1954	0	96.83%	97%
653948.CCA14436	2	26	1953	0	96.36%	97%
653948.CCA14453	2	26	1953	0	97.29%	97%
653948.CCA14446	2	26	1952	0	96.16%	97%
653948.CCA14434	2	26	1945	0	90.85%	97%
653948.CCA14449	2	26	1945	0	97.22%	97%
653948.CCA14433	2	26	1944	0	96.60%	97%
653948.CCA14444	2	26	1944	0	90.48%	97%
653948.CCA14455	2	26	1943	0	96.81%	97%
653948.CCA14454	2	26	1937	0	97.21%	97%
653948.CCA14430	2	26	1936	0	90.65%	97%
653948.CCA14451	2	26	1935	0	91.01%	97%
946362.XP_004990079	3	1	1962	1	100	100%
33188.XP_002540834.	4	30	1939	1	100	100%
1108849.XP_00256735	4	30	1544	0	72.67%	79%
63402.XP_003172274.	4	30	1535	0	75.05%	79%
1048829.XP_00279431	4	30	1534	0	76.86%	79%
5039.XP_002623052.1	4	30	1534	0	84.81%	79%
63418.F2PHE9	4	30	1532	0	93.93%	79%
63405.XP_002844117.	4	30	1531	0	90.33%	78%
69781.S8BCN6	4	30	1530	0	83.40%	78%
746128.CADAFUBP0000	4	30	1530	0	80.52%	78%
33178.CADATEAP00004	4	30	1529	0	80.90%	78%
5551.XP_003237040.1	4	30	1528	0	94.24%	78%
40384.G7XU61	4	30	1527	0	81.99%	78%
ang:ANI_1_780134	4	30	1527	0	99.02%	78%
5062.CADAORAP000057	4	30	1527	0	81.53%	78%
5501.XP_001246498.1	4	30	1527	0	86.64%	78%
36651.K9G2U7	4	30	1526	0	93.18%	78%
264951.V5FJ38	4	30	1524	0	77.17%	78%
5057.CADACLAP000062	4	30	1522	0	90.01%	78%
28564.XP_002487153.	4	30	1522	0	81.01%	78%
37727.XP_002145392.	4	30	1522	0	93.10%	78%
199306.XP_003066687	4	30	1521	0	99.15%	78%
36630.CADNFIAP00006	4	30	1519	0	97.30%	78%
5059.CADAFLAP000034	4	30	1517	0	99.60%	78%
121759.XP_010758387	4	30	1516	0	95.84%	78%
tve:TRV_01377	4	30	1513	0	91.34%	78%
63400.XP_003015164.	4	30	1465	0	94.54%	75%
162425.CADANIAP0000	4	30	324	0	80.43%	16%
ani:AN4770.2	4	30	302	0	99.67%	15%
5037.XP_001543986.1	4	30	173	0	91.91%	8%
A0A075Q3I8	4	30	147	0	76.19%	7%
5207.AAW46569	5	3	1885	1	100	100%
552467.XP_003193366	5	3	1375	0	95.85%	72%
82508.K1VBJ2	5	3	1348	0	70.03%	71%
710243.XP_007600591	6	49	1718	1	100	100%
698440.XP_007288630	6	49	1571	0	70.40%	91%
psco:LY89DRAFT_6467	6	49	1566	0	83.21%	91%
bfu:BCIN_12g03740	6	49	1553	0	80.68%	90%
plj:VFPFJ_08867	6	49	1549	0	77.86%	90%
393283.XP_007832008	6	49	1548	0	75.84%	90%
72228.T5A0I5	6	49	1547	0	83.58%	90%
5111.M1WFN6	6	49	1546	0	80.14%	89%
148304.MAPG_01617T0	6	49	1543	0	74.21%	89%
29850.GGTG_03011T0	6	49	1543	0	95.20%	89%
568076.XP_007818928	6	49	1543	0	85.55%	89%
92637.XP_007814508.	6	49	1543	0	97.08%	89%
176275.XP_008596556	6	49	1540	0	82.01%	89%
fox:FOXG_10442	6	49	1540	0	82.14%	89%
117187.FVEG_09096T0	6	49	1539	0	99.09%	89%
smp:SMAC_07163	6	49	1539	0	73.23%	89%
101852.XP_008085230	6	49	1538	0	82.05%	89%
40127.XP_009850137.	6	49	1538	0	96.88%	89%
5141.EFNCRP00000004	6	49	1538	0	96.62%	89%
80884.CCF35724	6	49	1537	0	93.36%	89%
5507.FOXG_10442P0	6	49	1537	0	99.54%	89%
31870.EFQ30629	6	49	1536	0	93.36%	89%
5127.CCT69252	6	49	1536	0	99.15%	89%
73501.XP_006665669.	6	49	1535	0	90.03%	89%
101028.EKJ77828	6	49	1535	0	95.11%	89%
5518.FGSG_02482P0	6	49	1535	0	95.31%	89%
223192.XP_007911383	6	49	1534	0	74.77%	89%
5465.ENH85370	6	49	1534	0	90.55%	89%
318829.MGG_04144T0	6	49	1533	0	84.87%	89%
1173701.A0A066XJ50	6	49	1533	0	93.28%	89%
209285.XP_006694356	6	49	1532	0	72.52%	89%
97096.XP_007797185.	6	49	1532	0	82.64%	89%
29875.EHK15840	6	49	1531	0	82.17%	89%
51453.EGR52094	6	49	1531	0	92.88%	89%
63577.G9NS75	6	49	1531	0	91.05%	89%
27337.EGY20529	6	49	1530	0	82.81%	89%
61459.XP_007776127.	6	49	1529	0	70.83%	88%
78579.XP_003665765.	6	49	1529	0	80.12%	88%
140110.NechaP42905	6	49	1528	0	92.02%	88%
35720.XP_003657285.	6	49	1528	0	80.43%	88%
29908.U7Q0X2	6	49	1525	0	75.08%	88%
ssck:SPSK_06867	6	49	1525	0	99.87%	88%
226899.F0XSQ2	6	49	1524	0	82.41%	88%
61273.S3CF74	6	49	1523	0	88.71%	88%
5145.XP_001906757.1	6	49	1521	0	80.87%	88%
5147.XP_003347306.1	6	49	1518	0	91.37%	88%
474922.ELA32857	6	49	1491	0	80.48%	86%
5180.EDN92525	6	49	1446	0	91.98%	84%
1051613.XP_00300130	6	49	557	0	99.28%	32%
81824.XP_001745639.	7	1	1693	1	100	100%
A0A1Q9D045	8	1	1674	1	100	100%
36080.S2K318	9	1	1638	1	100	100%
529818.AMSG_10253T0	10	1	1601	1	100	100%
1415166.NONO_c49430	11	1	1598	1	100	100%
936053.I1BLW8	12	1	1566	1	100	100%
655981.L8GAZ4	13	1	1558	1	100	100%
470704.XP_007760306	14	8	1553	1	100	100%
86049.XP_008729628.	14	8	1553	0	97.10%	100%
1182553.XP_00775133	14	8	1552	0	88.08%	99%
293227.XP_008716193	14	8	1552	0	80.09%	99%
43228.XP_007733340.	14	8	1552	0	85.31%	99%
43229.XP_007728011.	14	8	1552	0	91.69%	99%
5970.XP_009153195.1	14	8	1551	0	91.10%	99%
364733.XP_007803760	14	8	1537	0	73.91%	98%
5022.CBX93782	15	12	1550	1	100	100%
310453.XP_007587624	15	12	1529	0	73.77%	98%
101162.XP_007682756	15	12	1529	0	85.22%	98%
