id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
lem:LEN_0673	0	4	1037	1	100	100%
lcp:LC55x_4700	0	4	1009	0	86.62%	97%
1121015.N789_06420	0	4	981	0	75.94%	94%
1384056.N787_09605	0	4	968	0	80.27%	93%
1385517.N800_11395	1	2	1031	1	100	100%
1121013.P873_08845	1	2	1026	0	72.12%	99%
1158292.JPOE0100000	2	7	413	1	100	100%
75379.Tint_1304	2	7	1018	0	71.12%	246%
426114.THI_1628	2	7	993	0	91.74%	240%
E6PUC7	2	7	413	0	95.64%	100%
WP_112488133.1	2	7	413	0	95.40%	100%
WP_094159486.1	2	7	413	0	89.83%	100%
WP_112486876.1	2	7	412	0	85.92%	99%
666684.AfiDRAFT_030	3	2	315	1	100	100%
883080.HMPREF9697_0	3	2	315	0	92.06%	100%
abq:ABAZ39_29985	4	5	998	1	100	100%
azt:TSH58p_19710	4	5	998	0	97.29%	100%
abf:AMK58_25710	4	5	952	0	98.11%	95%
392380348	4	5	759	0	92.89%	76%
392380349	4	5	218	0	97.71%	21%
998674.ATTE01000001	5	6	992	1	100	100%
1122599.AUGR0100000	5	6	974	0	71.36%	98%
aprs:BI364_02440	5	6	966	0	75.98%	97%
mars:A8C75_20820	5	6	960	0	87.60%	96%
1123399.AQVE0100000	5	6	424	0	75.97%	42%
1123400.KB904817_ge	5	6	423	0	86.05%	42%
aep:AMC99_00790	6	1	991	1	100	100%
1038869.AXAN0100000	7	30	160	1	100	100%
667632.KB890175_gen	7	30	985	0	79.59%	615%
216591.BCAM1174	7	30	978	0	84.25%	611%
292.DM42_3917	7	30	978	0	99.49%	611%
395019.Bmul_4524	7	30	978	0	94.27%	611%
bcen:DM39_3846	7	30	978	0	94.58%	611%
bceo:I35_5021	7	30	978	0	99.18%	611%
bcep:APZ15_18860	7	30	978	0	96.11%	611%
bcon:NL30_06750	7	30	978	0	96.22%	611%
bmk:DM80_3693	7	30	978	0	94.17%	611%
bmul:NP80_4096	7	30	978	0	93.46%	611%
bpsl:WS57_08260	7	30	978	0	94.17%	611%
bstl:BBJ41_18850	7	30	978	0	96.32%	611%
bur:Bcep18194_B2001	7	30	978	0	96.73%	611%
ptx:ABW99_06655	7	30	972	0	78.81%	607%
291614174	7	30	971	0	70.85%	606%
396588.Tgr7_0340	7	30	969	0	80.39%	605%
1000565.METUNv1_018	7	30	968	0	70.76%	605%
134096492	7	30	962	0	72.14%	601%
shd:SUTH_02761	7	30	957	0	83.91%	598%
713587.THITH_01380	7	30	954	0	80.71%	596%
713586.KB900536_gen	7	30	939	0	91.69%	586%
430762872	7	30	930	0	98.28%	581%
1485544.JQKP0100001	7	30	422	0	70.35%	263%
fam:OYT1_ch0074	7	30	422	0	96.92%	263%
1121127.JAFA0100000	7	30	141	0	95.74%	88%
1218074.BAXZ0100001	7	30	141	0	90.78%	88%
1218075.BAYA0100000	7	30	141	0	85.11%	88%
1218076.BAYB0100002	7	30	141	0	88.65%	88%
159450.NH14_06295	7	30	141	0	87.23%	88%
1122135.KB893168_ge	8	2	984	1	100	100%
1207063.P24_15601	8	2	962	0	71.93%	97%
1125973.JNLC0100001	9	22	981	1	100	100%
1122214.AQWH0100000	9	22	979	0	74.67%	99%
1040987.AZUY0100000	9	22	978	0	77.81%	99%
1040982.AXAL0100001	9	22	976	0	91.70%	99%
1040983.AXAE0100002	9	22	976	0	91.70%	99%
1082933.MEA186_1723	9	22	976	0	91.80%	99%
1287276.X752_08885	9	22	976	0	91.19%	99%
1297569.MESS2_10300	9	22	976	0	92.93%	99%
1297570.MESS4_70055	9	22	976	0	91.91%	99%
1298858.AUEL0100002	9	22	976	0	92.11%	99%
13474674	9	22	976	0	91.80%	99%
1380350.JIAP0100000	9	22	976	0	92.73%	99%
935548.KI912159_gen	9	22	976	0	92.11%	99%
mesm:EJ066_11265	9	22	976	0	92.11%	99%
mln:A9174_33505	9	22	976	0	92.32%	99%
1287116.X734_15810	9	22	975	0	93.54%	99%
536019.Mesop_6660	9	22	975	0	91.59%	99%
754035.Mesau_06055	9	22	975	0	94.97%	99%
765698.Mesci_6013	9	22	975	0	93.23%	99%
mesw:A9K65_032255	9	22	975	0	93.23%	99%
1120956.JHZK0100000	9	22	974	0	76.59%	99%
mesm:EJ066_11255	9	22	311	0	82.96%	31%
124266053	10	12	981	1	100	100%
538396105	10	12	981	0	87.16%	100%
543728.Vapar_3815	10	12	981	0	98.37%	100%
vam:C4F17_26270	10	12	981	0	95.01%	100%
121610914	10	12	979	0	83.76%	99%
1157708.KB907460_ge	10	12	979	0	94.28%	99%
595537.Varpa_4400	10	12	979	0	94.99%	99%
metp:C1M51_13345	10	12	971	0	98.15%	98%
hyb:Q5W_20310	10	12	969	0	82.97%	98%
795666.MW7_1231	10	12	969	0	70.18%	98%
864051.BurJ1DRAFT_3	10	12	429	0	71.25%	43%
89902519	10	12	428	0	81.31%	43%
519989.ECTPHS_02816	11	9	976	1	100	100%
ebs:ECTOBSL9_1831	11	9	966	0	86.34%	98%
hhc:M911_11365	11	9	966	0	97.83%	98%
765914.ThisiDRAFT_1	11	9	962	0	77.34%	98%
blep:AL038_09735	11	9	961	0	70.45%	98%
1158756.AQXQ0100001	11	9	431	0	75.39%	44%
1158760.AQXP0100004	11	9	431	0	98.14%	44%
1158182.KB905022_ge	11	9	391	0	99.23%	40%
hhc:M911_01485	11	9	87	0	97.70%	8%
2340.JV46_27580	12	35	974	1	100	100%
ttc:FOKN1_0492	12	35	972	0	76.34%	99%
tbn:TBH_C0691	12	35	970	0	81.13%	99%
seds:AAY24_15930	12	35	970	0	79.59%	99%
enm:EBS_0905	12	35	968	0	80.79%	99%
768671.ThimaDRAFT_0	12	35	967	0	80.25%	99%
WP_012971673.1	12	35	967	0	77.25%	99%
870187.Thini_2719	12	35	966	0	71.64%	99%
tsy:THSYN_16385	12	35	966	0	82.40%	99%
390952692	12	35	966	0	90.06%	99%
543963035	12	35	965	0	80.62%	99%
765910.MARPU_14905	12	35	965	0	81.66%	99%
1249627.D779_1687	12	35	965	0	90.36%	99%
765913.ThidrDRAFT_2	12	35	965	0	90.16%	99%
WP_091331455.1	12	35	965	0	96.48%	99%
1244869.H261_09312	12	35	964	0	70.54%	98%
