id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
323261.Noc_1238	0	1	993	1	100	100%
1449080.JQMV0100000	1	1	879	1	100	100%
1160718.SU9_32273	2	1	832	1	100	100%
1469245.JFBG0100001	3	1	800	1	100	100%
693661.Arcve_1563	4	1	780	1	100	100%
1304885.AUEY0100001	5	1	779	1	100	100%
1121396.KB892901_ge	6	1	778	1	100	100%
1121405.dsmv_0616	7	1	778	1	100	100%
1232437.KL661965_ge	8	1	778	1	100	100%
1265505.ATUG0100000	9	1	778	1	100	100%
158521017	10	1	778	1	100	100%
224367565	11	1	778	1	100	100%
879212.DespoDRAFT_0	12	1	778	1	100	100%
933262.AXAM01000009	13	1	778	1	100	100%
WP_006967037.1	14	1	778	1	100	100%
WP_014955970.1	15	1	778	1	100	100%
WP_024335618.1	16	1	778	1	100	100%
WP_092230921.1	17	1	778	1	100	100%
262724.TT_C1404	18	1	775	1	100	100%
218779415	19	1	774	1	100	100%
WP_089727399.1	20	1	774	1	100	100%
WP_133512898.1	21	1	774	1	100	100%
tbn:TBH_C2775	22	1	771	1	100	100%
1121447.JONL0100000	23	1	770	1	100	100%
1121448.DGI_0455	24	1	768	1	100	100%
690850.Desaf_0336	25	1	768	1	100	100%
WP_027369966.1	26	1	768	1	100	100%
596151.DesfrDRAFT_2	27	1	767	1	100	100%
WP_015752391.1	28	1	766	1	100	100%
596152.DesU5LDRAFT_	29	1	765	1	100	100%
644968.DFW101_1872	30	1	765	1	100	100%
enm:EBS_2143	31	1	765	1	100	100%
WP_150094890.1	32	1	765	1	100	100%
1307759.JOMJ0100000	33	1	764	1	100	100%
1121438.JNJA0100001	34	1	763	1	100	100%
1121451.DESAM_20541	35	1	763	1	100	100%
256830963	36	1	763	1	100	100%
doa:AXF15_05935	37	1	763	1	100	100%
pprf:DPRO_2423	38	1	763	1	100	100%
WP_012750114.1	39	1	763	1	100	100%
WP_075354464.1	40	1	763	1	100	100%
WP_129354912.1	41	1	763	1	100	100%
1304872.JAGC0100000	42	1	762	1	100	100%
1322246.BN4_11807	43	1	762	1	100	100%
1379281.AVAG0100003	44	1	762	1	100	100%
392409814	45	1	762	1	100	100%
390951356	46	1	761	1	100	100%
WP_093188271.1	47	1	761	1	100	100%
643562.Daes_3031	48	1	760	1	100	100%
dej:AWY79_04210	49	1	760	1	100	100%
1121440.AUMA0100000	50	1	759	1	100	100%
941449.dsx2_1786	51	1	759	1	100	100%
457398.HMPREF0326_0	52	1	758	1	100	100%
46579262	53	1	758	1	100	100%
dfi:AXF13_12600	54	1	758	1	100	100%
dvl:Dvul_2134	55	1	758	1	100	100%
526222.Desal_0232	56	1	757	1	100	100%
1121439.dsat_1159	57	1	756	1	100	100%
1121456.ATVA0100000	58	1	756	1	100	100%
1121459.AQXE0100000	59	1	756	1	100	100%
207559.Dde_1112	60	1	756	1	100	100%
