id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
529818.AMSG_12417T0	0	1	3429	1	100	100%
3067.XP_002958526.1	1	1	2670	1	100	100%
dwi:6650859	2	23	2508	1	100	100%
A0A0A1WK83	2	23	635	0	71.34%	25%
7070.TC004380-PA	2	23	536	0	70.15%	21%
7213.XP_004533606.1	2	23	535	0	94.95%	21%
A0A0K8W317	2	23	535	0	96.07%	21%
7222.FBpp0154235	2	23	535	0	93.83%	21%
dgr:Dgri_GH13278	2	23	535	0	94.02%	21%
dvi:Dvir_GJ24408	2	23	535	0	94.95%	21%
lcq:111690475	2	23	535	0	84.67%	21%
mde:101892944	2	23	535	0	84.67%	21%
7227.FBpp0083611	2	23	533	0	94.56%	21%
B4PLN4	2	23	533	0	94.75%	21%
dsi:Dsimw501_GD2093	2	23	533	0	94.75%	21%
tca:656993	2	23	530	0	98.68%	21%
7237.FBpp0282052	2	23	530	0	93.40%	21%
43151.ADAC003117-PA	2	23	529	0	78.07%	21%
7159.AAEL014913-PA	2	23	529	0	91.87%	21%
7176.CPIJ008289-PA	2	23	529	0	89.79%	21%
aga:AgaP_AGAP004596	2	23	518	0	95.17%	20%
V5SJ07	2	23	517	0	78.34%	20%
A0A0A1WGA2	2	23	514	0	99.42%	20%
A0A6G1S3K1	2	23	207	0	82.13%	8%
A0A6G1SEH0	2	23	138	0	81.88%	5%
3055.EDP01525	3	1	2430	1	100	100%
296587.XP_002503288	4	1	2197	1	100	100%
55529.EKX53755	5	1	2193	1	100	100%
3055.EDO97875	6	4	2159	1	100	100%
3067.XP_002947193.1	6	4	1845	0	81.52%	85%
A8JDX9	6	4	432	0	94.44%	20%
A8JDY0	6	4	421	0	99.05%	19%
38833.XP_003058448.	7	1	1987	1	100	100%
218851.Aquca_026_00	8	104	1762	1	100	100%
85681.XP_006419747.	8	104	1096	0	74.09%	62%
29760.VIT_05s0020g0	8	104	1011	0	81.11%	57%
dzi:111307157	8	104	1001	0	80.02%	56%
mcha:111009223	8	104	998	0	80.66%	56%
rcn:112200482	8	104	997	0	76.93%	56%
161934.XP_010684552	8	104	988	0	74.90%	56%
29730.Gorai.011G181	8	104	981	0	81.86%	55%
ghi:107897656	8	104	981	0	99.29%	55%
pmum:103322886	8	104	980	0	81.33%	55%
dzi:111279865	8	104	977	0	91.91%	55%
ini:109176574	8	104	976	0	80.64%	55%
4432.XP_010242550.1	8	104	974	0	81.83%	55%
pop:7497997	8	104	973	0	81.50%	55%
psom:113336741	8	104	972	0	80.35%	55%
3218.PP1S23_50V6.1	8	104	972	0	71.81%	55%
3694.POPTR_0010s028	8	104	972	0	76.34%	55%
3641.EOY06314	8	104	971	0	90.22%	55%
tcc:18603387	8	104	971	0	90.42%	55%
jre:108995034	8	104	969	0	81.53%	54%
225117.XP_009352161	8	104	968	0	90.50%	54%
225117.XP_009369064	8	104	968	0	91.22%	54%
3760.EMJ26558	8	104	968	0	97.11%	54%
mdm:103403814	8	104	968	0	91.63%	54%
4006.Lus10012770	8	104	968	0	81.61%	54%
71139.XP_010024457.	8	104	966	0	80.33%	54%
981085.XP_010105683	8	104	966	0	81.68%	54%
mus:103978884	8	104	966	0	80.23%	54%
57918.XP_004296766.	8	104	966	0	93.79%	54%
4081.Solyc01g080460	8	104	965	0	80.31%	54%
spen:107005486	8	104	965	0	98.76%	54%
egu:105038099	8	104	965	0	80.83%	54%
pda:103710937	8	104	965	0	94.40%	54%
4098.XP_009628602.1	8	104	964	0	90.56%	54%
28532.XP_010548897.	8	104	964	0	80.50%	54%
cmax:111479137	8	104	963	0	82.87%	54%
3702.AT4G15530.5	8	104	963	0	76.43%	54%
3656.XP_008438755.1	8	104	962	0	96.26%	54%
qsu:112009956	8	104	962	0	90.33%	54%
adu:107465035	8	104	961	0	80.23%	54%
dcr:108196248	8	104	961	0	80.85%	54%
lsv:111915569	8	104	960	0	80.73%	54%
hbr:110670935	8	104	959	0	83.32%	54%
4641.GSMUA_Achr3P24	8	104	958	0	100.00%	54%
atr:18440667	8	104	958	0	78.18%	54%
rsz:108842733	8	104	956	0	92.47%	54%
lang:109343458	8	104	956	0	80.02%	54%
aof:109848916	8	104	955	0	81.57%	54%
cqi:110690041	8	104	955	0	81.47%	54%
soe:110787648	8	104	955	0	92.57%	54%
hbr:110664828	8	104	955	0	92.88%	54%
mesc:110611898	8	104	955	0	92.04%	54%
bna:106440038	8	104	955	0	91.83%	54%
jcu:105631868	8	104	954	0	90.04%	54%
3712.Bo7g103820.1	8	104	954	0	92.24%	54%
72664.XP_006414490.	8	104	954	0	92.56%	54%
gmx:100797319	8	104	953	0	81.64%	54%
3827.XP_004508332.1	8	104	951	0	80.86%	53%
3847.GLYMA17G02371.	8	104	950	0	97.16%	53%
var:108344842	8	104	950	0	92.63%	53%
rcu:8261516	8	104	950	0	81.79%	53%
3885.XP_007154197.1	8	104	949	0	92.20%	53%
ccaj:109807808	8	104	947	0	93.77%	53%
cpap:110819914	8	104	941	0	80.55%	53%
3750.XP_008340881.1	8	104	925	0	82.16%	52%
mdm:103403813	8	104	925	0	99.35%	52%
225117.XP_009339945	8	104	919	0	91.40%	52%
3750.XP_008360313.1	8	104	914	0	91.14%	51%
mdm:103424027	8	104	914	0	91.25%	51%
sbi:8063204	8	104	904	0	76.88%	51%
4155.Migut.G00282.1	8	104	898	0	86.19%	50%
cann:107842003	8	104	897	0	91.97%	50%
88036.EFJ33526	8	104	897	0	77.37%	50%
71139.XP_010036082.	8	104	896	0	80.47%	50%
lja:Lj4g3v2375070.1	8	104	893	0	80.29%	50%
4555.Si034163m	8	104	893	0	89.36%	50%
38727.Pavir.Ib02006	8	104	891	0	94.28%	50%
ccav:112529147	8	104	889	0	91.45%	50%
40148.OGLUM03G23150	8	104	887	0	80.27%	50%
qsu:112019765	8	104	884	0	83.82%	50%
dct:110103967	8	104	883	0	83.35%	50%
adu:107465112	8	104	882	0	82.31%	50%
3712.Bo1g056690.1	8	104	882	0	93.31%	50%
4641.GSMUA_Achr2P01	8	104	881	0	84.11%	50%
42345.XP_008795092.	8	104	881	0	92.40%	50%
42345.XP_008795093.	8	104	881	0	95.35%	50%
egu:105038100	8	104	881	0	91.26%	50%
peq:110023679	8	104	879	0	90.78%	49%
3641.EOY06323	8	104	878	0	82.46%	49%
dzi:111307438	8	104	878	0	92.71%	49%
tcc:18603389	8	104	878	0	99.66%	49%
vun:114175937	8	104	878	0	91.34%	49%
4432.XP_010279187.1	8	104	876	0	85.73%	49%
sind:105171467	8	104	875	0	85.03%	49%
oeu:111367351	8	104	773	0	86.80%	43%
sita:101754322	8	104	747	0	97.86%	42%
4558.Sb01g031660.1	8	104	651	0	98.62%	36%
