id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
A0A2W5ZA41	0	1	932	1	100	100%
1278308.KB907080_ge	1	1	721	1	100	100%
1089548.KI783301_ge	2	1	716	1	100	100%
1247726.MIM_c17110	3	1	653	1	100	100%
617140.AJZE01000050	4	1	647	1	100	100%
1267580.AF6_2481	5	1	640	1	100	100%
1297581.H919_11569	6	1	640	1	100	100%
198467.NP92_07310	7	1	640	1	100	100%
212640425	8	1	640	1	100	100%
334143928	9	1	640	1	100	100%
717772.THIAE_04785	10	1	640	1	100	100%
1123514.KB905899_ge	11	1	637	1	100	100%
1168067.JAGP0100000	12	1	637	1	100	100%
90813.JQMT01000001_	13	1	637	1	100	100%
90814.KL370891_gene	14	1	637	1	100	100%
thig:FE785_07125	15	1	637	1	100	100%
751994.AGIG01000035	16	1	636	1	100	100%
78485890	17	1	636	1	100	100%
1168067.JAGP0100000	18	1	635	1	100	100%
thio:AYJ59_05560	19	1	635	1	100	100%
htr:EPV75_04415	20	1	634	1	100	100%
thio:AYJ59_09395	21	1	634	1	100	100%
1123517.JOMR0100000	22	1	633	1	100	100%
1123514.KB905899_ge	23	1	632	1	100	100%
1424334.W822_16020	24	1	632	1	100	100%
enm:EBS_0922	25	1	632	1	100	100%
tho:SP60_05195	26	1	630	1	100	100%
118602204	27	1	629	1	100	100%
148244322	28	1	629	1	100	100%
ebh:BSEPE_0262	29	1	629	1	100	100%
1123518.ARWI0100000	30	1	624	1	100	100%
389872447	31	1	624	1	100	100%
744872.Spica_0137	32	1	619	1	100	100%
21673848	33	1	616	1	100	100%
74316581	34	1	610	1	100	100%
WP_134082632.1	35	1	605	1	100	100%
1122180.Lokhon_0094	36	1	604	1	100	100%
1158150.KB906245_ge	37	1	603	1	100	100%
1158760.AQXP0100003	38	1	603	1	100	100%
396595.TK90_0627	39	1	603	1	100	100%
545264.KB898753_gen	40	1	603	1	100	100%
1158146.KB907122_ge	41	1	602	1	100	100%
1158762.KB898048_ge	42	1	602	1	100	100%
tvr:TVD_10675	43	1	602	1	100	100%
261856502	44	1	600	1	100	100%
haz:A9404_05595	45	1	600	1	100	100%
713586.KB900536_gen	46	1	599	1	100	100%
519989.ECTPHS_10791	47	1	597	1	100	100%
WP_092993401.1	48	1	597	1	100	100%
1537915.JU57_13495	49	1	596	1	100	100%
396588.Tgr7_2223	50	1	596	1	100	100%
7260.FBpp0252045	51	1	596	1	100	100%
shal:SHALO_2475	52	1	596	1	100	100%
1158165.KB898875_ge	53	1	594	1	100	100%
1158182.KB905030_ge	54	1	594	1	100	100%
1266908.AQPB0100004	55	1	594	1	100	100%
1266914.ATUK0100001	56	1	594	1	100	100%
1279019.ARQK0100005	57	1	594	1	100	100%
288941880	58	1	594	1	100	100%
319956124	59	1	594	1	100	100%
1096546.WYO_2530	60	1	593	1	100	100%
1158756.AQXQ0100000	61	1	593	1	100	100%
1249627.D779_4156	62	1	593	1	100	100%
390950516	63	1	593	1	100	100%
765910.MARPU_05475	64	1	593	1	100	100%
765913.ThidrDRAFT_2	65	1	593	1	100	100%
876044.IMCC3088_209	66	1	593	1	100	100%
acii:C4901_13035	67	1	593	1	100	100%
1049564.TevJSym_an0	68	1	592	1	100	100%
1165841.SULAR_08949	69	1	592	1	100	100%
15606857	70	1	592	1	100	100%
2340.JV46_27210	71	1	592	1	100	100%
426117.M446_0141	72	1	592	1	100	100%
7244.FBpp0234795	73	1	592	1	100	100%
7244.FBpp0234798	74	1	592	1	100	100%
768671.ThimaDRAFT_4	75	1	592	1	100	100%
alp:LPB137_11500	76	1	592	1	100	100%
1042375.AFPL0100003	77	1	591	1	100	100%
152992097	78	1	591	1	100	100%
207954.MED92_13488	79	1	591	1	100	100%
339327594	80	1	591	1	100	100%
ahs:AHALO_0643	81	1	591	1	100	100%
seds:AAY24_16210	82	1	591	1	100	100%
slh:YH65_08710	83	1	591	1	100	100%
