id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
701176.VIBRN418_172	0	5	1443	1	100	100%
870967.VIS19158_006	0	5	1443	0	98.82%	100%
1116375.VEJY3_22126	0	5	1422	0	85.51%	98%
1219076.N646_4676	0	5	1412	0	91.64%	97%
1280001.BAOA0100002	0	5	1412	0	91.36%	97%
94122.Shewana3_3298	1	3	1432	1	100	100%
211586.SO_0988	1	3	1428	0	91.81%	99%
319224.Sputcn32_305	1	3	1424	0	83.50%	99%
1136163.M565_ctg1P0	2	10	1415	1	100	100%
1191299.AJYX0100001	2	10	1409	0	94.89%	99%
617140.AJZE01000124	2	10	1409	0	96.10%	99%
945543.VIBR0546_067	2	10	1402	0	80.60%	99%
945550.VISI1226_072	2	10	1402	0	90.30%	99%
1219080.VEZ01S_09_0	2	10	1400	0	81.43%	98%
1205908.AKXW0100010	2	10	1399	0	81.99%	98%
1219072.VHA01S_026_	2	10	1399	0	98.21%	98%
672.VV93_v1c31850	2	10	1399	0	81.27%	98%
A0A3Q0L089	2	10	1399	0	99.64%	98%
589865.DaAHT2_0823	3	1	1414	1	100	100%
1121878.AUGL0100001	4	1	1381	1	100	100%
1517681.HW45_22420	5	1	1371	1	100	100%
667014.Thein_2177	6	2	1362	1	100	100%
1123371.ATXH0100002	6	2	489	0	83.44%	35%
589865.DaAHT2_2634	7	1	1326	1	100	100%
1464048.JNZS0100002	8	1	1170	1	100	100%
1227499.C493_21901	9	4	1149	1	100	100%
336254187	9	4	1140	0	85.44%	99%
284164324	9	4	1130	0	87.43%	98%
1202768.JROF0100002	9	4	1129	0	83.44%	98%
797299.HALLA_00255	10	1	1148	1	100	100%
1227488.C477_20094	11	7	1122	1	100	100%
1227488.C477_17840	11	7	1111	0	81.46%	99%
284172810	11	7	1111	0	95.77%	99%
292494172	11	7	1111	0	80.74%	99%
1227453.C444_20027	11	7	1103	0	81.41%	98%
55376868	11	7	1103	0	95.19%	98%
564288170	11	7	1103	0	95.38%	98%
525904.Tter_0612	12	1	1118	1	100	100%
284167378	13	1	1110	1	100	100%
882082.SaccyDRAFT_2	14	10	340	1	100	100%
103733.JNYO01000048	14	10	870	0	80.11%	255%
1068978.AMETH_3397	14	10	864	0	80.79%	254%
928724.SacglDRAFT_0	14	10	339	0	94.10%	99%
665577.JH993790_gen	14	10	338	0	80.95%	99%
665577.JH993790_gen	14	10	338	0	81.71%	99%
566461.SSFG_07061	14	10	333	0	99.40%	97%
566461.SSFG_07061	14	10	333	0	99.40%	97%
1157637.KB892091_ge	14	10	189	0	80.42%	55%
287986.DV20_27235	14	10	189	0	82.54%	55%
1210908.HSB1_15340	15	3	1101	1	100	100%
1455608.JDTH0100000	15	3	1095	0	81.00%	99%
797209.ZOD2009_0882	15	3	1095	0	81.83%	99%
1906.SFRA_05465	16	19	1098	1	100	100%
47763.JNZA01000002_	16	19	1093	0	80.51%	99%
1463858.JOHR0100000	16	19	1090	0	82.02%	99%
1003195.SCAT_5453	16	19	1089	0	82.19%	99%
1463900.JOIX0100002	16	19	1089	0	90.27%	99%
stro:STRMOE7_33680	16	19	1089	0	98.07%	99%
slc:SL103_21890	16	19	1088	0	97.15%	99%
67373.JOBF01000012_	16	19	1088	0	80.88%	99%
1463879.JOHP0100003	16	19	1083	0	82.09%	98%
996637.SGM_1677	16	19	1083	0	94.55%	98%
1463936.JOJI0100001	16	19	1082	0	82.16%	98%
1476876.JOJO0100003	16	19	1081	0	81.59%	98%
66373.JOFQ01000001_	16	19	314	0	81.30%	28%
1944.JOAZ01000011_g	16	19	303	0	81.47%	27%
66869.JNXG01000018_	16	19	303	0	90.43%	27%
862751.SACTE_0282	16	19	302	0	93.38%	27%
66377.JOBH01000006_	16	19	301	0	93.69%	27%
1172179.AUKV0100001	16	19	283	0	80.54%	25%
scx:AS200_06605	16	19	281	0	91.10%	25%
313117476	17	1	1098	1	100	100%
ank:AnaeK_0872	18	4	1096	1	100	100%
290397.Adeh_0824	18	4	864	0	96.18%	78%
404589.Anae109_0862	18	4	861	0	80.14%	78%
290397.Adeh_0825	18	4	195	0	96.41%	17%
plab:C6361_14950	19	2	1095	1	100	100%
plat:C6W10_15400	19	2	1095	0	99.18%	100%
1202768.JROF0100004	20	2	1094	1	100	100%
29540.C481_01400	20	2	1094	0	91.96%	100%
749927.AMED_5738	21	14	1093	1	100	100%
amn:RAM_29325	21	14	897	0	99.89%	82%
882083.SacmaDRAFT_3	21	14	887	0	82.07%	81%
146922.JOFU01000044	21	14	190	0	81.58%	17%
1157634.KB912946_ge	21	14	188	0	80.02%	17%
1463879.JOHP0100000	21	14	188	0	92.02%	17%
1463854.JOHT0100000	21	14	188	0	80.85%	17%
1463926.JOCA0100001	21	14	188	0	80.32%	17%
1133850.SHJG_2014	21	14	188	0	93.09%	17%
1157638.KB892164_ge	21	14	188	0	90.96%	17%
1214242.B446_03810	21	14	188	0	90.96%	17%
1463855.JOHV0100003	21	14	188	0	90.43%	17%
566461.SSFG_00611	21	14	188	0	91.49%	17%
711393.AYRX01000047	21	14	188	0	92.02%	17%
300709461	22	1	1088	1	100	100%
479434.Sthe_3388	23	1	1088	1	100	100%
A0A2U3KIQ9	24	5	1088	1	100	100%
WP_133161542.1	24	5	851	0	88.95%	78%
A0A2N9MQX3	24	5	821	0	91.60%	75%
WP_133168564.1	24	5	819	0	80.71%	75%
WP_105312985.1	24	5	189	0	96.83%	17%
1343740.M271_05150	25	4	1087	1	100	100%
sauo:BV401_40410	25	4	1087	0	92.92%	100%
smal:SMALA_7357	25	4	1087	0	92.55%	100%
stri:C7M71_007860	25	4	1082	0	81.98%	99%
561175.KB894096_gen	26	1	1086	1	100	100%
age:AA314_00243	27	2	1086	1	100	100%
1242864.D187_004997	27	2	893	0	84.66%	82%
446468.Ndas_0021	28	5	1084	1	100	100%
1205910.B005_5144	28	5	889	0	83.80%	82%
1237500.ANBA0100000	28	5	862	0	84.34%	79%
1245475.ANAE0100009	28	5	308	0	84.44%	28%
1237500.ANBA0100000	28	5	302	0	90.07%	27%
1123487.KB892834_ge	29	2	1083	1	100	100%
cvc:BKX93_10020	29	2	806	0	80.89%	74%
pmad:BAY61_14980	30	1	1083	1	100	100%
strr:EKD16_17170	31	1	1083	1	100	100%
1288083.AUKR0100001	32	1	1082	1	100	100%
345004891	33	1	1082	1	100	100%
1101188.KI912155_ge	34	2	1081	1	100	100%
1158050.KB895454_ge	34	2	1080	0	85.65%	99%
65497.JODV01000002_	35	2	325	1	100	100%
acta:C1701_19080	35	2	325	0	99.38%	100%
scx:AS200_06610	36	1	1081	1	100	100%
675635.Psed_2418	37	1	1078	1	100	100%
345341.KUTG_01003	38	1	1076	1	100	100%
643648.Slip_1434	39	1	1075	1	100	100%
noa:BKM31_05095	40	1	1075	1	100	100%
1034345.CAEM0100003	41	2	1071	1	100	100%
1034345.CAEM0100001	41	2	200	0	80.00%	18%
1449353.JQMQ0100000	42	1	1071	1	100	100%
797299.HALLA_02570	43	1	1066	1	100	100%
1283300.ATXB0100000	44	2	1064	1	100	100%
mmai:sS8_5034	44	2	195	0	80.00%	18%
694430.Natoc_0752	45	1	1063	1	100	100%
309801.trd_1974	46	3	1060	1	100	100%
1382356.JQMP0100000	46	3	178	0	85.39%	16%
1128421.JAGA0100000	46	3	166	0	81.93%	15%
WP_146187235.1	47	3	1060	1	100	100%
A0A2R5FDJ4	47	3	229	0	85.15%	21%
A0A1J5RC70	47	3	195	0	85.64%	18%
1236542.BALM0100000	48	1	1059	1	100	100%
404380.Gbem_1575	49	4	1059	1	100	100%
443144.GM21_2638	49	4	1059	0	97.54%	100%
WP_082002883.1	49	4	1058	0	83.18%	99%
316067.Geob_1643	49	4	1057	0	80.98%	99%
469378.Ccur_11280	50	1	1058	1	100	100%
A0A2U3KFI8	51	1	1057	1	100	100%
485913.Krac_7392	52	1	1055	1	100	100%
F8GNU8	53	5	1050	1	100	100%
1366050.N234_10235	53	5	1029	0	95.34%	98%
977880.RALTA_B1682	53	5	349	0	91.40%	33%
A0A3R4JN96	53	5	271	0	97.42%	25%
1236501.BAJU0100000	53	5	268	0	80.60%	25%
WP_138918571.1	54	9	1047	1	100	100%
WP_145620118.1	54	9	1046	0	89.77%	99%
WP_145734995.1	54	9	1046	0	98.57%	99%
WP_145752516.1	54	9	1046	0	98.66%	99%
G1XY50	54	9	845	0	99.88%	80%
nao:Y958_18885	54	9	845	0	98.82%	80%
lrz:BJI69_17410	54	9	810	0	80.25%	77%
mtun:MTUNDRAET4_190	54	9	197	0	81.73%	18%
nao:Y958_18890	54	9	197	0	98.98%	18%
1120980.JQKH0100002	55	1	1045	1	100	100%
762966.HMPREF9439_0	56	1	1043	1	100	100%
WP_092999978.1	57	21	1043	1	100	100%
sme:SMa0002	57	21	1034	0	85.30%	99%
smk:Sinme_5505	57	21	1034	0	99.71%	99%
WP_112509682.1	57	21	1031	0	91.66%	98%
WP_148145067.1	57	21	1031	0	95.93%	98%
WP_148169880.1	57	21	1031	0	91.76%	98%
WP_112630440.1	57	21	827	0	91.66%	79%
smel:SM2011_a0002	57	21	825	0	99.88%	79%
smx:SM11_pC1759	57	21	822	0	99.64%	78%
1042326.AZNV0100006	57	21	815	0	84.42%	78%
ead:OV14_a1628	57	21	815	0	90.92%	78%
A0A3R2KKE8	57	21	815	0	96.20%	78%
