id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
59538.XP_005965378.	0	45	2761	1	100	100%
16125954	0	45	789	0	84.41%	28%
197105153	0	45	756	0	72.75%	27%
WP_125157886.1	0	45	749	0	91.32%	27%
A0A258FRT5	0	45	747	0	70.41%	27%
A0A2W5WQ61	0	45	746	0	92.63%	27%
1449049.JONW0100000	0	45	744	0	87.90%	26%
WP_056436788.1	0	45	743	0	96.10%	26%
A0A2W5R3H6	0	45	742	0	81.00%	26%
A0A525JPK8	0	45	742	0	81.40%	26%
366602.Caul_2551	0	45	742	0	94.61%	26%
509190.Cseg_2266	0	45	742	0	93.40%	26%
A0A2G4KFH2	0	45	742	0	91.37%	26%
WP_066681344.1	0	45	742	0	93.40%	26%
chq:AQ619_08325	0	45	742	0	86.79%	26%
WP_110121258.1	0	45	742	0	88.01%	26%
A0A525J557	0	45	741	0	80.97%	26%
WP_004615139.1	0	45	741	0	98.52%	26%
WP_056051977.1	0	45	741	0	92.04%	26%
cfh:C1707_17460	0	45	741	0	97.57%	26%
WP_091738743.1	0	45	741	0	72.74%	26%
WP_007666473.1	0	45	740	0	94.19%	26%
69395.JQLZ01000008_	0	45	740	0	91.62%	26%
WP_108505344.1	0	45	740	0	91.35%	26%
A0A1G2W8B7	0	45	739	0	82.00%	26%
WP_068873893.1	0	45	739	0	97.83%	26%
WP_082531892.1	0	45	739	0	80.92%	26%
A0A521PUM8	0	45	738	0	90.38%	26%
A0A1E4GP28	0	45	737	0	90.50%	26%
A0A2D7ZJ29	0	45	737	0	81.68%	26%
A0A1Q3JLL4	0	45	737	0	78.97%	26%
A0A522CIM2	0	45	736	0	90.08%	26%
A0A525L6B7	0	45	736	0	85.19%	26%
WP_111458551.1	0	45	736	0	84.38%	26%
WP_111528974.1	0	45	736	0	84.65%	26%
cmb:CSW64_12730	0	45	736	0	78.94%	26%
WP_111515330.1	0	45	735	0	83.67%	26%
A0A258IQ89	0	45	735	0	91.43%	26%
A0A227JPW6	0	45	734	0	71.93%	26%
A0A257J982	0	45	734	0	92.64%	26%
1121123.AUAO0100000	0	45	733	0	70.53%	26%
WP_056734083.1	0	45	732	0	90.57%	26%
WP_111274733.1	0	45	732	0	81.83%	26%
A0A6B3UDL7	0	45	732	0	71.31%	26%
phb:HYN04_06150	0	45	710	0	74.08%	25%
A0A2X0V696	1	3	1265	1	100	100%
1284679.HMPREF1626_	1	3	863	0	70.22%	68%
WP_101638162.1	1	3	863	0	99.19%	68%
