id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
Q8ILB1	0	3	3106	1	100	100%
pfd:PFDG_02810	0	3	3100	0	99.94%	99%
pfh:PFHG_00264	0	3	3099	0	99.97%	99%
A5K0P7	1	1	3060	1	100	100%
A0A1A7VUL3	2	1	3019	1	100	100%
K6UEH5	3	1	2991	1	100	100%
5821.PBANKA_100950	4	3	2962	1	100	100%
Q7RIA7	4	3	2957	0	96.58%	99%
Q4YNS3	4	3	2868	0	94.14%	96%
A0A077YFN9	5	2	2936	1	100	100%
pcb:PC000809.03.0	5	2	976	0	83.40%	33%
B5RUT7	6	1	2738	1	100	100%
294746.XP_001483729	7	2	2679	1	100	100%
A5DMF7	7	2	2679	0	99.85%	100%
653045.Strvi_6301	8	3	2375	1	100	100%
A0A1C4LCU0	8	3	1162	0	89.07%	48%
A0A1C5FMW4	8	3	638	0	81.03%	26%
D8UHW6	9	1	2295	1	100	100%
F9XLK3	10	13	2273	1	100	100%
M2NC41	10	13	2144	0	85.54%	94%
M2SQI8	10	13	2143	0	82.36%	94%
W6YKM3	10	13	2143	0	98.97%	94%
5022.CBX96789	10	13	2142	0	92.72%	94%
E3RKD6	10	13	2142	0	95.28%	94%
W6YR21	10	13	2141	0	99.25%	94%
M3B8H9	10	13	2139	0	90.65%	94%
R1H184	10	13	2136	0	83.52%	93%
426418.XP_001934320	10	13	2133	0	95.12%	93%
441959.XP_002484873	10	13	2125	0	80.99%	93%
441960.XP_002149290	10	13	2124	0	96.99%	93%
526221.XP_003002571	10	13	163	0	90.80%	7%
A9SM67	11	4	2260	1	100	100%
3218.PP1S93_131V6.1	11	4	2251	0	99.73%	99%
A9SI17	11	4	2218	0	82.55%	98%
3218.PP1S81_196V6.1	11	4	2214	0	100.00%	97%
dsi:Dsim_GD12441	12	18	2252	1	100	100%
A0A1I8MRR7	12	18	2145	0	82.14%	95%
B4IXG2	12	18	2125	0	87.44%	94%
B4LG59	12	18	2125	0	93.98%	94%
B3M4D8	12	18	2125	0	92.28%	94%
Q29EX1	12	18	2123	0	89.17%	94%
A0A0J9RWP5	12	18	2120	0	96.98%	94%
B4N3A9	12	18	2119	0	90.51%	94%
7260.FBpp0241814	12	18	2118	0	90.56%	94%
B4KY01	12	18	2117	0	93.20%	94%
B4PK97	12	18	2116	0	95.98%	93%
7227.FBpp0297083	12	18	2115	0	96.45%	93%
B3NDH4	12	18	2114	0	95.84%	93%
dme:Dmel_CG9674	12	18	2114	0	96.59%	93%
B4HK69	12	18	1498	0	98.20%	66%
B4H5M9	12	18	782	0	90.41%	34%
B4H5N0	12	18	556	0	91.55%	24%
B4H5M7	12	18	495	0	94.95%	21%
pop:POPTR_594762	13	46	2230	1	100	100%
U5FWB7	13	46	2230	0	99.96%	100%
3694.POPTR_0015s019	13	46	2228	0	93.72%	99%
4081.Solyc03g083440	13	46	2226	0	84.32%	99%
B9IDV4	13	46	2221	0	93.70%	99%
pop:POPTR_824538	13	46	2221	0	93.74%	99%
A0A0A0LDU9	13	46	2219	0	83.78%	99%
A0A059DFA9	13	46	2218	0	84.76%	99%
A0A067JE60	13	46	2218	0	89.40%	99%
A0A1S3B4H4	13	46	2218	0	98.51%	99%
E0CVI4	13	46	2216	0	87.14%	99%
B9RII5	13	46	2215	0	92.23%	99%
A0A1U7YHL8	13	46	2213	0	94.08%	99%
vvi:100246868	13	46	2212	0	100.00%	99%
A0A0D2SRP4	13	46	2209	0	87.51%	99%
A0A1U8NE82	13	46	2209	0	99.64%	99%
Q9LV03	13	46	2208	0	83.88%	99%
R0GMP6	13	46	2208	0	96.78%	99%
A0A1U8A8W9	13	46	2207	0	85.27%	98%
A0A1U8AFZ3	13	46	2207	0	91.07%	98%
M5XRX2	13	46	2207	0	85.68%	98%
D7MSY6	13	46	2207	0	98.82%	98%
A0A0D3B3N4	13	46	2203	0	93.46%	98%
A0A1S3E5J5	13	46	2202	0	83.56%	98%
W1Q092	13	46	2201	0	83.64%	98%
A0A1U8FCM6	13	46	2200	0	95.27%	98%
3711.Bra029067.1-P	13	46	2199	0	93.54%	98%
A0A072VE66	13	46	2194	0	94.99%	98%
A0A0L9UEP8	13	46	2193	0	83.45%	98%
A0A1S3VJ34	13	46	2193	0	98.27%	98%
