id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
lem:LEN_0673	0	215	1037	1	100	100%
1385517.N800_11395	0	215	1031	0	68.96%	99%
1121013.P873_08845	0	215	1026	0	72.12%	98%
lcp:LC55x_4700	0	215	1009	0	86.62%	97%
abq:ABAZ39_29985	0	215	998	0	67.74%	96%
azt:TSH58p_19710	0	215	998	0	97.29%	96%
998674.ATTE01000001	0	215	992	0	53.12%	95%
aep:AMC99_00790	0	215	991	0	63.98%	95%
1122135.KB893168_ge	0	215	984	0	66.06%	94%
1125973.JNLC0100001	0	215	981	0	65.95%	94%
1121015.N789_06420	0	215	981	0	75.94%	94%
1122214.AQWH0100000	0	215	979	0	74.67%	94%
1040987.AZUY0100000	0	215	978	0	77.81%	94%
1040982.AXAL0100001	0	215	976	0	91.70%	94%
1040983.AXAE0100002	0	215	976	0	91.70%	94%
1082933.MEA186_1723	0	215	976	0	91.80%	94%
1287276.X752_08885	0	215	976	0	91.19%	94%
1297569.MESS2_10300	0	215	976	0	92.93%	94%
1297570.MESS4_70055	0	215	976	0	91.91%	94%
1298858.AUEL0100002	0	215	976	0	92.11%	94%
13474674	0	215	976	0	91.80%	94%
1380350.JIAP0100000	0	215	976	0	92.73%	94%
935548.KI912159_gen	0	215	976	0	92.11%	94%
mesm:EJ066_11265	0	215	976	0	92.11%	94%
mln:A9174_33505	0	215	976	0	92.32%	94%
519989.ECTPHS_02816	0	215	976	0	68.95%	94%
1287116.X734_15810	0	215	975	0	93.54%	94%
536019.Mesop_6660	0	215	975	0	91.59%	94%
754035.Mesau_06055	0	215	975	0	94.97%	94%
765698.Mesci_6013	0	215	975	0	93.23%	94%
mesw:A9K65_032255	0	215	975	0	93.23%	94%
1120956.JHZK0100000	0	215	974	0	76.59%	93%
1122599.AUGR0100000	0	215	974	0	71.36%	93%
magq:MGMAQ_1846	0	215	973	0	65.06%	93%
121998715	0	215	973	0	63.31%	93%
1380391.JIAS0100001	0	215	971	0	64.68%	93%
1530186.JQEY0100001	0	215	970	0	54.74%	93%
1300345.LF41_1856	0	215	968	0	61.57%	93%
lmb:C9I47_0441	0	215	968	0	78.62%	93%
744979.R2A130_0161	0	215	968	0	58.57%	93%
1384056.N787_09605	0	215	968	0	80.27%	93%
411684.HPDFL43_1931	0	215	966	0	60.66%	93%
lgu:LG3211_4493	0	215	966	0	83.02%	93%
ebs:ECTOBSL9_1831	0	215	966	0	86.34%	93%
hhc:M911_11365	0	215	966	0	97.83%	93%
aprs:BI364_02440	0	215	966	0	75.98%	93%
331869.BAL199_05294	0	215	963	0	61.99%	92%
1207063.P24_15601	0	215	962	0	71.93%	92%
294085672	0	215	962	0	60.19%	92%
765914.ThisiDRAFT_1	0	215	962	0	77.34%	92%
lyt:DWG18_14890	0	215	961	0	81.48%	92%
blep:AL038_09735	0	215	961	0	70.45%	92%
fiy:BN1229_v1_2356	0	215	960	0	70.73%	92%
mars:A8C75_20820	0	215	960	0	87.60%	92%
1380394.JADL0100000	0	215	959	0	71.64%	92%
lez:GLE_4545	0	215	958	0	85.28%	92%
84531.JMTZ01000049_	0	215	957	0	86.10%	92%
lab:LA76x_0801	0	215	957	0	97.49%	92%
laq:GLA29479_3969	0	215	957	0	97.39%	92%
1121106.JQKB0100003	0	215	956	0	67.78%	92%
