id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
1565129.JSFF0100000	0	3	765	1	100	100%
323850.Shew_0608	0	3	760	0	96.05%	99%
smav:CFF01_02980	0	3	760	0	98.82%	99%
401526.TcarDRAFT_07	1	1	765	1	100	100%
94122.Shewana3_3619	2	21	764	1	100	100%
sbm:Shew185_0531	2	21	764	0	93.59%	100%
sbn:Sbal195_0555	2	21	764	0	93.46%	100%
she:Shewmr4_3444	2	21	764	0	99.35%	100%
shm:Shewmr7_0507	2	21	764	0	99.21%	100%
24375549	2	21	760	0	96.32%	99%
sbb:Sbal175_0622	2	21	760	0	93.95%	99%
sbj:CF168_02695	2	21	760	0	99.34%	99%
sbp:Sbal223_0559	2	21	760	0	94.21%	99%
shew:CKQ84_11085	2	21	760	0	94.21%	99%
shf:CEQ32_19375	2	21	760	0	96.05%	99%
shp:Sput200_0542	2	21	760	0	94.08%	99%
WP_037422510.1	2	21	760	0	96.45%	99%
WP_039978443.1	2	21	760	0	96.97%	99%
WP_047536320.1	2	21	760	0	95.79%	99%
WP_055647069.1	2	21	760	0	96.58%	99%
WP_069454223.1	2	21	760	0	97.11%	99%
WP_133178343.1	2	21	760	0	96.97%	99%
WP_140907416.1	2	21	760	0	96.05%	99%
WP_144344840.1	2	21	760	0	95.79%	99%
WP_144376285.1	2	21	760	0	96.71%	99%
1236541.BALL0100004	3	2	763	1	100	100%
salg:BS332_04285	3	2	759	0	99.34%	99%
318167.Sfri_1999	4	3	760	1	100	100%
WP_101031587.1	4	3	760	0	92.89%	100%
WP_124011450.1	4	3	760	0	93.03%	100%
326297.Sama_3177	5	1	760	1	100	100%
425104.Ssed_4047	6	2	760	1	100	100%
WP_126506260.1	6	2	760	0	98.16%	100%
WP_115138739.1	7	1	760	1	100	100%
WP_124730919.1	8	1	760	1	100	100%
WP_137227093.1	9	2	760	1	100	100%
WP_140234220.1	9	2	760	0	99.74%	100%
WP_140933954.1	10	1	760	1	100	100%
1005999.GLGR_1729	11	2	759	1	100	100%
lri:NCTC12151_02197	11	2	759	0	93.28%	100%
1111728.ATYS0100001	12	1	759	1	100	100%
308051340	13	1	759	1	100	100%
667121.ET1_05_01400	14	3	759	1	100	100%
eho:A9798_08680	14	3	759	0	92.89%	100%
1216966.BAUC0100001	14	3	710	0	93.24%	93%
edl:AAZ33_09395	15	9	759	1	100	100%
edw:QY76_11045	15	9	759	0	99.74%	100%
etc:ETAC_08455	15	9	759	0	97.89%	100%
I2AWF5	15	9	759	0	97.63%	100%
WP_012848683.1	15	9	759	0	98.02%	100%
WP_069578667.1	15	9	759	0	97.89%	100%
WP_109745812.1	15	9	759	0	97.76%	100%
WP_136499303.1	15	9	759	0	97.63%	100%
238919750	15	9	758	0	97.76%	99%
phau:PH4a_01215	16	39	759	1	100	100%
pvg:CRN77_09800	16	39	759	0	94.60%	100%
WP_004243777.1	16	39	759	0	91.57%	100%
WP_004248412.1	16	39	759	0	91.44%	100%
WP_004250656.1	16	39	759	0	91.57%	100%
WP_012368115.1	16	39	759	0	91.30%	100%
WP_017627977.1	16	39	759	0	91.44%	100%
WP_017827877.1	16	39	759	0	91.30%	100%
WP_036895295.1	16	39	759	0	91.04%	100%
WP_036900211.1	16	39	759	0	91.44%	100%
WP_036907778.1	16	39	759	0	91.30%	100%
WP_036912585.1	16	39	759	0	95.65%	100%
WP_036935481.1	16	39	759	0	93.02%	100%
WP_041701188.1	16	39	759	0	91.17%	100%
WP_049200742.1	16	39	759	0	91.17%	100%
WP_060557991.1	16	39	759	0	91.44%	100%
WP_060961328.1	16	39	759	0	91.30%	100%
WP_063108431.1	16	39	759	0	91.17%	100%
WP_069367885.1	16	39	759	0	95.52%	100%
WP_074561511.1	16	39	759	0	91.17%	100%
WP_074923852.1	16	39	759	0	91.17%	100%
WP_094960108.1	16	39	759	0	91.30%	100%
WP_104836553.1	16	39	759	0	91.57%	100%
WP_109392218.1	16	39	759	0	95.78%	100%
WP_109396415.1	16	39	759	0	95.78%	100%
WP_109399869.1	16	39	759	0	95.26%	100%
WP_109407170.1	16	39	759	0	95.65%	100%
WP_109847171.1	16	39	759	0	95.65%	100%
WP_112843119.1	16	39	759	0	91.04%	100%
WP_113977092.1	16	39	759	0	91.44%	100%
WP_124725279.1	16	39	759	0	91.04%	100%
WP_129765431.1	16	39	759	0	91.30%	100%
WP_150024393.1	16	39	759	0	91.44%	100%
WP_152110462.1	16	39	759	0	91.17%	100%
A0A379GFN6	16	39	744	0	91.13%	98%
471881.PROPEN_01845	16	39	362	0	90.33%	47%
A0A379ENV2	16	39	199	0	91.46%	26%
A0A2X2BMN4	16	39	173	0	92.49%	22%
WP_150316526.1	16	39	132	0	93.18%	17%
WP_136862782.1	17	1	759	1	100	100%
1005994.GTGU_03883	18	1	758	1	100	100%
1197719.A464_2189	19	451	758	1	100	100%
A0A2L1K4C9	19	451	758	0	97.10%	100%
A0A2L1K4D9	19	451	758	0	96.31%	100%
A0A2L1K4E4	19	451	758	0	96.97%	100%
A0A3J4MMI8	19	451	758	0	95.91%	100%
A0A3J4PNU8	19	451	758	0	95.91%	100%
A0A3K9B4U1	19	451	758	0	96.04%	100%
A0A3Q9L4Q4	19	451	758	0	97.36%	100%
A0A3R0C017	19	451	758	0	96.97%	100%
A0A3R0XSN9	19	451	758	0	97.36%	100%
A0A3R1AJB8	19	451	758	0	96.97%	100%
A0A3U7BSF6	19	451	758	0	97.10%	100%
A0A3V2N1Y0	19	451	758	0	96.57%	100%
A0A3V2QV92	19	451	758	0	97.23%	100%
A0A3V2SLS6	19	451	758	0	97.10%	100%
A0A3V2XRA5	19	451	758	0	96.44%	100%
A0A3V3PDB4	19	451	758	0	96.97%	100%
A0A3V3RWE4	19	451	758	0	96.04%	100%
A0A3V3XGR4	19	451	758	0	96.97%	100%
A0A3V4R5M2	19	451	758	0	96.97%	100%
A0A3V5MG33	19	451	758	0	97.10%	100%
A0A3V5SPB0	19	451	758	0	97.23%	100%
A0A3V6AJN6	19	451	758	0	96.83%	100%
A0A3V7F7U4	19	451	758	0	96.83%	100%
A0A3V7ZNZ4	19	451	758	0	96.83%	100%
A0A3V8FLP6	19	451	758	0	96.97%	100%
A0A3V8W4I5	19	451	758	0	95.51%	100%
A0A3V9C1D4	19	451	758	0	96.70%	100%
A0A3V9ECE1	19	451	758	0	97.10%	100%
A0A3V9UBV2	19	451	758	0	97.10%	100%
A0A3W1FYS7	19	451	758	0	96.83%	100%
