id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
880072.Desac_0822	0	1	1503	1	100	100%
1125863.JAFN0100000	1	1	1500	1	100	100%
767817.Desgi_2036	2	1	1495	1	100	100%
1121396.KB893100_ge	3	1	1486	1	100	100%
1121423.JONT0100000	4	2	1483	1	100	100%
1121423.JONT0100000	4	2	1474	0	80.87%	99%
696281.Desru_2698	5	5	1483	1	100	100%
1121428.DESHY_11041	5	5	1481	0	82.31%	99%
868595.Desca_0816	5	5	1480	0	83.24%	99%
696369.KI912183_gen	5	5	203	0	87.72%	13%
868595.Desca_1111	5	5	203	0	99.51%	13%
1265505.ATUG0100000	6	1	1482	1	100	100%
1121430.JMLG0100000	7	2	55	1	100	100%
760568.Desku_2557	7	2	55	0	90.91%	100%
644282.Deba_2226	8	1	1477	1	100	100%
706587.Desti_5031	9	1	1475	1	100	100%
767817.Desgi_2040	10	1	1473	1	100	100%
1449126.JQKL0100001	11	1	1467	1	100	100%
1265505.ATUG0100000	12	3	1417	1	100	100%
1232437.KL662031_ge	12	3	55	0	83.05%	3%
1265505.ATUG0100000	12	3	55	0	94.55%	3%
chj:NCTC10426_01699	13	1	1357	1	100	100%
WP_046018874.1	14	3	1254	1	100	100%
WP_063338401.1	14	3	1254	0	98.33%	100%
WP_009832233.1	14	3	1251	0	84.65%	99%
loki:Lokiarch_01240	15	1	1161	1	100	100%
398512.JQKC01000022	16	1	1141	1	100	100%
880073.Calab_3046	17	1	1122	1	100	100%
432329022	18	1	1105	1	100	100%
903818.KI912269_gen	19	1	1080	1	100	100%
1499967.BAYZ0100017	20	1	1079	1	100	100%
WP_075764793.1	21	1	1078	1	100	100%
WP_138593372.1	22	8	1078	1	100	100%
WP_138598717.1	22	8	1021	0	90.21%	94%
WP_119859619.1	22	8	964	0	90.25%	89%
WP_138676843.1	22	8	906	0	97.02%	84%
WP_138675669.1	22	8	726	0	99.72%	67%
1117314.PCIT_21836	22	8	704	0	87.36%	65%
WP_138637143.1	22	8	694	0	95.97%	64%
WP_138549440.1	22	8	204	0	98.04%	18%
439235.Dalk_5090	23	1	1076	1	100	100%
909663.KI867150_gen	24	4	1072	1	100	100%
909663.KI867150_gen	24	4	1072	0	84.68%	100%
909663.KI867150_gen	24	4	558	0	98.39%	52%
909663.KI867150_gen	24	4	558	0	98.39%	52%
264732.Moth_1453	25	1	1067	1	100	100%
207954.MED92_15403	26	1	1047	1	100	100%
1041607.K0L006	27	1	1045	1	100	100%
1125863.JAFN0100000	28	1	1044	1	100	100%
767817.Desgi_1974	29	8	1043	1	100	100%
767817.Desgi_3841	29	8	1043	0	98.85%	100%
767817.Desgi_0481	29	8	1040	0	93.56%	99%
85860700	29	8	71	0	85.92%	6%
85860882	29	8	68	0	94.12%	6%
1232437.KL661958_ge	29	8	66	0	83.33%	6%
85858319	29	8	61	0	90.16%	5%
1265505.ATUG0100000	29	8	58	0	86.21%	5%
880072.Desac_0836	30	1	1042	1	100	100%
WP_063333037.1	31	3	1042	1	100	100%
491952.Mar181_2235	31	3	1038	0	87.76%	99%
WP_113873918.1	31	3	1034	0	91.68%	99%
706587.Desti_1915	32	1	1041	1	100	100%
56780.SYN_00626	33	1	1039	1	100	100%
767817.Desgi_1980	34	3	1039	1	100	100%
767817.Desgi_1112	34	3	1033	0	96.03%	99%
767817.Desgi_1755	34	3	1029	0	80.56%	99%
1121918.ARWE0100000	35	3	193	1	100	100%
A0A1E7ISE7	35	3	193	0	90.16%	100%
WP_072909982.1	35	3	193	0	90.16%	100%
316067.Geob_0231	36	1	1031	1	100	100%
dto:TOL2_C24180	37	6	1030	1	100	100%
1265505.ATUG0100000	37	6	927	0	83.17%	90%
439235.Dalk_5065	37	6	59	0	83.05%	5%
1265505.ATUG0100000	37	6	59	0	89.83%	5%
933262.AXAM01000017	37	6	59	0	81.36%	5%
690850.Desaf_1388	37	6	57	0	80.70%	5%
589865.DaAHT2_2650	38	1	1029	1	100	100%
717774.Marme_2914	39	1	1029	1	100	100%
880072.Desac_1103	40	1	1029	1	100	100%
WP_147174588.1	41	12	1027	1	100	100%
1395571.TMS3_011456	41	12	343	0	87.87%	33%
A0A1G3E921	41	12	343	0	90.67%	33%
A0A2M8JDH4	41	12	343	0	90.67%	33%
A0A2N1YYI1	41	12	343	0	90.38%	33%
A0A359D963	41	12	343	0	90.38%	33%
WP_079202739.1	41	12	343	0	91.84%	33%
WP_090252373.1	41	12	343	0	90.96%	33%
WP_090384729.1	41	12	343	0	90.38%	33%
WP_090448160.1	41	12	343	0	92.42%	33%
WP_090498606.1	41	12	343	0	92.42%	33%
WP_147174587.1	41	12	343	0	98.25%	33%
474933919	42	1	1026	1	100	100%
555779.Dthio_PD0916	43	5	1026	1	100	100%
1121413.JMKT0100000	43	5	208	0	82.03%	20%
A0A424XX77	43	5	207	0	92.75%	20%
WP_045211174.1	43	5	207	0	90.34%	20%
1121413.JMKT0100000	43	5	59	0	91.53%	5%
dto:TOL2_C41400	44	2	1025	1	100	100%
1232437.KL662014_ge	44	2	1025	0	81.56%	100%
dto:TOL2_C28830	45	1	1024	1	100	100%
marc:AR505_1479	46	2	1024	1	100	100%
478482328	46	2	1017	0	82.20%	99%
1121422.AUMW0100001	47	1	1023	1	100	100%
A0A391NW97	48	41	1022	1	100	100%
psed:DM292_13225	48	41	957	0	86.94%	93%
WP_019407286.1	48	41	957	0	95.30%	93%
WP_063544735.1	48	41	957	0	98.22%	93%
WP_068506388.1	48	41	957	0	95.19%	93%
WP_084898627.1	48	41	957	0	94.88%	93%
WP_106442916.1	48	41	957	0	94.98%	93%
WP_152480977.1	48	41	957	0	97.39%	93%
1196835.A458_05685	48	41	955	0	85.45%	93%
A0A2N1XY71	48	41	955	0	97.59%	93%
A0A3D1VX64	48	41	955	0	98.12%	93%
WP_103455329.1	48	41	955	0	90.26%	93%
WP_090519160.1	48	41	955	0	90.47%	93%
WP_058063960.1	48	41	952	0	92.65%	93%
WP_102825042.1	48	41	952	0	84.56%	93%
WP_080965128.1	48	41	929	0	80.41%	90%
pstu:UIB01_16100	48	41	893	0	87.35%	87%
644801.Psest_3114	48	41	892	0	91.14%	87%
A0A0T8L1S9	48	41	892	0	91.26%	87%
WP_125841984.1	48	41	892	0	91.48%	87%
WP_125870841.1	48	41	892	0	91.70%	87%
WP_126526797.1	48	41	892	0	90.92%	87%
WP_101274334.1	48	41	890	0	90.34%	87%
WP_102831926.1	48	41	890	0	90.34%	87%
A0A1G3D3Q0	48	41	890	0	91.12%	87%
WP_046620911.1	48	41	890	0	90.34%	87%
WP_125877331.1	48	41	890	0	91.35%	87%
1439940.BAY1663_013	48	41	889	0	82.34%	86%
WP_106155586.1	48	41	888	0	92.45%	86%
A0A0I9SK92	48	41	830	0	84.46%	81%
379731.PST_1210	48	41	827	0	90.45%	80%
psr:PSTAA_1172	48	41	827	0	90.21%	80%
WP_102895139.1	48	41	824	0	91.02%	80%
WP_125898346.1	48	41	774	0	92.25%	75%
psz:PSTAB_1117	48	41	762	0	91.60%	74%
