id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
701176.VIBRN418_172	0	5	1443	1	100	100%
870967.VIS19158_006	0	5	1443	0	98.82%	100%
1116375.VEJY3_22126	0	5	1422	0	85.51%	98%
1219076.N646_4676	0	5	1412	0	91.64%	97%
1280001.BAOA0100002	0	5	1412	0	91.36%	97%
94122.Shewana3_3298	1	3	1432	1	100	100%
211586.SO_0988	1	3	1428	0	91.81%	99%
319224.Sputcn32_305	1	3	1424	0	83.50%	99%
1136163.M565_ctg1P0	2	10	1415	1	100	100%
1191299.AJYX0100001	2	10	1409	0	94.89%	99%
617140.AJZE01000124	2	10	1409	0	96.10%	99%
945543.VIBR0546_067	2	10	1402	0	80.60%	99%
945550.VISI1226_072	2	10	1402	0	90.30%	99%
1219080.VEZ01S_09_0	2	10	1400	0	81.43%	98%
1205908.AKXW0100010	2	10	1399	0	81.99%	98%
1219072.VHA01S_026_	2	10	1399	0	98.21%	98%
672.VV93_v1c31850	2	10	1399	0	81.27%	98%
A0A3Q0L089	2	10	1399	0	99.64%	98%
589865.DaAHT2_0823	3	2	1414	1	100	100%
1167006.UWK_03160	3	2	831	0	72.68%	58%
1121878.AUGL0100001	4	1	1381	1	100	100%
1517681.HW45_22420	5	2	1371	1	100	100%
754436.JCM19237_605	5	2	300	0	70.67%	21%
667014.Thein_2177	6	3	1362	1	100	100%
1123371.ATXH0100002	6	3	821	0	77.47%	60%
1123371.ATXH0100002	6	3	489	0	83.44%	35%
589865.DaAHT2_2634	7	2	1326	1	100	100%
1167006.UWK_01653	7	2	538	0	70.63%	40%
1464048.JNZS0100002	8	11	1170	1	100	100%
micb:MicB006_2298	8	11	909	0	77.78%	77%
plab:C6361_04010	8	11	892	0	77.35%	76%
plat:C6W10_00545	8	11	892	0	99.78%	76%
mtua:CSH63_08890	8	11	881	0	96.48%	75%
1120949.KB903295_ge	8	11	855	0	74.62%	73%
649831.L083_3849	8	11	854	0	82.44%	72%
1246995.AFR_27970	8	11	853	0	81.48%	72%
543632.JOJL01000027	8	11	850	0	89.76%	72%
134676.ACPL_5754	8	11	840	0	82.02%	71%
512565.AMIS_59140	8	11	839	0	80.57%	71%
1227499.C493_21901	9	7	1149	1	100	100%
336254187	9	7	1140	0	85.44%	99%
284164324	9	7	1130	0	87.43%	98%
1202768.JROF0100002	9	7	1129	0	83.44%	98%
1210908.HSB1_15340	9	7	1101	0	70.84%	95%
1455608.JDTH0100000	9	7	1095	0	81.00%	95%
797209.ZOD2009_0882	9	7	1095	0	81.83%	95%
797299.HALLA_00255	10	1	1148	1	100	100%
1227488.C477_20094	11	9	1122	1	100	100%
1227488.C477_17840	11	9	1111	0	81.46%	99%
284172810	11	9	1111	0	95.77%	99%
292494172	11	9	1111	0	80.74%	99%
284167378	11	9	1110	0	78.92%	98%
1227453.C444_20027	11	9	1103	0	81.41%	98%
55376868	11	9	1103	0	95.19%	98%
564288170	11	9	1103	0	95.38%	98%
313117476	11	9	1098	0	78.60%	97%
525904.Tter_0612	12	1	1118	1	100	100%
882082.SaccyDRAFT_2	13	43	340	1	100	100%
gez:FE251_13585	13	43	904	0	70.35%	265%
43354.JOIJ01000002_	13	43	876	0	77.40%	257%
2074.JNYD01000042_g	13	43	870	0	75.52%	255%
103733.JNYO01000048	13	43	870	0	80.11%	255%
1194972.MVAC_07501	13	43	869	0	77.56%	255%
mmc:Mmcs_5220	13	43	865	0	87.86%	254%
1068978.AMETH_3397	13	43	864	0	80.79%	254%
mgo:AFA91_29675	13	43	862	0	89.21%	253%
164757.Mjls_5600	13	43	861	0	99.42%	253%
1380393.JHVP0100000	13	43	860	0	71.40%	252%
216594.MMAR_5195	13	43	838	0	70.76%	246%
mmae:MMARE11_50180	13	43	838	0	99.28%	246%
246196.MSMEI_1807	13	43	553	0	93.67%	162%
1157637.KB892091_ge	13	43	339	0	78.72%	99%
44060.JODL01000026_	13	43	339	0	77.43%	99%
525368.HMPREF0591_2	13	43	339	0	80.53%	99%
928724.SacglDRAFT_0	13	43	339	0	94.10%	99%
665577.JH993790_gen	13	43	338	0	86.98%	99%
665577.JH993790_gen	13	43	338	0	80.95%	99%
665577.JH993790_gen	13	43	338	0	81.71%	99%
257055934	13	43	337	0	80.12%	99%
1151119.KB895501_ge	13	43	336	0	80.46%	98%
566461.SSFG_07061	13	43	333	0	99.40%	97%
566461.SSFG_07061	13	43	333	0	99.40%	97%
566461.SSFG_07061	13	43	333	0	99.40%	97%
satk:SA2016_1522	13	43	332	0	93.07%	97%
1121017.AUFG0100003	13	43	317	0	70.37%	93%
ars:ADJ73_15355	13	43	317	0	88.96%	93%
246196.MSMEI_1806	13	43	303	0	91.09%	89%
103733.JNYO01000048	13	43	201	0	70.65%	59%
43354.JOIJ01000002_	13	43	196	0	75.00%	57%
1298863.AUEP0100001	13	43	190	0	70.53%	55%
266940.Krad_1601	13	43	189	0	75.66%	55%
525368.HMPREF0591_2	13	43	189	0	79.37%	55%
1157637.KB892091_ge	13	43	189	0	80.42%	55%
287986.DV20_27235	13	43	189	0	82.54%	55%
1029824.AFID0100000	13	43	188	0	71.28%	55%
223184.AS25_12165	13	43	188	0	94.68%	55%
1121385.AQXW0100000	13	43	188	0	84.04%	55%
1151061.CAJY0100000	13	43	188	0	81.38%	55%
1223544.GSI01S_10_0	13	43	188	0	80.85%	55%
2045.KR76_07145	13	43	188	0	80.32%	55%
1906.SFRA_05465	14	100	1098	1	100	100%
plab:C6361_14950	14	100	1095	0	71.69%	99%
plat:C6W10_15400	14	100	1095	0	99.18%	99%
47763.JNZA01000002_	14	100	1093	0	80.51%	99%
749927.AMED_5738	14	100	1093	0	70.91%	99%
1463858.JOHR0100000	14	100	1090	0	82.02%	99%
1003195.SCAT_5453	14	100	1089	0	82.19%	99%
1463900.JOIX0100002	14	100	1089	0	90.27%	99%
stro:STRMOE7_33680	14	100	1089	0	98.07%	99%
slc:SL103_21890	14	100	1088	0	97.15%	99%
67373.JOBF01000012_	14	100	1088	0	80.88%	99%
1343740.M271_05150	14	100	1087	0	76.72%	98%
sauo:BV401_40410	14	100	1087	0	92.92%	98%
smal:SMALA_7357	14	100	1087	0	92.55%	98%
561175.KB894096_gen	14	100	1086	0	75.05%	98%
446468.Ndas_0021	14	100	1084	0	75.46%	98%
1463879.JOHP0100003	14	100	1083	0	82.09%	98%
996637.SGM_1677	14	100	1083	0	94.55%	98%
pmad:BAY61_14980	14	100	1083	0	71.56%	98%
strr:EKD16_17170	14	100	1083	0	73.68%	98%
1288083.AUKR0100001	14	100	1082	0	79.30%	98%
stri:C7M71_007860	14	100	1082	0	81.98%	98%
1463936.JOJI0100001	14	100	1082	0	82.16%	98%
1101188.KI912155_ge	14	100	1081	0	71.32%	98%
1476876.JOJO0100003	14	100	1081	0	81.59%	98%
scx:AS200_06610	14	100	1081	0	79.37%	98%
1158050.KB895454_ge	14	100	1080	0	85.65%	98%
345341.KUTG_01003	14	100	1076	0	73.88%	97%
noa:BKM31_05095	14	100	1075	0	72.56%	97%
1449353.JQMQ0100000	14	100	1071	0	78.80%	97%
35754.JNYJ01000072_	14	100	1023	0	74.10%	93%
amn:RAM_29325	14	100	897	0	99.89%	81%
1445613.JALM0100011	14	100	890	0	72.36%	81%
1205910.B005_5144	14	100	889	0	83.80%	80%
1137271.AZUM0100000	14	100	888	0	71.73%	80%
882086.SacxiDRAFT_0	14	100	888	0	87.73%	80%
sacc:EYD13_09625	14	100	888	0	98.42%	80%
882083.SacmaDRAFT_3	14	100	887	0	82.07%	80%
566461.SSFG_00612	14	100	875	0	72.34%	79%
1214242.B446_03815	14	100	864	0	83.56%	78%
spun:BFF78_39840	14	100	864	0	90.05%	78%
srw:TUE45_00781	14	100	864	0	84.14%	78%
1237500.ANBA0100000	14	100	862	0	84.34%	78%
665577.JH993789_gen	14	100	862	0	99.88%	78%
1133850.SHJG_2015	14	100	861	0	90.24%	78%
68194.JNXR01000004_	14	100	861	0	91.29%	78%
1463854.JOHT0100000	14	100	861	0	82.11%	78%
1463855.JOHV0100003	14	100	861	0	85.25%	78%
711393.AYRX01000047	14	100	861	0	86.18%	78%
strd:NI25_07885	14	100	861	0	86.64%	78%
1123023.JIAI0100000	14	100	860	0	72.33%	78%
1463901.JOIY0100000	14	100	860	0	85.93%	78%
1463857.JOFZ0100000	14	100	859	0	82.31%	78%
1394178.AWOO0200004	14	100	858	0	81.47%	78%
1123321.KB905823_ge	14	100	857	0	71.76%	78%
1463926.JOCA0100001	14	100	856	0	89.84%	77%
390989.JOEG01000001	14	100	855	0	70.29%	77%
1157638.KB892164_ge	14	100	331	0	85.95%	30%
65497.JODV01000002_	14	100	325	0	73.91%	29%
acta:C1701_19080	14	100	325	0	99.38%	29%
strt:A8713_02035	14	100	323	0	98.14%	29%
66373.JOFQ01000001_	14	100	314	0	81.30%	28%
882083.SacmaDRAFT_3	14	100	313	0	71.81%	28%
sacc:EYD13_09630	14	100	311	0	83.92%	28%
882086.SacxiDRAFT_0	14	100	310	0	98.39%	28%
1137271.AZUM0100000	14	100	309	0	83.50%	28%
1245475.ANAE0100009	14	100	308	0	84.44%	28%
1944.JOAZ01000011_g	14	100	303	0	81.47%	27%
66869.JNXG01000018_	14	100	303	0	90.43%	27%
862751.SACTE_0282	14	100	302	0	93.38%	27%
