id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
880072.Desac_0822	0	1	1503	1	100	100%
1125863.JAFN0100000	1	1	1500	1	100	100%
767817.Desgi_2036	2	1	1495	1	100	100%
1121396.KB893100_ge	3	1	1486	1	100	100%
1121423.JONT0100000	4	1	1483	1	100	100%
696281.Desru_2698	5	1	1483	1	100	100%
1265505.ATUG0100000	6	1	1482	1	100	100%
696369.KI912183_gen	7	1	1482	1	100	100%
1121428.DESHY_11041	8	1	1481	1	100	100%
868595.Desca_0816	9	1	1480	1	100	100%
1121430.JMLG0100000	10	1	1479	1	100	100%
644282.Deba_2226	11	1	1477	1	100	100%
706587.Desti_5031	12	1	1475	1	100	100%
1121423.JONT0100000	13	1	1474	1	100	100%
767817.Desgi_2040	14	1	1473	1	100	100%
1449126.JQKL0100001	15	1	1467	1	100	100%
1265505.ATUG0100000	16	1	1417	1	100	100%
1232437.KL662031_ge	17	1	1416	1	100	100%
chj:NCTC10426_01699	18	1	1357	1	100	100%
WP_046018874.1	19	2	1254	1	100	100%
WP_063338401.1	19	2	1254	0	98.33%	100%
WP_009832233.1	20	1	1251	1	100	100%
loki:Lokiarch_01240	21	1	1161	1	100	100%
398512.JQKC01000022	22	1	1141	1	100	100%
880073.Calab_3046	23	1	1122	1	100	100%
432329022	24	1	1105	1	100	100%
903818.KI912269_gen	25	1	1080	1	100	100%
1499967.BAYZ0100017	26	1	1079	1	100	100%
WP_075764793.1	27	1	1078	1	100	100%
WP_138593372.1	28	7	1078	1	100	100%
WP_138598717.1	28	7	1021	0	90.21%	94%
WP_119859619.1	28	7	964	0	90.25%	89%
WP_138676843.1	28	7	906	0	97.02%	84%
WP_138675669.1	28	7	726	0	99.72%	67%
WP_138637143.1	28	7	694	0	95.97%	64%
WP_138549440.1	28	7	204	0	98.04%	18%
439235.Dalk_5090	29	1	1076	1	100	100%
909663.KI867150_gen	30	2	1072	1	100	100%
909663.KI867150_gen	30	2	558	0	98.39%	52%
264732.Moth_1453	31	1	1067	1	100	100%
207954.MED92_15403	32	1	1047	1	100	100%
1041607.K0L006	33	1	1045	1	100	100%
1125863.JAFN0100000	34	1	1044	1	100	100%
767817.Desgi_1974	35	3	1043	1	100	100%
767817.Desgi_3841	35	3	1043	0	98.85%	100%
767817.Desgi_0481	35	3	1040	0	93.56%	99%
880072.Desac_0836	36	1	1042	1	100	100%
WP_063333037.1	37	2	1042	1	100	100%
WP_113873918.1	37	2	1034	0	91.68%	99%
706587.Desti_1915	38	1	1041	1	100	100%
56780.SYN_00626	39	1	1039	1	100	100%
767817.Desgi_1980	40	2	1039	1	100	100%
767817.Desgi_1112	40	2	1033	0	96.03%	99%
491952.Mar181_2235	41	1	1038	1	100	100%
1121918.ARWE0100000	42	1	1031	1	100	100%
316067.Geob_0231	43	1	1031	1	100	100%
dto:TOL2_C24180	44	1	1030	1	100	100%
589865.DaAHT2_2650	45	1	1029	1	100	100%
717774.Marme_2914	46	1	1029	1	100	100%
880072.Desac_1103	47	1	1029	1	100	100%
767817.Desgi_1755	48	1	1029	1	100	100%
WP_147174588.1	49	1	1027	1	100	100%
474933919	50	1	1026	1	100	100%
555779.Dthio_PD0916	51	2	1026	1	100	100%
1121413.JMKT0100000	51	2	59	0	91.53%	5%
dto:TOL2_C41400	52	1	1025	1	100	100%
1232437.KL662014_ge	53	1	1025	1	100	100%
dto:TOL2_C28830	54	1	1024	1	100	100%
marc:AR505_1479	55	1	1024	1	100	100%
1121422.AUMW0100001	56	1	1023	1	100	100%
A0A391NW97	57	7	1022	1	100	100%
644801.Psest_3114	57	7	892	0	91.14%	87%
WP_125898346.1	57	7	774	0	92.25%	75%
WP_044316591.1	57	7	634	0	92.43%	62%
1218352.B597_021005	57	7	606	0	92.74%	59%
32042.PstZobell_070	57	7	592	0	92.57%	57%
1212548.B381_15853	57	7	578	0	91.87%	56%
WP_138944058.1	58	56	1022	1	100	100%
WP_138942895.1	58	56	984	0	99.29%	96%
WP_143692741.1	58	56	984	0	93.29%	96%
WP_042601276.1	58	56	952	0	94.54%	93%
WP_045400658.1	58	56	950	0	95.37%	92%
WP_045421609.1	58	56	950	0	95.26%	92%
WP_122019892.1	58	56	950	0	95.26%	92%
WP_009707286.1	58	56	949	0	94.20%	92%
WP_038869342.1	58	56	949	0	94.31%	92%
WP_050912779.1	58	56	949	0	94.10%	92%
WP_095760845.1	58	56	949	0	94.31%	92%
WP_103410707.1	58	56	949	0	93.99%	92%
vow:A9237_13545	58	56	948	0	94.09%	92%
vro:BSZ04_12940	58	56	948	0	94.62%	92%
WP_020196365.1	58	56	948	0	93.88%	92%
WP_077262372.1	58	56	948	0	94.51%	92%
WP_104033966.1	58	56	948	0	94.41%	92%
WP_039842193.1	58	56	947	0	94.61%	92%
WP_105068655.1	58	56	947	0	93.35%	92%
vhr:AL538_04155	58	56	946	0	93.13%	92%
WP_038885125.1	58	56	946	0	94.40%	92%
WP_071234647.1	58	56	946	0	95.88%	92%
vha:VIBHAR_02966	58	56	912	0	94.41%	89%
WP_010645726.1	58	56	912	0	93.53%	89%
WP_079402231.1	58	56	911	0	94.84%	89%
WP_005439678.1	58	56	910	0	94.18%	89%
WP_050938666.1	58	56	910	0	93.85%	89%
WP_077200424.1	58	56	910	0	94.73%	89%
WP_038896067.1	58	56	909	0	95.05%	88%
WP_045496327.1	58	56	909	0	92.52%	88%
A0A454CSC0	58	56	908	0	92.84%	88%
WP_009698513.1	58	56	908	0	93.17%	88%
WP_017189360.1	58	56	908	0	93.28%	88%
WP_047516602.1	58	56	908	0	92.40%	88%
WP_049536811.1	58	56	908	0	92.51%	88%
WP_101904638.1	58	56	908	0	93.72%	88%
WP_138953794.1	58	56	908	0	99.23%	88%
WP_141341283.1	58	56	908	0	93.17%	88%
WP_045394233.1	58	56	901	0	95.12%	88%
1280001.BAOA0100002	58	56	880	0	93.52%	86%
vca:M892_16145	58	56	873	0	94.39%	85%
WP_102389312.1	58	56	871	0	94.95%	85%
WP_017817833.1	58	56	870	0	93.10%	85%
WP_038889840.1	58	56	870	0	95.40%	85%
WP_069219106.1	58	56	870	0	93.56%	85%
WP_050921681.1	58	56	859	0	94.53%	84%
vaf:D1115_10295	58	56	842	0	90.97%	82%
WP_099079493.1	58	56	841	0	92.51%	82%
WP_114320883.1	58	56	841	0	93.58%	82%
WP_119463639.1	58	56	841	0	92.39%	82%
WP_081233229.1	58	56	834	0	94.60%	81%
WP_058649096.1	58	56	832	0	93.27%	81%
WP_051117371.1	58	56	758	0	96.97%	74%
WP_053053012.1	58	56	717	0	94.98%	70%
WP_146219470.1	58	56	702	0	95.87%	68%
WP_010449386.1	58	56	701	0	97.86%	68%
335543.Sfum_1977	59	1	1021	1	100	100%
439235.Dalk_4966	60	1	1021	1	100	100%
667014.Thein_2189	61	1	1021	1	100	100%
A0A5E4KH42	62	3	1021	1	100	100%
WP_096203358.1	62	3	1021	0	91.97%	100%
A0A5E4KWI5	62	3	630	0	91.90%	61%
767817.Desgi_2163	63	1	1021	1	100	100%
