id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
C0FP32	0	310	1038	1	100	100%
U2Q6D0	0	310	564	0	74.47%	54%
A0A0J1G960	0	310	554	0	64.98%	53%
A0A1C6CGP9	0	310	550	0	65.45%	52%
cbb12eb136d90cbea44	0	310	544	0	68.01%	52%
A5Z3A8	0	310	541	0	74.68%	52%
R6FGV9	0	310	539	0	74.58%	51%
R6CWF8	0	310	539	0	66.79%	51%
R6VH04	0	310	538	0	79.55%	51%
F7KIC5	0	310	536	0	74.63%	51%
A0A173U4G7	0	310	535	0	70.47%	51%
A0A173URG1	0	310	535	0	99.25%	51%
A0A173WPY0	0	310	535	0	99.07%	51%
A0A173YY73	0	310	535	0	99.44%	51%
A0A174TPJ2	0	310	535	0	98.13%	51%
A0A1Q2C5W1	0	310	535	0	99.25%	51%
E5VMV0	0	310	535	0	99.81%	51%
L1QCA9	0	310	535	0	97.38%	51%
R5YZI7	0	310	535	0	99.44%	51%
A0A1Q6NNY3	0	310	535	0	71.78%	51%
R5QM40	0	310	535	0	66.73%	51%
R5V7N4	0	310	534	0	70.97%	51%
A0A1C5SHI1	0	310	534	0	90.26%	51%
A0A1C5TKN6	0	310	534	0	90.26%	51%
B0G2K2	0	310	534	0	90.07%	51%
R6TCT1	0	310	534	0	90.07%	51%
A0A173VIP2	0	310	534	0	89.33%	51%
A0A174FUC8	0	310	534	0	93.82%	51%
A0A174M0Z7	0	310	534	0	93.82%	51%
A0A174ZGH6	0	310	534	0	98.88%	51%
A0A1C5MKS9	0	310	534	0	91.57%	51%
A0A1C5RU69	0	310	534	0	92.70%	51%
A0A1C5VFF0	0	310	534	0	92.13%	51%
A0A1C6AAJ2	0	310	534	0	92.88%	51%
A0A1C6G124	0	310	534	0	90.45%	51%
A0A285PW22	0	310	534	0	91.01%	51%
A5ZP15	0	310	534	0	93.82%	51%
D4LZM5	0	310	534	0	99.63%	51%
G1WV24	0	310	534	0	94.94%	51%
R6P0B6	0	310	534	0	98.50%	51%
A0A174YJ61	0	310	534	0	74.91%	51%
A0A174ZS82	0	310	534	0	99.81%	51%
G5F733	0	310	534	0	72.10%	51%
I5AXB9	0	310	534	0	71.91%	51%
A0A143XLT2	0	310	533	0	71.29%	51%
R9M0M1	0	310	533	0	70.92%	51%
A0A1Q6J8Y0	0	310	533	0	94.93%	51%
A0A1H9Q8Y7	0	310	533	0	66.42%	51%
509191.AcelC_020100	0	310	533	0	75.05%	51%
R6JWN6	0	310	533	0	90.43%	51%
C4ZDT9	0	310	533	0	88.18%	51%
A0A1C5WYR4	0	310	533	0	98.31%	51%
U2BHD6	0	310	533	0	99.25%	51%
N1ZSB4	0	310	533	0	70.17%	51%
A0A133SH90	0	310	532	0	68.61%	51%
A0A0B2K183	0	310	532	0	80.83%	51%
A0A1M6CE82	0	310	532	0	97.37%	51%
A0A174U1V7	0	310	532	0	90.60%	51%
A0A173WW13	0	310	532	0	93.61%	51%
A0A173Y6T2	0	310	532	0	93.80%	51%
A0A173ZXM0	0	310	532	0	93.80%	51%
A0A174RLF2	0	310	532	0	93.98%	51%
A0A1C5KJD4	0	310	532	0	93.42%	51%
C6J997	0	310	532	0	93.80%	51%
A0A1C6JFN9	0	310	532	0	72.93%	51%
R6GJH3	0	310	532	0	99.81%	51%
A0A0S2W2S8	0	310	532	0	90.60%	51%
A0A1C6GT27	0	310	532	0	91.17%	51%
A0A1C6HLZ6	0	310	532	0	92.11%	51%
D4J5P9	0	310	532	0	73.50%	51%
E0NL37	0	310	532	0	72.56%	51%
U7V1D6	0	310	532	0	99.62%	51%
R5RUK5	0	310	532	0	75.75%	51%
R7FA71	0	310	532	0	70.68%	51%
A0A1Q6SLH6	0	310	532	0	74.44%	51%
R7R8Z2	0	310	532	0	97.93%	51%
U2K530	0	310	532	0	70.86%	51%
A0A1H3EUU1	0	310	531	0	77.59%	51%
A0A1X1Q5T4	0	310	531	0	90.21%	51%
A0A1C5PBF9	0	310	531	0	81.54%	51%
A0A1C5NS87	0	310	531	0	71.37%	51%
A0A1C5UE91	0	310	531	0	93.60%	51%
A0A1C5X340	0	310	531	0	98.49%	51%
A0A1C6AV66	0	310	531	0	98.31%	51%
R5HQX2	0	310	531	0	93.79%	51%
A0A1C6CZ50	0	310	531	0	70.24%	51%
A0A1Q6S350	0	310	531	0	98.68%	51%
A0A1C5LZ77	0	310	531	0	83.99%	51%
A0A1C5NKQ5	0	310	531	0	85.12%	51%
A0A1C5R6T1	0	310	531	0	88.32%	51%
A0A1Q6KNL8	0	310	531	0	85.69%	51%
A0A1C6E503	0	310	531	0	94.92%	51%
R5AAX7	0	310	531	0	87.38%	51%
R5EZ84	0	310	531	0	90.40%	51%
R5IYE9	0	310	531	0	85.31%	51%
R5YN72	0	310	531	0	85.31%	51%
A0A174LWH3	0	310	531	0	82.86%	51%
F0Z1S2	0	310	531	0	91.34%	51%
A0A1G9L6A8	0	310	531	0	81.36%	51%
R6NSH5	0	310	531	0	72.32%	51%
A0A174KY54	0	310	531	0	82.49%	51%
G2T1B9	0	310	531	0	99.81%	51%
A0A1I2CLA4	0	310	531	0	82.49%	51%
R7NAZ5	0	310	531	0	99.81%	51%
A0A173T8A0	0	310	531	0	99.25%	51%
R5U7C7	0	310	531	0	98.49%	51%
G9PZZ8	0	310	531	0	70.06%	51%
A0A1Y3TAQ8	0	310	531	0	77.78%	51%
A0A1Y3Y850	0	310	531	0	99.62%	51%
A0A1M4YAF1	0	310	530	0	71.89%	51%
54cf43b5920550ef459	0	310	530	0	70.75%	51%
5a8414029ac3da38b98	0	310	530	0	98.49%	51%
A0A031WKH4	0	310	530	0	99.81%	51%
A0A0N0NY02	0	310	530	0	97.92%	51%
A0A160XLG7	0	310	530	0	95.66%	51%
C9YNB5	0	310	530	0	99.62%	51%
G6BLN1	0	310	530	0	99.06%	51%
T3DD27	0	310	530	0	96.42%	51%
T4HKJ0	0	310	530	0	99.62%	51%
U3V0T5	0	310	530	0	98.68%	51%
9955f8bdc6f49587112	0	310	530	0	75.66%	51%
R7H7J8	0	310	530	0	80.75%	51%
R7EEL3	0	310	530	0	98.49%	51%
A0A1C6L4L2	0	310	530	0	73.77%	51%
A0A0M6X048	0	310	530	0	93.77%	51%
A0A173R8J7	0	310	530	0	93.58%	51%
A0A174EHE1	0	310	530	0	93.77%	51%
R5HLS5	0	310	530	0	93.40%	51%
F4LNG2	0	310	530	0	70.75%	51%
A0A1Q9K3Y1	0	310	530	0	83.21%	51%
R6M7Q8	0	310	530	0	90.19%	51%
A0A1C5WR91	0	310	530	0	98.68%	51%
R6QZT5	0	310	530	0	72.45%	51%
A0A010ZJP8	0	310	530	0	83.21%	51%
A0A084JDB3	0	310	530	0	98.49%	51%
A0A0U5NP59	0	310	530	0	97.36%	51%
A0A1I0HF12	0	310	530	0	98.68%	51%
A0A1I0L387	0	310	530	0	99.43%	51%
D9R510	0	310	530	0	91.89%	51%
R5YBQ9	0	310	530	0	83.21%	51%
R7C7C6	0	310	530	0	82.26%	51%
A0A073IMS7	0	310	529	0	67.30%	50%
A0A1F8UY26	0	310	529	0	73.35%	50%
A0A1V6ANC7	0	310	529	0	71.64%	50%
A0A1H8DRV3	0	310	529	0	71.83%	50%
A0A1Y4DKN2	0	310	528	0	65.15%	50%
A0A173SVJ8	0	310	528	0	99.24%	50%
A0A173UGR2	0	310	528	0	99.05%	50%
A0A174H907	0	310	528	0	99.43%	50%
A0A174J0Q1	0	310	528	0	98.86%	50%
A0A1Q6PR06	0	310	528	0	99.81%	50%
D4JII3	0	310	528	0	99.24%	50%
D6E2Q9	0	310	528	0	99.05%	50%
A0A1Q9JCT2	0	310	528	0	78.03%	50%
A0A1Q6QL74	0	310	528	0	98.11%	50%
A0A1H0AIG2	0	310	527	0	70.21%	50%
A0A1Q6Q7Y8	0	310	527	0	80.83%	50%
A0A1Y4N3Z8	0	310	527	0	73.43%	50%
A0A1Q6P1H2	0	310	527	0	99.62%	50%
R5L949	0	310	527	0	80.46%	50%
A0A1B2I9R8	0	310	527	0	85.20%	50%
Q0AUX3	0	310	526	0	80.04%	50%
A0A1C0AFJ7	0	310	526	0	65.97%	50%
A0A1Y4F5Z1	0	310	526	0	63.88%	50%
A0A1Q9KFI1	0	310	526	0	81.18%	50%
A0A1Y3WGE6	0	310	526	0	73.76%	50%
A0A1Y4B8T8	0	310	526	0	70.72%	50%
A0A0V8QGR2	0	310	526	0	80.23%	50%
A0A173T9H7	0	310	526	0	82.51%	50%
A0A1Q6SJ70	0	310	526	0	98.86%	50%
C7GDW7	0	310	526	0	99.05%	50%
D4KUR9	0	310	526	0	99.05%	50%
R6ASF5	0	310	526	0	99.24%	50%
A0A1Q9J0Y7	0	310	526	0	80.99%	50%
A0A1Q6N5N9	0	310	526	0	99.81%	50%
A0A1C7IG92	0	310	526	0	90.49%	50%
A0A0Q4BDR5	0	310	525	0	61.52%	50%
A0A173VPB1	0	310	525	0	61.71%	50%
A0A173WGY1	0	310	525	0	98.10%	50%
A0A173X6L0	0	310	525	0	98.86%	50%
A0A174FJL0	0	310	525	0	99.24%	50%
A0A174PY51	0	310	525	0	98.29%	50%
A6BDC3	0	310	525	0	99.05%	50%
R7G229	0	310	525	0	98.10%	50%
R6EER3	0	310	525	0	70.67%	50%
A0A1M5WVX9	0	310	524	0	71.95%	50%
C0B7J1	0	310	524	0	75.38%	50%
R5D327	0	310	524	0	74.43%	50%
A0A1C5WPN7	0	310	524	0	92.56%	50%
A0A1G5FBR8	0	310	524	0	92.37%	50%
R7GQ87	0	310	524	0	92.56%	50%
U2D3R8	0	310	524	0	92.37%	50%
R9T7I3	0	310	524	0	63.17%	50%
A0A1C5Y477	0	310	523	0	70.55%	50%
C0CPA1	0	310	523	0	99.81%	50%
A0A100YRC1	0	310	523	0	90.06%	50%
A0A1B8WW17	0	310	523	0	98.28%	50%
A0A1M6RSX7	0	310	523	0	90.63%	50%
R7MW02	0	310	523	0	90.44%	50%
A0A1Q6JST0	0	310	523	0	77.44%	50%
R7H5Y7	0	310	523	0	71.70%	50%
A0A1C6DXL5	0	310	523	0	75.14%	50%
A0A1C6AH69	0	310	523	0	72.47%	50%
A0A078KLE2	0	310	522	0	62.64%	50%
A0A134CIW3	0	310	522	0	73.18%	50%
D3LSQ6	0	310	522	0	99.81%	50%
A0A175AAT1	0	310	522	0	73.37%	50%
A0A1Q6NQF7	0	310	522	0	99.43%	50%
