id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
663019cc2806ef04470	0	1	1847	1	100	100%
b94dc370c1f2afc676d	1	3	1662	1	100	100%
266940.Krad_1331	1	3	1342	0	99.93%	80%
676701309b845326a3d	1	3	1333	0	99.92%	80%
A0A1I9YX13	2	2	1502	1	100	100%
05345f4e750f1db24cd	2	2	178	0	91.57%	11%
acfcf2fc627369bb765	3	1	1487	1	100	100%
3947e9283e99469305a	4	1	1486	1	100	100%
76c52974d7f9010ac5b	5	2	1484	1	100	100%
476c6f04885cbbcf2e9	5	2	274	0	93.07%	18%
7ad18cba9de556fe400	6	1	1464	1	100	100%
818ef0927c76f7fe184	7	1	1451	1	100	100%
20a65e5d894412ec4c4	8	2	1446	1	100	100%
38d2e555932f6b919ea	8	2	1407	0	99.15%	97%
01a9894bd2c543c7caa	9	1	1445	1	100	100%
06fc8a597e36ee5e9e0	10	18	1442	1	100	100%
282cae12e3e449df5b7	10	18	1433	0	92.74%	99%
ca816dbdb0cd6c71cba	10	18	1422	0	99.51%	98%
8950e7089eb5eb3cc82	10	18	1420	0	92.75%	98%
32f26659adbf51dfb1a	10	18	1418	0	92.74%	98%
95b19c8204d14d4a301	10	18	1418	0	93.02%	98%
A0A0E1U6F9	10	18	1418	0	92.67%	98%
A0A0E1UG06	10	18	1418	0	92.95%	98%
A3NK76	10	18	1418	0	92.88%	98%
A3P5T7	10	18	1418	0	92.88%	98%
bml:BMA10229_0340	10	18	1418	0	92.81%	98%
d14ea2dfd77e05609bc	10	18	1418	0	92.81%	98%
d21c834e1c1a50e6626	10	18	1418	0	92.88%	98%
ef240994f985af4f323	10	18	1418	0	92.95%	98%
7b898499394677aa36a	10	18	1415	0	92.65%	98%
6257a4bbbe565093417	10	18	1413	0	92.71%	97%
a29a119af125d4b482a	10	18	760	0	91.71%	52%
d3c1d08a689cb103b95	10	18	544	0	99.45%	37%
A0A0M7CWG1	11	1	1442	1	100	100%
aeb173bd4232f94d47f	12	1	1441	1	100	100%
4b14e17c0c7dd4572de	13	1	1431	1	100	100%
79b0590c76e83008c9e	14	1	1431	1	100	100%
679673d23c818aaa47d	15	1	1430	1	100	100%
4cb3b64bef26614a49c	16	1	1429	1	100	100%
759d5e3821422c095f6	17	1	1428	1	100	100%
a926b61dc1d02296484	18	1	1422	1	100	100%
0420a1d3585d0371886	19	5	1420	1	100	100%
c51e4c30d52b72ec119	19	5	1420	0	98.87%	100%
4b0365bf1eb32421058	19	5	1418	0	98.80%	99%
01d4c741d52066cc0b2	19	5	1417	0	97.95%	99%
73852a13d2f6a63bf3c	19	5	385	0	99.74%	27%
ae0982b6fd84ef1bcb8	20	1	1419	1	100	100%
f60c3c76e698edca3e1	21	1	1419	1	100	100%
A0A1B9EY62	22	1	1418	1	100	100%
A0A1Y2NH04	23	2	1418	1	100	100%
5e8dcbe0bc41a61a375	23	2	1416	0	92.02%	99%
bccb7baec12c1af4ad7	24	1	1418	1	100	100%
e299ec8ad41080427aa	25	1	1417	1	100	100%
2645cfe20018903d05c	26	11	1416	1	100	100%
A0A202FQL6	26	11	1416	0	99.93%	100%
4c428a4c24c0d60c4fb	26	11	1410	0	100.00%	99%
2c1cacb252cab6c1952	26	11	1405	0	99.22%	99%
33cb8cb8421f0b7f3e6	26	11	1405	0	99.86%	99%
ab516d969597fff4161	26	11	1405	0	99.50%	99%
b2d5eaa8c70980f5639	26	11	1405	0	99.50%	99%
6aa233ea82062fd9981	26	11	902	0	93.68%	63%
6e1a2782f14e577abdb	26	11	878	0	99.77%	62%
46bfa2d3c47d8b9d148	26	11	547	0	99.82%	38%
0903daf4a09e428254a	26	11	324	0	99.69%	22%
A0A221A1G8	27	1	1416	1	100	100%
6d4ef0d2e25937b76c7	28	1	1414	1	100	100%
7c1b8f11e9a2561e2c3	29	2	1414	1	100	100%
645465.SSTG_04631	29	2	725	0	99.86%	51%
6d1a2a0246bc626208b	30	1	1412	1	100	100%
79e600afe24ac0abfee	31	1	1412	1	100	100%
443999357d49996a8bb	32	1	1411	1	100	100%
96984b09e9e6b09ff1f	33	2	1410	1	100	100%
66b74b3b90e15412c9a	33	2	752	0	95.35%	53%
7ae652aa7390d2e5c75	34	4	1409	1	100	100%
a114de038d39ed86299	34	4	1403	0	99.00%	99%
8ce803792fef74db9b0	34	4	543	0	98.90%	38%
f8131e560645c1a5750	34	4	542	0	99.45%	38%
00548989aad8aede98b	35	1	1407	1	100	100%
6a14d06a784b818fd11	36	1	1407	1	100	100%
8568ecbd1216f0d760c	37	1	1407	1	100	100%
b2d8735a0c0dd4d7bff	38	3	1407	1	100	100%
06725d0f8d1bca24e00	38	3	1381	0	99.13%	98%
5519ccce8c59d5df819	38	3	732	0	99.86%	52%
22d16a2125040940390	39	1	1406	1	100	100%
bc44ab56b7aa7fe459a	40	11	1406	1	100	100%
350701.BDAG_03416	40	11	820	0	90.49%	58%
63869a9adbd5dca867b	40	11	803	0	93.40%	57%
39f3b27410baf32f4f2	40	11	766	0	92.30%	54%
e8300036eedb9a47748	40	11	612	0	96.57%	43%
0a3e30d171d8416ac41	40	11	581	0	91.74%	41%
098d95fae2321d85ac9	40	11	543	0	99.82%	38%
390a93950eac2341673	40	11	540	0	92.59%	38%
c02a44538e9909d8db1	40	11	540	0	99.81%	38%
bdf3a981bf6e7a88407	40	11	532	0	97.37%	37%
f9d8f33499f9c086067	40	11	520	0	97.31%	36%
A0A0M7G1X7	41	1	1405	1	100	100%
33fa1a9f58fd908686b	42	3	1404	1	100	100%
a2fa90e6f3f06b1b7dd	42	3	1404	0	92.88%	100%
2096801818ad106611f	42	3	1385	0	98.99%	98%
4e362fc9085176bd0bd	43	1	1402	1	100	100%
A0A100JLJ9	44	1	1402	1	100	100%
6e077107543275d6dc6	45	3	1401	1	100	100%
c2aec3745ad75f3e8f9	45	3	1394	0	90.39%	99%
dc637f8b859b8798dfe	45	3	1372	0	92.49%	97%
f165f27ac95fe0c3a05	46	1	1401	1	100	100%
12b1f8140f5f1633885	47	3	1400	1	100	100%
0c7a16ef4dc6721c551	47	3	1389	0	91.00%	99%
