id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
34506.g6017	0	8491	1890	1	100	100%
195250.CM001776_gen	0	8491	646	0	64.24%	34%
A0A4C1UGX6	0	8491	499	0	68.94%	26%
1457393.AZ09_06200	0	8491	451	0	82.04%	23%
940282.CADQ01000101	0	8491	451	0	94.90%	23%
395964.KE386496_gen	0	8491	444	0	73.77%	23%
663610.JQKO01000001	0	8491	444	0	87.61%	23%
395965.Msil_0693	0	8491	441	0	82.77%	23%
876269.ARWA01000001	0	8491	436	0	82.11%	23%
595536.ADVE02000001	0	8491	405	0	89.90%	21%
1134912.AJTV0100002	0	8491	404	0	41.00%	21%
A0A378AIN9	0	8491	398	0	53.02%	21%
A0A484XZG7	0	8491	390	0	97.69%	20%
107635.AZUO01000001	0	8491	386	0	91.19%	20%
bpp:BPI_I1382	0	8491	384	0	41.67%	20%
1122603.ATVI0100001	0	8491	377	0	62.42%	19%
WP_150384748.1	0	8491	376	0	58.24%	19%
349106.PsycPRwf_113	0	8491	372	0	87.50%	19%
psyy:DLE54_05605	0	8491	372	0	99.73%	19%
pts:CUJ90_07490	0	8491	371	0	43.13%	19%
WP_067402488.1	0	8491	367	0	92.37%	19%
622637.KE124774_gen	0	8491	365	0	80.00%	19%
1323663.AROI0100002	0	8491	365	0	72.57%	19%
WP_096345947.1	0	8491	365	0	95.89%	19%
WP_149334107.1	0	8491	365	0	95.89%	19%
1323663.AROI0100002	0	8491	365	0	72.57%	19%
WP_096345947.1	0	8491	365	0	95.89%	19%
WP_149334107.1	0	8491	365	0	95.89%	19%
WP_108657374.1	0	8491	365	0	78.90%	19%
1323663.AROI0100002	0	8491	365	0	61.21%	19%
WP_096345947.1	0	8491	365	0	95.89%	19%
WP_149334107.1	0	8491	365	0	95.89%	19%
1323663.AROI0100002	0	8491	365	0	74.31%	19%
WP_096345947.1	0	8491	365	0	95.89%	19%
WP_149334107.1	0	8491	365	0	95.89%	19%
A0A2D5RJM4	0	8491	364	0	79.12%	19%
A0A355JTW1	0	8491	364	0	97.53%	19%
A0A3C1HQX4	0	8491	364	0	96.98%	19%
WP_142949555.1	0	8491	364	0	97.80%	19%
A0A2E5T9G9	0	8491	364	0	84.89%	19%
A0A2E9RMC1	0	8491	364	0	99.73%	19%
WP_089031219.1	0	8491	364	0	85.71%	19%
WP_101675943.1	0	8491	364	0	99.73%	19%
WP_138772854.1	0	8491	364	0	81.59%	19%
A0A2E8G0D6	0	8491	364	0	76.10%	19%
A0A2G2GV54	0	8491	364	0	97.25%	19%
WP_063518998.1	0	8491	364	0	97.25%	19%
WP_149319070.1	0	8491	364	0	62.64%	19%
A0A2P5NT88	0	8491	363	0	81.27%	19%
298293877	0	8491	363	0	49.86%	19%
395019.Bmul_2940	0	8491	363	0	53.44%	19%
1122132.AQYH0100000	0	8491	363	0	65.55%	19%
WP_104220699.1	0	8491	363	0	81.27%	19%
WP_150084658.1	0	8491	361	0	99.17%	19%
1123296.JQKE0100005	0	8491	360	0	70.28%	19%
A0A074V641	0	8491	360	0	88.06%	19%
A0A080JUI7	0	8491	360	0	99.72%	19%
salv:SALWKB2_0203	0	8491	360	0	98.33%	19%
WP_078475031.1	0	8491	360	0	99.44%	19%
WP_084547593.1	0	8491	360	0	98.61%	19%
WP_084551526.1	0	8491	360	0	98.89%	19%
WP_084552725.1	0	8491	360	0	98.61%	19%
WP_084563521.1	0	8491	360	0	99.17%	19%
WP_084565129.1	0	8491	360	0	98.89%	19%
WP_084585785.1	0	8491	360	0	98.33%	19%
WP_096766053.1	0	8491	360	0	98.89%	19%
WP_100115616.1	0	8491	360	0	99.17%	19%
WP_100126004.1	0	8491	360	0	99.72%	19%
WP_110413800.1	0	8491	360	0	99.17%	19%
WP_100100787.1	0	8491	360	0	88.33%	19%
WP_100124238.1	0	8491	360	0	99.17%	19%
WP_100136183.1	0	8491	360	0	99.72%	19%
WP_100140845.1	0	8491	360	0	86.11%	19%
WP_100151394.1	0	8491	360	0	99.17%	19%
WP_100156464.1	0	8491	360	0	99.72%	19%
WP_004241994.1	0	8491	360	0	97.22%	19%
WP_024473922.1	0	8491	360	0	97.50%	19%
WP_025152126.1	0	8491	360	0	98.33%	19%
WP_032098575.1	0	8491	360	0	96.67%	19%
WP_036407048.1	0	8491	360	0	96.67%	19%
WP_036418531.1	0	8491	360	0	97.22%	19%
WP_036424609.1	0	8491	360	0	97.22%	19%
WP_046892481.1	0	8491	360	0	94.44%	19%
WP_052927325.1	0	8491	360	0	94.44%	19%
WP_054423641.1	0	8491	360	0	94.17%	19%
WP_064483794.1	0	8491	360	0	96.39%	19%
WP_070580036.1	0	8491	360	0	97.50%	19%
WP_072871733.1	0	8491	360	0	97.50%	19%
WP_087825663.1	0	8491	360	0	97.50%	19%
WP_096747318.1	0	8491	360	0	97.78%	19%
WP_107678400.1	0	8491	360	0	94.44%	19%
WP_112550679.1	0	8491	360	0	94.72%	19%
WP_115072294.1	0	8491	360	0	96.94%	19%
WP_115983697.1	0	8491	360	0	97.78%	19%
WP_119312877.1	0	8491	360	0	97.50%	19%
WP_123569053.1	0	8491	360	0	96.67%	19%
WP_124537871.1	0	8491	360	0	96.67%	19%
WP_127376431.1	0	8491	360	0	95.00%	19%
WP_143970783.1	0	8491	360	0	96.39%	19%
1123296.JQKE0100005	0	8491	360	0	70.28%	19%
A0A074V641	0	8491	360	0	88.06%	19%
A0A080JUI7	0	8491	360	0	99.72%	19%
salv:SALWKB2_0203	0	8491	360	0	98.33%	19%
WP_078475031.1	0	8491	360	0	99.44%	19%
WP_084547593.1	0	8491	360	0	98.61%	19%
WP_084551526.1	0	8491	360	0	98.89%	19%
WP_084552725.1	0	8491	360	0	98.61%	19%
WP_084563521.1	0	8491	360	0	99.17%	19%
WP_084565129.1	0	8491	360	0	98.89%	19%
WP_084585785.1	0	8491	360	0	98.33%	19%
WP_096766053.1	0	8491	360	0	98.89%	19%
WP_100115616.1	0	8491	360	0	99.17%	19%
WP_100126004.1	0	8491	360	0	99.72%	19%
WP_110413800.1	0	8491	360	0	99.17%	19%
WP_100100787.1	0	8491	360	0	88.33%	19%
WP_100124238.1	0	8491	360	0	99.17%	19%
WP_100136183.1	0	8491	360	0	99.72%	19%
WP_100140845.1	0	8491	360	0	86.11%	19%
WP_100151394.1	0	8491	360	0	99.17%	19%
WP_100156464.1	0	8491	360	0	99.72%	19%
948106.AWZT01000002	0	8491	359	0	87.74%	18%
1123033.ARNF0100007	0	8491	358	0	50.28%	18%
buq:AC233_07220	0	8491	358	0	86.03%	18%
1444309.JAQG0100010	0	8491	358	0	72.13%	18%
WP_003386989.1	0	8491	358	0	98.04%	18%
WP_122958566.1	0	8491	358	0	99.44%	18%
1123053.AUDG0100000	0	8491	357	0	54.55%	18%
1123053.AUDG0100000	0	8491	357	0	62.55%	18%
1123053.AUDG0100000	0	8491	357	0	87.90%	18%
765914.ThisiDRAFT_0	0	8491	357	0	60.36%	18%
rdp:RD2015_73	0	8491	357	0	50.98%	18%
1347368.HG964407_ge	0	8491	357	0	54.88%	18%
WP_066169414.1	0	8491	357	0	93.56%	18%
WP_107943412.1	0	8491	357	0	93.56%	18%
WP_111439675.1	0	8491	357	0	81.23%	18%
WP_146548923.1	0	8491	357	0	80.67%	18%
765914.ThisiDRAFT_0	0	8491	357	0	53.43%	18%
107636.JQNK01000009	0	8491	357	0	93.28%	18%
136993.KB900626_gen	0	8491	357	0	93.00%	18%
1231391.AMZF0100001	0	8491	357	0	70.76%	18%
765914.ThisiDRAFT_0	0	8491	357	0	63.35%	18%
nja:NSJP_2823	0	8491	356	0	40.17%	18%
1123284.KB899046_ge	0	8491	356	0	52.01%	18%
1123284.KB899046_ge	0	8491	356	0	60.39%	18%
bmai:DM57_3189	0	8491	356	0	72.47%	18%
1160707.AJIK0100003	0	8491	356	0	81.44%	18%
A0A4P6UWZ7	0	8491	356	0	91.57%	18%
WP_141602741.1	0	8491	356	0	90.45%	18%
WP_130001570.1	0	8491	355	0	76.90%	18%
1460640.JCM19046_46	0	8491	355	0	76.73%	18%
1460640.JCM19046_46	0	8491	355	0	54.04%	18%
WP_026067793.1	0	8491	355	0	99.72%	18%
WP_118995442.1	0	8491	355	0	92.68%	18%
WP_126978580.1	0	8491	355	0	61.13%	18%
1123354.AUDR0100001	0	8491	355	0	70.81%	18%
WP_055423977.1	0	8491	355	0	98.31%	18%
WP_141056157.1	0	8491	355	0	98.03%	18%
WP_142805385.1	0	8491	355	0	94.37%	18%
A0A2N1YB15	0	8491	354	0	94.07%	18%
WP_092789150.1	0	8491	354	0	94.07%	18%
A0A2N1YB15	0	8491	354	0	94.07%	18%
WP_092789150.1	0	8491	354	0	94.07%	18%
A0A2N1YB15	0	8491	354	0	94.07%	18%
WP_092789150.1	0	8491	354	0	94.07%	18%
mtw:CQW49_18485	0	8491	354	0	99.72%	18%
WP_061142655.1	0	8491	354	0	89.83%	18%
WP_042094665.1	0	8491	353	0	86.97%	18%
WP_141604414.1	0	8491	353	0	66.01%	18%
WP_020232648.1	0	8491	352	0	95.74%	18%
WP_135347179.1	0	8491	352	0	84.94%	18%
WP_135347179.1	0	8491	352	0	84.94%	18%
1209072.ALBT0100003	0	8491	352	0	89.23%	18%
A0A2T6FMD3	0	8491	352	0	97.16%	18%
WP_049629503.1	0	8491	352	0	92.90%	18%
WP_133679464.1	0	8491	352	0	92.05%	18%
WP_151055933.1	0	8491	352	0	90.91%	18%
bmn:BMA10247_0808	0	8491	352	0	100.00%	18%
WP_142810252.1	0	8491	352	0	94.32%	18%
796606.BMMGA3_15345	0	8491	351	0	80.06%	18%
WP_040851240.1	0	8491	351	0	99.72%	18%
29581.BW37_04810	0	8491	351	0	60.11%	18%
