id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
A0A0B0EPS0	0	123	821	1	100	100%
G9ITI9	0	123	806	0	97.02%	98%
A0A1E3XE43	0	123	804	0	84.20%	97%
T2FE34	0	123	441	0	92.06%	53%
T2FEU1	0	123	441	0	93.20%	53%
T2FEV2	0	123	441	0	90.48%	53%
T2FEV6	0	123	441	0	94.78%	53%
T2FF07	0	123	441	0	92.52%	53%
T2FF11	0	123	441	0	92.97%	53%
T2FFM6	0	123	441	0	92.06%	53%
T2FE18	0	123	441	0	86.62%	53%
T2FEM4	0	123	441	0	93.65%	53%
T2FEW7	0	123	441	0	93.65%	53%
T2FF20	0	123	441	0	90.70%	53%
T2FF24	0	123	441	0	97.73%	53%
T2FF29	0	123	441	0	96.37%	53%
T2FFP1	0	123	441	0	92.74%	53%
T2FFQ2	0	123	441	0	93.20%	53%
T2FE06	0	123	437	0	90.62%	53%
T2FEU6	0	123	437	0	90.85%	53%
T2FE11	0	123	437	0	93.36%	53%
T2FEJ7	0	123	437	0	99.08%	53%
T2FEL4	0	123	437	0	92.68%	53%
T2FEW1	0	123	437	0	93.14%	53%
T2FFP6	0	123	437	0	92.91%	53%
T2FE23	0	123	435	0	91.95%	52%
T2FE28	0	123	435	0	91.95%	52%
T2FEK4	0	123	435	0	94.02%	52%
T2FEK9	0	123	435	0	92.64%	52%
T2FF15	0	123	435	0	91.95%	52%
T2FFN0	0	123	435	0	92.18%	52%
T2FFN6	0	123	435	0	92.64%	52%
G9ITJ0	0	123	428	0	96.73%	52%
G9ITJ1	0	123	428	0	96.73%	52%
G9ITJ2	0	123	428	0	96.96%	52%
G9ITJ5	0	123	428	0	90.19%	52%
G9ITJ6	0	123	428	0	90.19%	52%
K7ZLW7	0	123	428	0	85.98%	52%
K7ZQB7	0	123	428	0	98.36%	52%
G9ITJ3	0	123	428	0	93.93%	52%
G9ITJ4	0	123	428	0	93.46%	52%
G9ITJ7	0	123	428	0	91.36%	52%
K7ZNB3	0	123	428	0	90.19%	52%
T2FEU8	0	123	365	0	92.88%	44%
T2FEQ8	0	123	365	0	92.88%	44%
T2FE40	0	123	364	0	95.88%	44%
T2FE45	0	123	364	0	92.31%	44%
T2FE51	0	123	364	0	93.96%	44%
T2FE56	0	123	364	0	95.05%	44%
T2FE61	0	123	364	0	93.68%	44%
T2FE67	0	123	364	0	92.86%	44%
T2FE78	0	123	364	0	92.58%	44%
T2FE93	0	123	364	0	92.86%	44%
T2FEA7	0	123	364	0	92.86%	44%
T2FEM9	0	123	364	0	92.03%	44%
T2FEN7	0	123	364	0	92.58%	44%
T2FEP7	0	123	364	0	93.96%	44%
T2FEQ3	0	123	364	0	95.05%	44%
T2FER3	0	123	364	0	92.31%	44%
T2FES7	0	123	364	0	93.96%	44%
T2FEU4	0	123	364	0	92.31%	44%
T2FEX2	0	123	364	0	92.58%	44%
T2FEX7	0	123	364	0	93.41%	44%
T2FEY3	0	123	364	0	93.96%	44%
T2FEY8	0	123	364	0	93.13%	44%
T2FEZ3	0	123	364	0	91.48%	44%
T2FEZ8	0	123	364	0	92.31%	44%
T2FF05	0	123	364	0	92.58%	44%
T2FF32	0	123	364	0	92.03%	44%
T2FF34	0	123	364	0	92.86%	44%
T2FF37	0	123	364	0	93.41%	44%
T2FF40	0	123	364	0	93.68%	44%
T2FF44	0	123	364	0	91.21%	44%
T2FF49	0	123	364	0	95.05%	44%
T2FF55	0	123	364	0	92.58%	44%
T2FF60	0	123	364	0	94.23%	44%
T2FF66	0	123	364	0	92.86%	44%
T2FF82	0	123	364	0	92.58%	44%
T2FF97	0	123	364	0	90.66%	44%
T2FFR1	0	123	364	0	93.68%	44%
T2FFR7	0	123	364	0	93.13%	44%
T2FFS3	0	123	364	0	93.96%	44%
T2FFS8	0	123	364	0	92.58%	44%
T2FFT3	0	123	364	0	94.51%	44%
T2FFT9	0	123	364	0	94.23%	44%
