id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
1121396.KB893100_ge	0	1	1399	1	100	100%
WP_139653908.1	1	1	1372	1	100	100%
933262.AXAM01000017	2	1	1311	1	100	100%
1031288.AXAA0100001	3	1	1206	1	100	100%
913865.DOT_1508	4	1	1204	1	100	100%
555088.DealDRAFT_17	5	1	1195	1	100	100%
350688.Clos_0277	6	1	1192	1	100	100%
351627.Csac_0621	7	1	1178	1	100	100%
1161902.HMPREF0378_	8	1	1173	1	100	100%
145590641	9	1	1173	1	100	100%
18312510	10	1	1173	1	100	100%
379004979	11	1	1173	1	100	100%
1104324.P186_1840	12	1	1172	1	100	100%
1123009.AUID0100000	13	1	1170	1	100	100%
903814.ELI_3306	14	1	1168	1	100	100%
1392487.JIAD0100000	15	1	1167	1	100	100%
14602175	16	1	1165	1	100	100%
549456280	17	1	1165	1	100	100%
1120998.AUFC0100000	18	1	1163	1	100	100%
A0A2H5UYR3	19	1	1154	1	100	100%
557693500	20	1	1153	1	100	100%
592031.GCWU000322_0	21	1	1145	1	100	100%
313672610	22	1	1142	1	100	100%
1121423.JONT0100000	23	1	1135	1	100	100%
WP_010877671.1	24	1	1134	1	100	100%
1379698.RBG1_1C0000	25	1	1130	1	100	100%
1330700.JQNC0100000	26	1	1129	1	100	100%
1121403.AUCV0100000	27	1	1126	1	100	100%
1265505.ATUG0100000	28	1	1126	1	100	100%
552811.Dehly_0707	29	1	1119	1	100	100%
1210884.HG799467_ge	30	1	1113	1	100	100%
1304888.ATWF0100000	31	1	1092	1	100	100%
497964.CfE428DRAFT_	32	1	1088	1	100	100%
324602.Caur_0025	33	1	1086	1	100	100%
219850504	34	1	1084	1	100	100%
443143.GM18_2394	35	1	1084	1	100	100%
478741.JAFS01000002	36	1	1084	1	100	100%
316067.Geob_1352	37	1	1083	1	100	100%
639030.JHVA01000001	38	1	1081	1	100	100%
320353395	39	1	1079	1	100	100%
383764950	40	1	1079	1	100	100%
1521187.JPIM0100004	41	1	1078	1	100	100%
385811388	42	1	1078	1	100	100%
397690074	43	1	1078	1	100	100%
867845.KI911784_gen	44	1	1078	1	100	100%
ctes:O987_13620	45	1	1078	1	100	100%
469381.Dpep_0069	46	1	1075	1	100	100%
392413626	47	1	1074	1	100	100%
401526.TcarDRAFT_02	48	1	1074	1	100	100%
189219972	49	1	1073	1	100	100%
jal:BZG29_03450	50	1	1073	1	100	100%
jsv:CNX70_03505	51	1	1073	1	100	100%
WP_046681684.1	52	1	1073	1	100	100%
