id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
691883.XP_009497863	0	1475	1586	1	100	100%
40149.OMERI02G34240	0	1475	632	0	42.72%	39%
6239.Y50D4C.2	0	1475	554	0	41.88%	34%
4513.MLOC_68001.1	0	1475	481	0	74.22%	30%
4529.ORUFI02G38640.	0	1475	464	0	81.90%	29%
126957.SMAR014288-P	0	1475	461	0	51.41%	29%
6334.EFV59715	0	1475	447	0	45.64%	28%
65489.OBART02G37160	0	1475	444	0	85.81%	27%
6334.EFV59742	0	1475	441	0	88.44%	27%
samy:DB32_000216	0	1475	441	0	52.61%	27%
A0A1Q9D1S6	0	1475	441	0	41.72%	27%
3218.PP1S142_105V6.	0	1475	432	0	68.75%	27%
227086.JGI_V11_5829	0	1475	428	0	52.10%	26%
oeu:111393329	0	1475	420	0	81.43%	26%
nai:NECAME_14762	0	1475	418	0	66.03%	26%
3760.EMJ01129	0	1475	417	0	82.25%	26%
ghi:107956348	0	1475	410	0	81.46%	25%
2880.D7G297	0	1475	409	0	44.50%	25%
1031711.RSPO_c02756	0	1475	407	0	71.50%	25%
3711.Bra027516.1-P	0	1475	406	0	81.03%	25%
obr:102718434	0	1475	404	0	88.86%	25%
1122180.Lokhon_0056	0	1475	403	0	68.98%	25%
A0A4D8YS11	0	1475	401	0	76.31%	25%
ery:CP97_03610	0	1475	400	0	70.75%	25%
pki:111849379	0	1475	399	0	50.38%	25%
mrm:A7982_03166	0	1475	399	0	70.68%	25%
phyp:113524435	0	1475	399	0	41.35%	25%
sino:SS05631_c04040	0	1475	397	0	83.12%	25%
983920.Y88_2618	0	1475	397	0	71.54%	25%
1185652.USDA257_c26	0	1475	396	0	80.05%	24%
981085.XP_010091830	0	1475	393	0	91.09%	24%
3218.PP1S506_15V6.1	0	1475	391	0	50.90%	24%
3702.AT5G43940.2	0	1475	391	0	93.61%	24%
1380391.JIAS0100001	0	1475	391	0	75.88%	24%
88036.EFJ26618	0	1475	390	0	52.82%	24%
88036.EFJ26915	0	1475	390	0	98.72%	24%
77586.LPERR02G30620	0	1475	388	0	93.04%	24%
6239.H24K24.3b.1	0	1475	386	0	85.23%	24%
4537.OPUNC02G34320.	0	1475	385	0	96.88%	24%
281687.CJA15031a	0	1475	385	0	91.17%	24%
34349.G7E4I0	0	1475	385	0	62.60%	24%
1305735.JAFT0100000	0	1475	385	0	72.47%	24%
1305735.JAFT0100000	0	1475	385	0	81.17%	24%
248742.XP_005648729	0	1475	384	0	70.31%	24%
boe:106315396	0	1475	384	0	97.14%	24%
135651.CBN09294	0	1475	384	0	94.79%	24%
135651.CBN22731	0	1475	384	0	95.05%	24%
1561998.Csp11.Scaff	0	1475	384	0	95.05%	24%
31234.CRE18823	0	1475	384	0	94.53%	24%
6238.CBG17892	0	1475	384	0	95.83%	24%
A0A375IQS9	0	1475	384	0	80.73%	24%
pgr:PGTG_05657	0	1475	383	0	71.02%	24%
sfm:108938823	0	1475	383	0	77.55%	24%
59538.XP_005978179.	0	1475	383	0	83.29%	24%
279238.Saro_0874	0	1475	383	0	80.68%	24%
3067.XP_002953621.1	0	1475	382	0	71.47%	24%
4081.Solyc09g064370	0	1475	382	0	84.03%	24%
dpte:113798740	0	1475	382	0	67.54%	24%
isc:IscW_ISCW022174	0	1475	382	0	63.61%	24%
45157.CMS125CT	0	1475	382	0	63.61%	24%
69293.ENSGACP000000	0	1475	382	0	40.46%	24%
15368.BRADI3G55220.	0	1475	381	0	90.55%	24%
40148.OGLUM02G38290	0	1475	381	0	97.11%	24%
4533.OB02G43820.1	0	1475	381	0	91.34%	24%
4555.Si017508m	0	1475	381	0	90.55%	24%
4565.Traes_6DL_FD8A	0	1475	381	0	90.03%	24%
38727.Pavir.J25352.	0	1475	381	0	92.65%	24%
4558.Sb04g037050.1	0	1475	381	0	92.91%	24%
4577.GRMZM5G824600_	0	1475	381	0	92.39%	24%
zma:542459	0	1475	381	0	92.39%	24%
263815.XP_007871906	0	1475	381	0	55.12%	24%
5786.XP_003288839.1	0	1475	381	0	63.25%	24%
88036.EFJ07449	0	1475	381	0	50.66%	24%
88036.EFJ20010	0	1475	381	0	99.48%	24%
883126.HMPREF9710_0	0	1475	381	0	83.46%	24%
3218.PP1S65_226V6.3	0	1475	380	0	80.79%	23%
3847.GLYMA10G04670.	0	1475	380	0	90.53%	23%
jre:109020766	0	1475	380	0	93.16%	23%
lang:109334552	0	1475	380	0	92.11%	23%
lja:Lj1g3v4528570.1	0	1475	380	0	90.79%	23%
3885.XP_007162627.1	0	1475	380	0	81.84%	23%
cqi:110689684	0	1475	380	0	90.53%	23%
3880.AES81645	0	1475	380	0	90.26%	23%
cqi:110728039	0	1475	380	0	91.05%	23%
egu:105059176	0	1475	380	0	90.53%	23%
soe:110787570	0	1475	380	0	91.05%	23%
88036.EFJ15470	0	1475	380	0	81.05%	23%
6326.BUX.s00713.546	0	1475	380	0	73.68%	23%
55529.EKX40078	0	1475	380	0	61.32%	23%
4896.SPCC13B11.04c.	0	1475	380	0	61.05%	23%
529818.AMSG_04290T1	0	1475	380	0	65.53%	23%
13333.ERM98033	0	1475	379	0	82.59%	23%
218851.Aquca_025_00	0	1475	379	0	93.93%	23%
264402.Cagra.5198s0	0	1475	379	0	92.88%	23%
3641.EOX94271	0	1475	379	0	91.56%	23%
3656.XP_008459982.1	0	1475	379	0	92.61%	23%
3659.XP_004140582.1	0	1475	379	0	92.35%	23%
3827.XP_004493841.1	0	1475	379	0	91.56%	23%
3827.XP_004495047.1	0	1475	379	0	91.82%	23%
3847.GLYMA03G32590.	0	1475	379	0	92.08%	23%
3847.GLYMA19G35340.	0	1475	379	0	92.35%	23%
4432.XP_010263966.1	0	1475	379	0	90.77%	23%
72658.Bostr.3148s00	0	1475	379	0	92.88%	23%
adu:107473932	0	1475	379	0	91.03%	23%
aip:107625117	0	1475	379	0	91.03%	23%
cann:107842457	0	1475	379	0	92.35%	23%
ccaj:109796918	0	1475	379	0	92.61%	23%
ccaj:109808886	0	1475	379	0	92.08%	23%
cmax:111488173	0	1475	379	0	92.61%	23%
cmax:111498147	0	1475	379	0	92.88%	23%
cmos:111456401	0	1475	379	0	92.61%	23%
cpep:111807380	0	1475	379	0	93.14%	23%
gab:108463947	0	1475	379	0	91.29%	23%
gmx:100816775	0	1475	379	0	92.08%	23%
gra:105798571	0	1475	379	0	91.82%	23%
lja:Lj0g3v0071329.1	0	1475	379	0	93.14%	23%
mtr:MTR_1g069430	0	1475	379	0	92.35%	23%
peq:110023748	0	1475	379	0	90.24%	23%
sot:102577476	0	1475	379	0	91.82%	23%
var:108323015	0	1475	379	0	91.56%	23%
vra:106771196	0	1475	379	0	92.35%	23%
vun:114190551	0	1475	379	0	92.08%	23%
3983.cassava4.1_009	0	1475	379	0	91.03%	23%
4641.GSMUA_Achr1P05	0	1475	379	0	90.50%	23%
102107.XP_008235567	0	1475	379	0	91.03%	23%
161934.XP_010684796	0	1475	379	0	90.77%	23%
225117.XP_009370644	0	1475	379	0	91.56%	23%
3694.POPTR_0002s256	0	1475	379	0	90.24%	23%
3711.Bra033706.1-P	0	1475	379	0	90.24%	23%
3750.XP_008372407.1	0	1475	379	0	91.03%	23%
3750.XP_008382696.1	0	1475	379	0	90.77%	23%
3983.cassava4.1_009	0	1475	379	0	91.03%	23%
3988.XP_002533630.1	0	1475	379	0	90.77%	23%
57918.XP_004290003.	0	1475	379	0	90.77%	23%
aip:107647857	0	1475	379	0	91.29%	23%
bna:106437038	0	1475	379	0	90.24%	23%
cmos:111460997	0	1475	379	0	90.24%	23%
dzi:111305357	0	1475	379	0	91.03%	23%
dzi:111314360	0	1475	379	0	90.24%	23%
egu:105055771	0	1475	379	0	91.03%	23%
jcu:105644457	0	1475	379	0	90.24%	23%
mdm:103435773	0	1475	379	0	91.29%	23%
mdm:103445458	0	1475	379	0	91.29%	23%
pavi:110750105	0	1475	379	0	91.56%	23%
pop:7461480	0	1475	379	0	90.24%	23%
qsu:111990884	0	1475	379	0	90.50%	23%
rcn:112172000	0	1475	379	0	91.29%	23%
rsz:108855799	0	1475	379	0	90.50%	23%
vun:114162918	0	1475	379	0	90.77%	23%
vvi:100258412	0	1475	379	0	90.24%	23%
zju:107426469	0	1475	379	0	90.24%	23%
3712.Bo7g066860.1	0	1475	379	0	90.24%	23%
72664.XP_006403162.	0	1475	379	0	90.24%	23%
ath:AT5G43940	0	1475	379	0	90.24%	23%
cpep:111778671	0	1475	379	0	90.24%	23%
mcha:111024194	0	1475	379	0	90.24%	23%
3712.Bo9g059430.1	0	1475	379	0	96.31%	23%
59689.fgenesh2_kg.8	0	1475	379	0	92.88%	23%
90675.XP_010441927.	0	1475	379	0	93.67%	23%
90675.XP_010481795.	0	1475	379	0	93.14%	23%
90675.XP_010494387.	0	1475	379	0	93.40%	23%
bna:106418151	0	1475	379	0	96.31%	23%
brp:103839215	0	1475	379	0	97.36%	23%
rsz:108828564	0	1475	379	0	96.04%	23%
29730.Gorai.001G236	0	1475	379	0	90.24%	23%
gab:108456775	0	1475	379	0	90.77%	23%
psom:113278682	0	1475	379	0	90.24%	23%
psom:113290229	0	1475	379	0	90.50%	23%
psom:113349863	0	1475	379	0	90.77%	23%
2711.XP_006479409.1	0	1475	379	0	90.24%	23%
3649.evm.model.supe	0	1475	379	0	90.50%	23%
4096.XP_009792754.1	0	1475	379	0	90.50%	23%
4098.XP_009629560.1	0	1475	379	0	90.77%	23%
4113.PGSC0003DMT400	0	1475	379	0	90.24%	23%
71139.XP_010036132.	0	1475	379	0	90.50%	23%
ini:109173835	0	1475	379	0	90.24%	23%
nau:109244125	0	1475	379	0	90.24%	23%
nta:107791841	0	1475	379	0	90.50%	23%
oeu:111405827	0	1475	379	0	90.24%	23%
sind:105165686	0	1475	379	0	91.03%	23%
sly:100750249	0	1475	379	0	90.24%	23%
spen:107031395	0	1475	379	0	90.50%	23%
pcan:112557442	0	1475	379	0	70.18%	23%
36080.S2JH11	0	1475	379	0	70.98%	23%
109760.SPPG_07544T0	0	1475	379	0	70.45%	23%
dfa:DFA_11040	0	1475	379	0	70.98%	23%
44689.DDB0238276	0	1475	379	0	89.45%	23%
6412.HelroP95088	0	1475	379	0	62.01%	23%
sfm:108938824	0	1475	379	0	81.53%	23%
mng:MNEG_0974	0	1475	378	0	83.86%	23%
4432.XP_010264806.1	0	1475	378	0	90.21%	23%
50452.A0A087GP76	0	1475	378	0	91.27%	23%
dcr:108205051	0	1475	378	0	92.06%	23%
28532.XP_010556868.	0	1475	378	0	90.21%	23%
4155.Migut.N02236.1	0	1475	378	0	91.01%	23%
13249.RPRC013817-PA	0	1475	378	0	70.37%	23%
192875.XP_004343198	0	1475	378	0	62.96%	23%
203908.EGG03932	0	1475	378	0	71.16%	23%
1472418.BBJC0100000	0	1475	378	0	83.33%	23%
1116369.KB890024_ge	0	1475	378	0	92.86%	23%
geh:HYN69_01075	0	1475	378	0	81.22%	23%
1088869.GMO_07260	0	1475	378	0	71.69%	23%
sasa:106611602	0	1475	378	0	83.86%	23%
3055.EDP02870	0	1475	377	0	90.72%	23%
ccav:112505791	0	1475	377	0	90.72%	23%
lsv:111909854	0	1475	377	0	90.45%	23%
ccav:112506517	0	1475	377	0	81.96%	23%
han:110864986	0	1475	377	0	84.35%	23%
han:110936487	0	1475	377	0	95.23%	23%
clec:106665551	0	1475	377	0	80.90%	23%
27923.ML182511a-PA	0	1475	377	0	60.74%	23%
65672.G4TF81	0	1475	377	0	62.86%	23%
78898.MVEG_02542T0	0	1475	377	0	66.31%	23%
ccp:CHC_T0001006600	0	1475	377	0	61.01%	23%
414344450	0	1475	377	0	88.59%	23%
245174.XP_009270099	0	1475	376	0	54.26%	23%
1121271.AUCM0100000	0	1475	376	0	81.65%	23%
1535287.JP74_20625	0	1475	376	0	92.55%	23%
ypac:CEW88_18445	0	1475	376	0	90.96%	23%
1337093.MBE-LCI_029	0	1475	376	0	94.95%	23%
1461694.ATO9_02225	0	1475	376	0	90.16%	23%
1122218.KB893654_ge	0	1475	376	0	84.31%	23%
1231392.OCGS_1622	0	1475	376	0	83.78%	23%
daa:AKL17_0666	0	1475	376	0	90.16%	23%
daa:AKL17_4687	0	1475	376	0	90.43%	23%
1569209.BBPH0100002	0	1475	376	0	83.78%	23%
parr:EOJ32_02155	0	1475	376	0	99.73%	23%
pye:A6J80_10905	0	1475	376	0	93.35%	23%
pzh:CX676_16205	0	1475	376	0	93.88%	23%
221638987	0	1475	376	0	89.10%	23%
272943.RSP_2576	0	1475	376	0	99.20%	23%
349102.Rsph17025_19	0	1475	376	0	98.67%	23%
rsh:Rsph17029_1234	0	1475	376	0	99.73%	23%
252305.OB2597_10786	0	1475	376	0	88.56%	23%
314271.RB2654_16976	0	1475	376	0	92.82%	23%
cmag:CBW24_15120	0	1475	376	0	87.77%	23%
rbl:B6K69_11315	0	1475	376	0	85.64%	23%
taw:EI545_02850	0	1475	376	0	83.78%	23%
1185766.DL1_05955	0	1475	376	0	90.69%	23%
1317124.DW2_01455	0	1475	376	0	91.49%	23%
1353528.DT23_11105	0	1475	376	0	91.49%	23%
1353537.TP2_12325	0	1475	376	0	90.16%	23%
ceh:CEW89_15860	0	1475	376	0	90.16%	23%
thw:BMG03_14625	0	1475	376	0	91.76%	23%
ypac:CEW88_02405	0	1475	376	0	90.43%	23%
