id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
880072.Desac_0822	0	2	1503	1	100	100%
161156.JQKW01000013	0	2	56	0	71.43%	3%
1125863.JAFN0100000	1	2	190	1	100	100%
A0A3M1ZS78	1	2	190	0	84.21%	100%
767817.Desgi_2036	2	1	1495	1	100	100%
1121396.KB893100_ge	3	1	1486	1	100	100%
1121423.JONT0100000	4	7	1483	1	100	100%
696281.Desru_2698	4	7	1483	0	72.35%	100%
1121428.DESHY_11041	4	7	1481	0	82.31%	99%
868595.Desca_0816	4	7	1480	0	83.24%	99%
1121423.JONT0100000	4	7	1474	0	80.87%	99%
696369.KI912183_gen	4	7	203	0	87.72%	13%
868595.Desca_1111	4	7	203	0	99.51%	13%
1265505.ATUG0100000	5	3	1417	1	100	100%
1232437.KL662031_ge	5	3	55	0	83.05%	3%
1265505.ATUG0100000	5	3	55	0	94.55%	3%
1121430.JMLG0100000	6	8	55	1	100	100%
760568.Desku_0188	6	8	1004	0	71.51%	1825%
1121430.JMLG0100000	6	8	994	0	90.34%	1807%
1121468.AUBR0100001	6	8	444	0	87.84%	807%
1121468.AUBR0100001	6	8	241	0	85.48%	438%
1121468.AUBR0100001	6	8	82	0	80.49%	149%
1121468.AUBR0100001	6	8	56	0	91.07%	101%
760568.Desku_2557	6	8	55	0	90.91%	100%
644282.Deba_2226	7	1	1477	1	100	100%
706587.Desti_5031	8	4	1475	1	100	100%
1265505.ATUG0100000	8	4	61	0	83.61%	4%
1232437.KL662031_ge	8	4	55	0	70.91%	3%
1265505.ATUG0100000	8	4	55	0	94.55%	3%
767817.Desgi_2040	9	1	1473	1	100	100%
1449126.JQKL0100001	10	1	1467	1	100	100%
1265505.ATUG0100000	11	3	1417	1	100	100%
1232437.KL662031_ge	11	3	55	0	83.05%	3%
1265505.ATUG0100000	11	3	55	0	94.55%	3%
chj:NCTC10426_01699	12	1	1357	1	100	100%
WP_046018874.1	13	3	1254	1	100	100%
WP_063338401.1	13	3	1254	0	98.33%	100%
WP_009832233.1	13	3	1251	0	84.65%	99%
loki:Lokiarch_01240	14	1	1161	1	100	100%
398512.JQKC01000022	15	1	1141	1	100	100%
880073.Calab_3046	16	1	1122	1	100	100%
432329022	17	1	1105	1	100	100%
903818.KI912269_gen	18	1	1080	1	100	100%
1499967.BAYZ0100017	19	1	1079	1	100	100%
WP_075764793.1	20	3	1078	1	100	100%
WP_068332044.1	20	3	907	0	72.88%	84%
WP_107284533.1	20	3	728	0	75.00%	67%
WP_138593372.1	21	8	1078	1	100	100%
WP_138598717.1	21	8	1021	0	90.21%	94%
WP_119859619.1	21	8	964	0	90.25%	89%
WP_138676843.1	21	8	906	0	97.02%	84%
WP_138675669.1	21	8	726	0	99.72%	67%
1117314.PCIT_21836	21	8	704	0	87.36%	65%
WP_138637143.1	21	8	694	0	95.97%	64%
WP_138549440.1	21	8	204	0	98.04%	18%
439235.Dalk_5090	22	1	1076	1	100	100%
909663.KI867150_gen	23	4	1072	1	100	100%
909663.KI867150_gen	23	4	1072	0	84.68%	100%
909663.KI867150_gen	23	4	558	0	98.39%	52%
909663.KI867150_gen	23	4	558	0	98.39%	52%
264732.Moth_1453	24	1	1067	1	100	100%
207954.MED92_15403	25	1	1047	1	100	100%
1041607.K0L006	26	7	1045	1	100	100%
5062.CADAORAP000099	26	7	172	0	70.93%	16%
434131.NRI_0407	26	7	167	0	70.66%	15%
88608136	26	7	167	0	98.20%	15%
244581.IM40_07265	26	7	161	0	70.19%	15%
5059.CADAFLAP000131	26	7	94	0	97.87%	8%
1051613.XP_00300878	26	7	67	0	76.12%	6%
1125863.JAFN0100000	27	2	190	1	100	100%
A0A3M1ZS78	27	2	190	0	84.21%	100%
767817.Desgi_1974	28	23	1043	1	100	100%
909663.KI867150_gen	28	23	1072	0	84.68%	102%
909663.KI867150_gen	28	23	1072	0	79.09%	102%
767817.Desgi_3841	28	23	1043	0	98.85%	100%
706587.Desti_1915	28	23	1041	0	78.58%	99%
767817.Desgi_0481	28	23	1040	0	93.56%	99%
56780.SYN_00626	28	23	1039	0	70.45%	99%
767817.Desgi_1980	28	23	1039	0	77.00%	99%
767817.Desgi_1112	28	23	1033	0	96.03%	99%
767817.Desgi_1755	28	23	1029	0	80.56%	98%
56780.SYN_01645	28	23	943	0	72.85%	90%
56780.SYN_00257	28	23	939	0	74.76%	90%
56780.SYN_03215	28	23	939	0	99.89%	90%
1121405.dsmv_2376	28	23	930	0	74.95%	89%
56780.SYN_02423	28	23	920	0	89.57%	88%
909663.KI867150_gen	28	23	558	0	98.39%	53%
909663.KI867150_gen	28	23	558	0	98.39%	53%
1121405.dsmv_2375	28	23	72	0	79.17%	6%
85860700	28	23	71	0	85.92%	6%
85860882	28	23	68	0	94.12%	6%
1232437.KL661958_ge	28	23	66	0	83.33%	6%
85858319	28	23	61	0	90.16%	5%
1265505.ATUG0100000	28	23	58	0	86.21%	5%
880072.Desac_0836	29	6	1042	1	100	100%
335543.Sfum_1977	29	6	1021	0	71.30%	97%
1265505.ATUG0100000	29	6	61	0	83.61%	5%
116750951	29	6	61	0	70.49%	5%
1232437.KL662031_ge	29	6	55	0	70.49%	5%
1265505.ATUG0100000	29	6	55	0	94.55%	5%
WP_063333037.1	30	3	1042	1	100	100%
491952.Mar181_2235	30	3	1038	0	87.76%	99%
WP_113873918.1	30	3	1034	0	91.68%	99%
1121918.ARWE0100000	31	28	193	1	100	100%
316067.Geob_0231	31	28	1031	0	71.00%	534%
316067.Geob_0215	31	28	1019	0	78.61%	527%
269799.Gmet_2084	31	28	1014	0	93.98%	525%
gpi:GPICK_09410	31	28	1014	0	94.18%	525%
404380.Gbem_1447	31	28	1012	0	89.23%	524%
443144.GM21_2807	31	28	1012	0	98.42%	524%
1232410.KI421421_ge	31	28	1011	0	80.51%	523%
A0A1E7ISE7	31	28	193	0	90.16%	100%
WP_072909982.1	31	28	193	0	90.16%	100%
1232410.KI421424_ge	31	28	193	0	84.97%	100%
A0A1G2VTM3	31	28	193	0	91.71%	100%
A0A2J6IWI8	31	28	193	0	92.23%	100%
A0A2N6ECF6	31	28	193	0	90.67%	100%
A0A2N6F3V4	31	28	193	0	92.23%	100%
WP_085011322.1	31	28	193	0	92.23%	100%
A0A2J6J508	31	28	193	0	89.12%	100%
A0A2N6EVU9	31	28	193	0	98.45%	100%
A0A2N6FGS2	31	28	193	0	90.67%	100%
A0A2J6JCN3	31	28	193	0	87.56%	100%
A0A2N6DZE5	31	28	193	0	87.05%	100%
A0A2N6E4H2	31	28	193	0	90.16%	100%
des:DSOUD_0248	31	28	193	0	91.19%	100%
WP_148897151.1	31	28	193	0	93.78%	100%
