id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
701176.VIBRN418_172	0	6	1443	1	100	100%
870967.VIS19158_006	0	6	1443	0	98.82%	100%
1116375.VEJY3_22126	0	6	1422	0	85.51%	98%
1219076.N646_4676	0	6	1412	0	91.64%	97%
1280001.BAOA0100002	0	6	1412	0	91.36%	97%
754436.JCM19237_605	0	6	236	0	66.53%	16%
94122.Shewana3_3298	1	10	1432	1	100	100%
211586.SO_0988	1	10	1428	0	91.81%	99%
319224.Sputcn32_305	1	10	1424	0	83.50%	99%
1236541.BALL0100002	1	10	868	0	66.01%	60%
1236542.BALM0100000	1	10	304	0	66.19%	21%
1236542.BALM0100000	1	10	304	0	68.65%	21%
398579.Spea_0439	1	10	300	0	71.00%	20%
458817.Shal_0494	1	10	300	0	90.67%	20%
398579.Spea_0439	1	10	300	0	71.00%	20%
458817.Shal_0494	1	10	300	0	90.67%	20%
1136163.M565_ctg1P0	2	10	1415	1	100	100%
1191299.AJYX0100001	2	10	1409	0	94.89%	99%
617140.AJZE01000124	2	10	1409	0	96.10%	99%
945543.VIBR0546_067	2	10	1402	0	80.60%	99%
945550.VISI1226_072	2	10	1402	0	90.30%	99%
1219080.VEZ01S_09_0	2	10	1400	0	81.43%	98%
1205908.AKXW0100010	2	10	1399	0	81.99%	98%
1219072.VHA01S_026_	2	10	1399	0	98.21%	98%
672.VV93_v1c31850	2	10	1399	0	81.27%	98%
A0A3Q0L089	2	10	1399	0	99.64%	98%
589865.DaAHT2_0823	3	3	1414	1	100	100%
1167006.UWK_03160	3	3	831	0	72.68%	58%
1167006.UWK_03159	3	3	554	0	61.73%	39%
1121878.AUGL0100001	4	2	1381	1	100	100%
1499967.BAYZ0100005	4	2	537	0	60.52%	38%
1517681.HW45_22420	5	3	1371	1	100	100%
754436.JCM19237_605	5	3	300	0	70.67%	21%
754436.JCM19237_605	5	3	156	0	67.31%	11%
667014.Thein_2177	6	3	1362	1	100	100%
1123371.ATXH0100002	6	3	821	0	77.47%	60%
1123371.ATXH0100002	6	3	489	0	83.44%	35%
589865.DaAHT2_2634	7	3	1326	1	100	100%
1167006.UWK_01654	7	3	829	0	60.43%	62%
1167006.UWK_01653	7	3	538	0	70.63%	40%
1464048.JNZS0100002	8	43	1170	1	100	100%
ars:ADJ73_15360	8	43	920	0	61.09%	78%
1045009.AFXQ0100001	8	43	914	0	61.16%	78%
micb:MicB006_2298	8	43	909	0	77.78%	77%
28042.GU90_12700	8	43	901	0	60.93%	77%
1146883.BLASA_0319	8	43	900	0	76.11%	76%
994479.GL877878_gen	8	43	900	0	81.67%	76%
plab:C6361_04010	8	43	892	0	77.35%	76%
plat:C6W10_00545	8	43	892	0	99.78%	76%
1089546.AQUI0100000	8	43	891	0	71.04%	76%
dit:C3V38_05905	8	43	888	0	60.02%	75%
mtua:CSH63_08890	8	43	881	0	96.48%	75%
414996.IL38_11030	8	43	879	0	72.35%	75%
1380393.JHVP0100001	8	43	874	0	83.33%	74%
477641.MODMU_0407	8	43	874	0	94.28%	74%
1120948.KB903232_ge	8	43	870	0	61.84%	74%
1077144.AGFF0100000	8	43	858	0	81.59%	73%
dlu:A6035_16630	8	43	858	0	95.22%	73%
1120949.KB903295_ge	8	43	855	0	74.62%	73%
649831.L083_3849	8	43	854	0	82.44%	72%
1246995.AFR_27970	8	43	853	0	81.48%	72%
543632.JOJL01000027	8	43	850	0	89.76%	72%
266117.Rxyl_2724	8	43	847	0	64.46%	72%
685727.REQ_12390	8	43	843	0	75.44%	72%
134676.ACPL_5754	8	43	840	0	82.02%	71%
512565.AMIS_59140	8	43	839	0	80.57%	71%
1408452.JAGZ0100000	8	43	444	0	75.85%	37%
47839.CCAU010000005	8	43	438	0	97.72%	37%
1380356.JNIK0100000	8	43	200	0	60.60%	17%
1265310.CCBD0100000	8	43	193	0	85.49%	16%
262316.MAP_0367	8	43	193	0	81.87%	16%
1120797.KB908257_ge	8	43	189	0	81.48%	16%
1209984.BN978_01774	8	43	189	0	97.35%	16%
1370121.AUWS0100002	8	43	189	0	97.35%	16%
1041522.MCOL_V21221	8	43	189	0	95.77%	16%
136273.GY22_01135	8	43	188	0	80.32%	16%
1211815.CBYP0100000	8	43	186	0	86.56%	15%
1380347.JNII0100001	8	43	186	0	83.87%	15%
526225.Gobs_0343	8	43	186	0	84.95%	15%
1050202.KB913024_ge	8	43	186	0	71.68%	15%
1089546.AQUI0100000	8	43	186	0	87.63%	15%
875328.JDM601_0278	8	43	178	0	80.90%	15%
1123065.ATWL0100001	8	43	134	0	80.60%	11%
1227499.C493_21901	9	19	1149	1	100	100%
336254187	9	19	1140	0	85.44%	99%
284164324	9	19	1130	0	87.43%	98%
1202768.JROF0100002	9	19	1129	0	83.44%	98%
1227488.C477_20094	9	19	1122	0	61.14%	97%
1227488.C477_17840	9	19	1111	0	81.46%	96%
284172810	9	19	1111	0	95.77%	96%
292494172	9	19	1111	0	80.74%	96%
284167378	9	19	1110	0	78.92%	96%
1227453.C444_20027	9	19	1103	0	81.41%	95%
55376868	9	19	1103	0	95.19%	95%
564288170	9	19	1103	0	95.38%	95%
1210908.HSB1_15340	9	19	1101	0	70.84%	95%
313117476	9	19	1098	0	78.60%	95%
1455608.JDTH0100000	9	19	1095	0	81.00%	95%
797209.ZOD2009_0882	9	19	1095	0	81.83%	95%
1202768.JROF0100004	9	19	1094	0	60.05%	95%
29540.C481_01400	9	19	1094	0	91.96%	95%
300709461	9	19	1088	0	76.10%	94%
797299.HALLA_00255	10	1	1148	1	100	100%
525904.Tter_0612	11	6	1118	1	100	100%
479434.Sthe_3388	11	6	1088	0	61.58%	97%
1382356.JQMP0100000	11	6	193	0	72.02%	17%
309801.trd_A0056	11	6	192	0	85.94%	17%
1128421.JAGA0100000	11	6	191	0	60.73%	17%
1192034.CAP_3497	11	6	187	0	73.26%	16%
882082.SaccyDRAFT_2	12	190	340	1	100	100%
1906.SFRA_05465	12	190	1098	0	64.48%	322%
plab:C6361_14950	12	190	1095	0	71.69%	322%
plat:C6W10_15400	12	190	1095	0	99.18%	322%
47763.JNZA01000002_	12	190	1093	0	80.51%	321%
749927.AMED_5738	12	190	1093	0	70.91%	321%
1463858.JOHR0100000	12	190	1090	0	82.02%	320%
1003195.SCAT_5453	12	190	1089	0	82.19%	320%
1463900.JOIX0100002	12	190	1089	0	90.27%	320%
stro:STRMOE7_33680	12	190	1089	0	98.07%	320%
slc:SL103_21890	12	190	1088	0	97.15%	320%
67373.JOBF01000012_	12	190	1088	0	80.88%	320%
1343740.M271_05150	12	190	1087	0	76.72%	319%
sauo:BV401_40410	12	190	1087	0	92.92%	319%
smal:SMALA_7357	12	190	1087	0	92.55%	319%
561175.KB894096_gen	12	190	1086	0	75.05%	319%
446468.Ndas_0021	12	190	1084	0	75.46%	318%
1463879.JOHP0100003	12	190	1083	0	82.09%	318%
996637.SGM_1677	12	190	1083	0	94.55%	318%
pmad:BAY61_14980	12	190	1083	0	71.56%	318%
strr:EKD16_17170	12	190	1083	0	73.68%	318%
1288083.AUKR0100001	12	190	1082	0	79.30%	318%
stri:C7M71_007860	12	190	1082	0	81.98%	318%
1463936.JOJI0100001	12	190	1082	0	82.16%	318%
1101188.KI912155_ge	12	190	1081	0	71.32%	317%
1476876.JOJO0100003	12	190	1081	0	81.59%	317%
scx:AS200_06610	12	190	1081	0	79.37%	317%
1158050.KB895454_ge	12	190	1080	0	85.65%	317%
675635.Psed_2418	12	190	1078	0	64.19%	317%
345341.KUTG_01003	12	190	1076	0	73.88%	316%
noa:BKM31_05095	12	190	1075	0	72.56%	316%
1449353.JQMQ0100000	12	190	1071	0	78.80%	315%
35754.JNYJ01000072_	12	190	1023	0	74.10%	300%
gez:FE251_13585	12	190	904	0	70.35%	265%
1146883.BLASA_0319	12	190	900	0	76.11%	264%
amn:RAM_29325	12	190	897	0	99.89%	263%
1445613.JALM0100011	12	190	890	0	72.36%	261%
1205910.B005_5144	12	190	889	0	83.80%	261%
882086.SacxiDRAFT_0	12	190	888	0	89.53%	261%
sacc:EYD13_09625	12	190	888	0	98.42%	261%
1137271.AZUM0100000	12	190	888	0	71.73%	261%
882086.SacxiDRAFT_0	12	190	888	0	87.73%	261%
sacc:EYD13_09625	12	190	888	0	98.42%	261%
882083.SacmaDRAFT_3	12	190	887	0	82.07%	260%
43354.JOIJ01000002_	12	190	876	0	77.40%	257%
566461.SSFG_00612	12	190	875	0	72.34%	257%
1146883.BLASA_3040	12	190	874	0	62.93%	257%
1380393.JHVP0100001	12	190	874	0	83.33%	257%
477641.MODMU_0407	12	190	874	0	94.28%	257%
amyc:CU254_23615	12	190	873	0	65.75%	256%
erz:ER308_01570	12	190	873	0	60.82%	256%
2074.JNYD01000042_g	12	190	870	0	75.52%	255%
103733.JNYO01000048	12	190	870	0	80.11%	255%
1194972.MVAC_07501	12	190	869	0	77.56%	255%
mmc:Mmcs_5220	12	190	865	0	87.86%	254%
1214242.B446_03815	12	190	864	0	83.56%	254%
spun:BFF78_39840	12	190	864	0	90.05%	254%
srw:TUE45_00781	12	190	864	0	84.14%	254%
1068978.AMETH_3397	12	190	864	0	80.79%	254%
1463909.KL585946_ge	12	190	863	0	74.86%	253%
1237500.ANBA0100000	12	190	862	0	84.34%	253%
665577.JH993789_gen	12	190	862	0	99.88%	253%
mgo:AFA91_29675	12	190	862	0	89.21%	253%
1133850.SHJG_2015	12	190	861	0	90.24%	253%
68194.JNXR01000004_	12	190	861	0	91.29%	253%
1463854.JOHT0100000	12	190	861	0	82.11%	253%
1463855.JOHV0100003	12	190	861	0	85.25%	253%
711393.AYRX01000047	12	190	861	0	86.18%	253%
strd:NI25_07885	12	190	861	0	86.64%	253%
164757.Mjls_5600	12	190	861	0	99.42%	253%
1123023.JIAI0100000	12	190	860	0	72.33%	252%
1463901.JOIY0100000	12	190	860	0	85.93%	252%
1380393.JHVP0100000	12	190	860	0	71.40%	252%
1463857.JOFZ0100000	12	190	859	0	82.31%	252%
1394178.AWOO0200004	12	190	858	0	81.47%	252%
1123321.KB905823_ge	12	190	857	0	71.76%	252%
1463926.JOCA0100001	12	190	856	0	89.84%	251%
390989.JOEG01000001	12	190	855	0	70.29%	251%
367299.JOEE01000008	12	190	853	0	70.93%	250%
1089544.KB912942_ge	12	190	847	0	83.47%	249%
216594.MMAR_5195	12	190	838	0	70.76%	246%
mmae:MMARE11_50180	12	190	838	0	99.28%	246%
kphy:AOZ06_34710	12	190	835	0	76.77%	245%
246196.MSMEI_1807	12	190	553	0	93.67%	162%
1408452.JAGZ0100000	12	190	444	0	64.82%	130%
47839.CCAU010000005	12	190	438	0	97.72%	128%
1123507.ATVQ0100000	12	190	350	0	66.12%	102%
1157637.KB892091_ge	12	190	339	0	78.72%	99%
44060.JODL01000026_	12	190	339	0	77.43%	99%
525368.HMPREF0591_2	12	190	339	0	80.53%	99%
928724.SacglDRAFT_0	12	190	339	0	94.10%	99%
665577.JH993790_gen	12	190	338	0	86.98%	99%
665577.JH993790_gen	12	190	338	0	80.95%	99%
665577.JH993790_gen	12	190	338	0	81.71%	99%
257055934	12	190	337	0	80.12%	99%
1151119.KB895501_ge	12	190	336	0	80.46%	98%
566461.SSFG_07061	12	190	333	0	99.40%	97%
566461.SSFG_07061	12	190	333	0	99.40%	97%
566461.SSFG_07061	12	190	333	0	99.40%	97%
satk:SA2016_1522	12	190	332	0	93.07%	97%
arq:BWQ92_17245	12	190	331	0	70.69%	97%
1157638.KB892164_ge	12	190	331	0	85.95%	97%
gcr:GcLGCM259_0431	12	190	330	0	86.36%	97%
65497.JODV01000002_	12	190	325	0	73.91%	95%
acta:C1701_19080	12	190	325	0	99.38%	95%
strt:A8713_02035	12	190	323	0	98.14%	95%
1121017.AUFG0100003	12	190	317	0	70.37%	93%
ars:ADJ73_15355	12	190	317	0	88.96%	93%
66373.JOFQ01000001_	12	190	314	0	81.30%	92%
882083.SacmaDRAFT_3	12	190	313	0	71.81%	92%
sacc:EYD13_09630	12	190	311	0	83.92%	91%
882086.SacxiDRAFT_0	12	190	310	0	98.39%	91%
1137271.AZUM0100000	12	190	309	0	83.50%	90%
1245475.ANAE0100009	12	190	308	0	84.44%	90%
1944.JOAZ01000011_g	12	190	303	0	81.47%	89%
66869.JNXG01000018_	12	190	303	0	90.43%	89%
246196.MSMEI_1806	12	190	303	0	91.09%	89%
862751.SACTE_0282	12	190	302	0	93.38%	88%
1237500.ANBA0100000	12	190	302	0	90.07%	88%
66377.JOBH01000006_	12	190	301	0	93.69%	88%
1172179.AUKV0100001	12	190	283	0	80.54%	83%
scx:AS200_06605	12	190	281	0	91.10%	82%
103733.JNYO01000048	12	190	201	0	70.65%	59%
1380356.JNIK0100000	12	190	200	0	63.50%	58%
1380393.JHVP0100000	12	190	196	0	69.39%	57%
43354.JOIJ01000002_	12	190	196	0	75.00%	57%
1265310.CCBD0100000	12	190	193	0	85.49%	56%
262316.MAP_0367	12	190	193	0	81.87%	56%
1380390.JIAT0100001	12	190	192	0	64.06%	56%
1114959.SZMC14600_0	12	190	191	0	64.40%	56%
1122622.ATWJ0100001	12	190	190	0	72.11%	55%
1210046.B277_06874	12	190	190	0	81.58%	55%
146922.JOFU01000044	12	190	190	0	84.44%	55%
146922.JOFU01000044	12	190	190	0	81.58%	55%
1298863.AUEP0100001	12	190	190	0	70.53%	55%
1120797.KB908257_ge	12	190	189	0	81.48%	55%
1209984.BN978_01774	12	190	189	0	97.35%	55%
1370121.AUWS0100002	12	190	189	0	97.35%	55%
1041522.MCOL_V21221	12	190	189	0	95.77%	55%
1445613.JALM0100011	12	190	189	0	73.02%	55%
685727.REQ_12400	12	190	189	0	68.25%	55%
266940.Krad_1601	12	190	189	0	75.66%	55%
525368.HMPREF0591_2	12	190	189	0	79.37%	55%
1157637.KB892091_ge	12	190	189	0	80.42%	55%
287986.DV20_27235	12	190	189	0	82.54%	55%
1137271.AZUM0100000	12	190	188	0	86.17%	55%
1033736.CAHK0100005	12	190	188	0	74.47%	55%
1381751.JAJB0100000	12	190	188	0	80.32%	55%
321955.AAGP01000010	12	190	188	0	80.85%	55%
396014.BF93_18355	12	190	188	0	84.04%	55%
1045009.AFXQ0100001	12	190	188	0	77.66%	55%
136273.GY22_01135	12	190	188	0	80.32%	55%
1155718.KB891878_ge	12	190	188	0	72.87%	55%
1157634.KB912946_ge	12	190	188	0	80.32%	55%
1463879.JOHP0100000	12	190	188	0	92.02%	55%
1394178.AWOO0200004	12	190	188	0	76.06%	55%
1463857.JOFZ0100000	12	190	188	0	82.45%	55%
390989.JOEG01000001	12	190	188	0	80.32%	55%
2074.JNYD01000002_g	12	190	188	0	70.21%	55%
1133850.SHJG_2014	12	190	188	0	93.09%	55%
1157638.KB892164_ge	12	190	188	0	90.96%	55%
1214242.B446_03810	12	190	188	0	90.96%	55%
1463855.JOHV0100003	12	190	188	0	90.43%	55%
566461.SSFG_00611	12	190	188	0	91.49%	55%
711393.AYRX01000047	12	190	188	0	92.02%	55%
1157634.KB912946_ge	12	190	188	0	80.02%	55%
1463879.JOHP0100000	12	190	188	0	92.02%	55%
1463854.JOHT0100000	12	190	188	0	80.85%	55%
1463926.JOCA0100001	12	190	188	0	80.32%	55%
1133850.SHJG_2014	12	190	188	0	93.09%	55%
1157638.KB892164_ge	12	190	188	0	90.96%	55%
1214242.B446_03810	12	190	188	0	90.96%	55%
1463855.JOHV0100003	12	190	188	0	90.43%	55%
566461.SSFG_00611	12	190	188	0	91.49%	55%
711393.AYRX01000047	12	190	188	0	92.02%	55%
1463909.KL585946_ge	12	190	188	0	70.21%	55%
1029824.AFID0100000	12	190	188	0	71.28%	55%
223184.AS25_12165	12	190	188	0	94.68%	55%
1121385.AQXW0100000	12	190	188	0	84.04%	55%
1151061.CAJY0100000	12	190	188	0	81.38%	55%
1223544.GSI01S_10_0	12	190	188	0	80.85%	55%
2045.KR76_07145	12	190	188	0	80.32%	55%
478801.Ksed_04190	12	190	187	0	74.87%	55%
1211815.CBYP0100000	12	190	186	0	86.56%	54%
1380347.JNII0100001	12	190	186	0	83.87%	54%
526225.Gobs_0343	12	190	186	0	84.95%	54%
1050202.KB913024_ge	12	190	186	0	72.04%	54%
1089546.AQUI0100000	12	190	186	0	87.63%	54%
875328.JDM601_0278	12	190	178	0	80.90%	52%
1123065.ATWL0100001	12	190	134	0	80.60%	39%
ank:AnaeK_0872	13	15	1096	1	100	100%
age:AA314_00243	13	15	1086	0	69.89%	99%
483219.LILAB_27480	13	15	896	0	72.21%	81%
1267535.KB906767_ge	13	15	893	0	68.76%	81%
1242864.D187_004997	13	15	893	0	84.66%	81%
1144275.COCOR_08025	13	15	892	0	73.21%	81%
290397.Adeh_0824	13	15	864	0	96.18%	78%
404589.Anae109_0862	13	15	861	0	80.14%	78%
404589.Anae109_0863	13	15	195	0	77.95%	17%
290397.Adeh_0825	13	15	195	0	96.41%	17%
1144275.COCOR_08024	13	15	189	0	67.20%	17%
215803.DB30_4224	13	15	189	0	70.37%	17%
1297742.A176_00678	13	15	189	0	76.19%	17%
483219.LILAB_27475	13	15	189	0	93.12%	17%
1267535.KB906767_ge	13	15	147	0	74.83%	13%
A0A2U3KIQ9	14	6	1088	1	100	100%
WP_133161542.1	14	6	851	0	88.95%	78%
234267.Acid_0837	14	6	832	0	79.93%	76%
A0A2N9MQX3	14	6	821	0	91.60%	75%
WP_133168564.1	14	6	819	0	80.71%	75%
WP_105312985.1	14	6	189	0	96.83%	17%
1123487.KB892834_ge	15	606	206	1	100	100%
1283300.ATXB0100000	15	606	1064	0	61.00%	516%
F8GNU8	15	606	1050	0	60.67%	509%
1366050.N234_10235	15	606	1029	0	95.34%	499%
A0A0U5EXH8	15	606	1027	0	72.15%	498%
abs:AZOBR_p1100044	15	606	1026	0	79.04%	498%
549.BW31_01265	15	606	1025	0	64.10%	497%
fpp:FPB0191_00324	15	606	1025	0	60.10%	497%
1316932.MHH_c27010	15	606	1023	0	60.51%	496%
WP_139212878.1	15	606	1023	0	61.58%	496%
WP_139260322.1	15	606	1023	0	96.68%	496%
1211579.PP4_05230	15	606	1022	0	63.01%	496%
ppu:PP_0489	15	606	1022	0	97.85%	496%
WP_150642561.1	15	606	1022	0	85.81%	496%
1196095.GAPWK_2522	15	606	1022	0	84.93%	496%
1349767.GJA_2085	15	606	1022	0	76.81%	496%
azt:TSH58p_26400	15	606	1021	0	98.92%	495%
WP_137213661.1	15	606	1021	0	85.99%	495%
WP_137217944.1	15	606	1021	0	95.00%	495%
WP_137806168.1	15	606	1021	0	90.79%	495%
WP_139053946.1	15	606	1021	0	94.81%	495%
WP_139204781.1	15	606	1021	0	91.19%	495%
WP_139212698.1	15	606	1021	0	91.19%	495%
WP_139213394.1	15	606	1021	0	95.59%	495%
WP_139213668.1	15	606	1021	0	90.70%	495%
WP_139273047.1	15	606	1021	0	90.50%	495%
WP_139315742.1	15	606	1021	0	92.16%	495%
WP_139348125.1	15	606	1021	0	91.09%	495%
WP_139353600.1	15	606	1021	0	95.20%	495%
WP_140395979.1	15	606	1021	0	95.00%	495%
WP_140668647.1	15	606	1021	0	90.50%	495%
WP_141125591.1	15	606	1021	0	95.20%	495%
WP_141213415.1	15	606	1021	0	90.11%	495%
WP_141231813.1	15	606	1021	0	95.69%	495%
WP_141231862.1	15	606	1021	0	95.49%	495%
WP_141232669.1	15	606	1021	0	95.59%	495%
WP_141232950.1	15	606	1021	0	90.70%	495%
WP_141233059.1	15	606	1021	0	94.61%	495%
WP_141234577.1	15	606	1021	0	95.40%	495%
WP_141239463.1	15	606	1021	0	90.50%	495%
WP_141681045.1	15	606	1021	0	98.92%	495%
WP_142579764.1	15	606	1021	0	94.81%	495%
WP_143128172.1	15	606	1021	0	99.22%	495%
WP_143170141.1	15	606	1021	0	99.31%	495%
WP_143492072.1	15	606	1021	0	90.79%	495%
WP_143497881.1	15	606	1021	0	99.02%	495%
WP_143499879.1	15	606	1021	0	95.30%	495%
WP_143503067.1	15	606	1021	0	95.00%	495%
WP_143515885.1	15	606	1021	0	90.60%	495%
WP_143519843.1	15	606	1021	0	94.91%	495%
WP_143520566.1	15	606	1021	0	95.00%	495%
WP_145307027.1	15	606	1021	0	90.30%	495%
WP_145316429.1	15	606	1021	0	90.60%	495%
WP_145598169.1	15	606	1021	0	95.00%	495%
WP_145964614.1	15	606	1021	0	96.57%	495%
WP_145965166.1	15	606	1021	0	98.92%	495%
WP_145989047.1	15	606	1021	0	90.99%	495%
WP_146011298.1	15	606	1021	0	94.12%	495%
WP_146023704.1	15	606	1021	0	90.99%	495%
WP_146033701.1	15	606	1021	0	95.59%	495%
WP_146038473.1	15	606	1021	0	94.81%	495%
WP_146041206.1	15	606	1021	0	93.93%	495%
WP_146041511.1	15	606	1021	0	91.19%	495%
WP_146117535.1	15	606	1021	0	95.30%	495%
WP_146166105.1	15	606	1021	0	94.61%	495%
WP_146177936.1	15	606	1021	0	95.40%	495%
WP_146206182.1	15	606	1021	0	90.89%	495%
WP_146225329.1	15	606	1021	0	99.31%	495%
WP_146226148.1	15	606	1021	0	99.22%	495%
WP_146232730.1	15	606	1021	0	95.49%	495%
WP_146615209.1	15	606	1021	0	91.19%	495%
WP_146774699.1	15	606	1021	0	94.52%	495%
WP_147282637.1	15	606	1021	0	95.40%	495%
WP_147303334.1	15	606	1021	0	94.91%	495%
WP_147304431.1	15	606	1021	0	95.10%	495%
WP_147304812.1	15	606	1021	0	94.81%	495%
WP_147308243.1	15	606	1021	0	90.11%	495%
WP_147432534.1	15	606	1021	0	91.09%	495%
WP_147438966.1	15	606	1021	0	94.91%	495%
WP_148046974.1	15	606	1021	0	99.12%	495%
WP_148047019.1	15	606	1021	0	95.20%	495%
WP_148050746.1	15	606	1021	0	99.02%	495%
WP_148050932.1	15	606	1021	0	94.91%	495%
WP_148050960.1	15	606	1021	0	95.00%	495%
WP_148051159.1	15	606	1021	0	94.71%	495%
WP_148053244.1	15	606	1021	0	90.11%	495%
WP_148053361.1	15	606	1021	0	95.10%	495%
WP_148053971.1	15	606	1021	0	95.59%	495%
WP_148057412.1	15	606	1021	0	90.79%	495%
WP_148058589.1	15	606	1021	0	90.01%	495%
WP_148060136.1	15	606	1021	0	90.11%	495%
WP_148101531.1	15	606	1021	0	99.22%	495%
WP_150113642.1	15	606	1021	0	95.20%	495%
WP_150368326.1	15	606	1021	0	95.00%	495%
WP_150591788.1	15	606	1021	0	95.49%	495%
WP_150596331.1	15	606	1021	0	95.59%	495%
WP_150603429.1	15	606	1021	0	95.30%	495%
WP_150615688.1	15	606	1021	0	95.30%	495%
WP_150629569.1	15	606	1021	0	90.40%	495%
WP_150635192.1	15	606	1021	0	99.31%	495%
WP_150636474.1	15	606	1021	0	90.50%	495%
WP_150647996.1	15	606	1021	0	95.10%	495%
WP_150649259.1	15	606	1021	0	96.08%	495%
WP_150687357.1	15	606	1021	0	95.59%	495%
WP_150692406.1	15	606	1021	0	95.59%	495%
WP_150700449.1	15	606	1021	0	91.97%	495%
WP_150706630.1	15	606	1021	0	95.59%	495%
WP_150714400.1	15	606	1021	0	91.67%	495%
WP_150729837.1	15	606	1021	0	95.40%	495%
WP_150732891.1	15	606	1021	0	92.16%	495%
WP_150740890.1	15	606	1021	0	99.51%	495%
WP_150751480.1	15	606	1021	0	94.71%	495%
WP_150769098.1	15	606	1021	0	90.99%	495%
WP_150778402.1	15	606	1021	0	90.01%	495%
WP_150793347.1	15	606	1021	0	95.69%	495%
WP_150813010.1	15	606	1021	0	91.09%	495%
WP_151098665.1	15	606	1021	0	91.48%	495%
WP_151101563.1	15	606	1021	0	94.81%	495%
WP_151552996.1	15	606	1021	0	99.31%	495%
WP_152546082.1	15	606	1021	0	95.00%	495%
WP_152611237.1	15	606	1021	0	95.59%	495%
WP_152613981.1	15	606	1021	0	90.99%	495%
WP_152620426.1	15	606	1021	0	95.10%	495%
WP_152641570.1	15	606	1021	0	99.51%	495%
WP_152972406.1	15	606	1021	0	99.12%	495%
WP_152974159.1	15	606	1021	0	95.20%	495%
WP_153049090.1	15	606	1021	0	95.20%	495%
WP_153188790.1	15	606	1021	0	99.22%	495%
WP_153188858.1	15	606	1021	0	99.12%	495%
WP_153188965.1	15	606	1021	0	99.12%	495%
WP_153188973.1	15	606	1021	0	92.26%	495%
WP_153189007.1	15	606	1021	0	92.16%	495%
WP_153189264.1	15	606	1021	0	92.16%	495%
WP_138966485.1	15	606	1021	0	84.33%	495%
WP_143511023.1	15	606	1021	0	99.31%	495%
WP_150767765.1	15	606	1021	0	98.14%	495%
WP_150786341.1	15	606	1021	0	98.73%	495%
WP_150797887.1	15	606	1021	0	97.94%	495%
WP_143527752.1	15	606	1021	0	87.27%	495%
WP_146117332.1	15	606	1021	0	96.87%	495%
WP_141228956.1	15	606	1021	0	95.10%	495%
WP_141231080.1	15	606	1021	0	90.89%	495%
WP_141249986.1	15	606	1021	0	94.91%	495%
WP_141685663.1	15	606	1021	0	91.09%	495%
WP_143071675.1	15	606	1021	0	94.03%	495%
WP_143092362.1	15	606	1021	0	94.03%	495%
WP_143517853.1	15	606	1021	0	93.93%	495%
WP_146176370.1	15	606	1021	0	94.42%	495%
WP_146177242.1	15	606	1021	0	94.42%	495%
WP_146604227.1	15	606	1021	0	94.52%	495%
WP_148050125.1	15	606	1021	0	94.71%	495%
WP_148057941.1	15	606	1021	0	95.20%	495%
WP_148058143.1	15	606	1021	0	94.32%	495%
WP_148708515.1	15	606	1021	0	90.99%	495%
WP_148710218.1	15	606	1021	0	94.91%	495%
WP_150658127.1	15	606	1021	0	95.00%	495%
WP_150672494.1	15	606	1021	0	95.00%	495%
WP_150723814.1	15	606	1021	0	95.49%	495%
WP_150755507.1	15	606	1021	0	95.30%	495%
WP_150757141.1	15	606	1021	0	95.40%	495%
WP_151152198.1	15	606	1021	0	95.20%	495%
WP_152641267.1	15	606	1021	0	94.71%	495%
pmp:Pmu_04710	15	606	1021	0	85.70%	495%
WP_151602542.1	15	606	1021	0	62.68%	495%
F1YW02	15	606	1020	0	80.49%	495%
cke:B5M06_13040	15	606	1019	0	61.73%	494%
odi:ODI_R1009	15	606	1018	0	70.43%	494%
1387197.AWGA0100007	15	606	1018	0	80.65%	494%
A0A433S9V4	15	606	1017	0	70.99%	493%
640081.Dsui_3282	15	606	1017	0	86.04%	493%
WP_109039241.1	15	606	1017	0	94.20%	493%
WP_080960208.1	15	606	1017	0	80.43%	493%
WP_080960324.1	15	606	1017	0	99.90%	493%
WP_080963797.1	15	606	1017	0	99.71%	493%
WP_082149429.1	15	606	1017	0	96.76%	493%
WP_082706733.1	15	606	1017	0	96.26%	493%
WP_083285241.1	15	606	1017	0	99.80%	493%
WP_083294018.1	15	606	1017	0	99.90%	493%
WP_083331185.1	15	606	1017	0	99.80%	493%
WP_094990934.1	15	606	1017	0	99.80%	493%
WP_094993508.1	15	606	1017	0	98.23%	493%
WP_097192163.1	15	606	1017	0	99.71%	493%
940282.CADQ01000013	15	606	1017	0	98.03%	493%
apk:APA386B_352	15	606	1017	0	97.64%	493%
WP_080587126.1	15	606	1017	0	98.13%	493%
WP_080986801.1	15	606	1017	0	97.84%	493%
WP_087636144.1	15	606	1017	0	98.03%	493%
WP_087652058.1	15	606	1017	0	97.84%	493%
