id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
3055.EDO97057	0	1	1868	1	100	100%
fc2af47fa813ebb79b3	1	12	1252	1	100	100%
e62891fd87b2775527c	1	12	957	0	95.30%	76%
1041522.MCOL_19202	1	12	776	0	90.98%	61%
A0A1Y0TC24	1	12	776	0	90.72%	61%
A0A249BB62	1	12	776	0	90.98%	61%
H8ILH0	1	12	776	0	90.98%	61%
I2AHP1	1	12	776	0	90.98%	61%
X8CIV6	1	12	776	0	90.98%	61%
38e57622789881a68e2	1	12	775	0	96.13%	61%
5f905bad740d2cf1a11	1	12	747	0	99.46%	59%
3f9b18fff51354c9e68	1	12	551	0	99.64%	44%
A0A200GV15	1	12	551	0	99.82%	44%
F8D3W3	2	1	1114	1	100	100%
L0K3P9	3	1	1088	1	100	100%
D2RXT4	4	1	1077	1	100	100%
672f7fd69b42edf88df	5	70	1064	1	100	100%
pag:PLES_16681	5	70	639	0	98.75%	60%
4cdfa2f938293d7e8aa	5	70	636	0	99.06%	59%
963766858a132abff7c	5	70	636	0	99.06%	59%
A0A0H3R0V4	5	70	636	0	98.90%	59%
A0A157WIN4	5	70	636	0	99.06%	59%
A0A1D5C360	5	70	636	0	99.06%	59%
A6V237	5	70	636	0	98.27%	59%
de5dd118f8793a00c44	5	70	636	0	98.90%	59%
Q9HYL2	5	70	636	0	99.21%	59%
55a8e3282886dc2556f	5	70	595	0	98.99%	55%
83df29ba983e5fe162b	5	70	595	0	98.82%	55%
afd00846bada00a8864	5	70	555	0	98.92%	52%
189ef28f4c433865312	5	70	528	0	93.37%	49%
A0A0N9PWZ1	5	70	229	0	92.58%	21%
A0A223PM68	5	70	229	0	98.69%	21%
A0A223PM81	5	70	229	0	96.07%	21%
A0A223PM84	5	70	229	0	97.82%	21%
A0A223PM89	5	70	229	0	98.25%	21%
A0A223PMA7	5	70	229	0	97.82%	21%
A0A223PMC2	5	70	229	0	94.76%	21%
A0A223PMC8	5	70	229	0	98.25%	21%
A0A223PMR9	5	70	229	0	97.82%	21%
A0A223PMS1	5	70	229	0	97.82%	21%
A0A223PN12	5	70	229	0	98.69%	21%
A0A223PN18	5	70	229	0	98.25%	21%
A0A223PN39	5	70	229	0	97.82%	21%
A0A223PN53	5	70	229	0	98.25%	21%
A0A223PN55	5	70	229	0	97.82%	21%
A0A223PN88	5	70	229	0	97.38%	21%
A0A223PNE0	5	70	229	0	98.69%	21%
A0A223PNG8	5	70	229	0	99.13%	21%
A0A223PNI4	5	70	229	0	97.82%	21%
A0A223PNI9	5	70	229	0	98.69%	21%
A0A223PNJ1	5	70	229	0	98.25%	21%
A0A223PNK2	5	70	229	0	97.82%	21%
A0A223PNK4	5	70	229	0	98.25%	21%
A0A223PNK6	5	70	229	0	99.13%	21%
A0A223PNS0	5	70	229	0	99.13%	21%
A0A223PNV5	5	70	229	0	98.69%	21%
A0A223PNV8	5	70	229	0	98.69%	21%
A0A223PNW1	5	70	229	0	98.69%	21%
A0A223PNX3	5	70	229	0	97.38%	21%
A0A223PNX8	5	70	229	0	98.69%	21%
A0A223PNY2	5	70	229	0	98.69%	21%
A0A223PNY9	5	70	229	0	99.13%	21%
A0A223PNZ5	5	70	229	0	98.25%	21%
A0A223PP01	5	70	229	0	98.69%	21%
A0A223PP05	5	70	229	0	98.25%	21%
A0A223PP09	5	70	229	0	97.82%	21%
A0A223PP10	5	70	229	0	98.25%	21%
A0A223PP19	5	70	229	0	97.38%	21%
A0A223PP20	5	70	229	0	98.69%	21%
A0A223PP23	5	70	229	0	98.69%	21%
A0A223PP27	5	70	229	0	98.69%	21%
A0A223PP40	5	70	229	0	98.69%	21%
A0A223PP43	5	70	229	0	98.25%	21%
A0A223PP50	5	70	229	0	98.25%	21%
G0YIC4	5	70	226	0	97.79%	21%
G0YIC5	5	70	225	0	97.33%	21%
D1M8R3	5	70	222	0	98.20%	20%
A0A0N9PIG8	5	70	219	0	94.52%	20%
A0A0N9PW94	5	70	202	0	99.50%	18%
Q93N17	5	70	138	0	93.48%	12%
A0A0G6BS99	5	70	109	0	91.74%	10%
L8B8B2	5	70	89	0	96.63%	8%
U5Y1D8	5	70	81	0	97.53%	7%
U5Y212	5	70	81	0	96.30%	7%
U5Y456	5	70	81	0	96.30%	7%
A0A1D8GUW9	5	70	71	0	95.77%	6%
A0A1Q9DDP4	6	1	1032	1	100	100%
1051075.PDI_0609	7	47	1011	1	100	100%
A0A212BXU9	7	47	563	0	90.05%	55%
A8BFI9	7	47	220	0	90.91%	21%
A0A0M4PXE5	7	47	93	0	92.47%	9%
A1XF12	7	47	89	0	91.01%	8%
A0A1X9XUC2	7	47	83	0	91.57%	8%
A0A1X9XUX6	7	47	83	0	90.36%	8%
A0A1X9XUZ0	7	47	83	0	91.57%	8%
A0A1X9XV49	7	47	83	0	91.57%	8%
A0A1X9XV59	7	47	83	0	90.36%	8%
A0A1X9XV92	7	47	83	0	90.36%	8%
A0A1X9XV95	7	47	83	0	90.36%	8%
A0A1X9XVV1	7	47	83	0	90.36%	8%
A0A1X9XVW8	7	47	83	0	93.98%	8%
A0A1X9XVZ3	7	47	83	0	91.57%	8%
A0A1X9XW51	7	47	83	0	95.18%	8%
A0A1X9XWB5	7	47	83	0	90.36%	8%
A0A1X9XWR8	7	47	83	0	90.36%	8%
A0A1X9XX53	7	47	83	0	90.36%	8%
A0A1X9XX85	7	47	83	0	92.77%	8%
A0A1X9XX99	7	47	83	0	90.36%	8%
A0A1X9XXA8	7	47	83	0	90.36%	8%
A0A1X9XXG3	7	47	83	0	90.36%	8%
A0A1X9XXH8	7	47	83	0	91.57%	8%
A0A1X9XXU3	7	47	83	0	90.36%	8%
A0A1X9XXV6	7	47	83	0	91.57%	8%
A0A1X9XY08	7	47	83	0	91.57%	8%
A0A1X9XY28	7	47	83	0	90.36%	8%
A0A1X9XY62	7	47	83	0	90.36%	8%
A0A1X9XYC6	7	47	83	0	91.57%	8%
A0A1X9XYE2	7	47	83	0	90.36%	8%
A0A1X9XYQ4	7	47	83	0	93.98%	8%
A0A1X9XZA4	7	47	83	0	92.77%	8%
A0A1X9XZC2	7	47	83	0	92.77%	8%
A0A1X9XZE8	7	47	83	0	93.98%	8%
A0A1X9XZI9	7	47	83	0	90.36%	8%
A0A1X9XZW3	7	47	83	0	90.36%	8%
A0A1X9XZW6	7	47	83	0	91.57%	8%
A0A1X9Y080	7	47	83	0	90.36%	8%
A0A1X9Y0D3	7	47	83	0	90.36%	8%
A0A1X9Y0I3	7	47	83	0	90.36%	8%
A0A1X9Y0J8	7	47	83	0	91.57%	8%
A0A1X9Y0L2	7	47	83	0	90.36%	8%
A0A1X9Y0Y1	7	47	83	0	90.36%	8%
A0A1X9Y115	7	47	83	0	90.36%	8%
A0A1X9Y122	7	47	83	0	90.36%	8%
A0A1X9Y1D0	7	47	83	0	91.57%	8%
A0A291GRE1	8	1	992	1	100	100%
A0A1B0ZGC8	9	1	989	1	100	100%
4af824fc0ebb8809088	10	2	984	1	100	100%
E6K1F3	10	2	984	0	99.49%	100%
E3H400	11	2	984	1	100	100%
983a2fd7f1f53363435	11	2	981	0	99.08%	99%
C4LG68	12	2	969	1	100	100%
85c6b5fcdf9312a65e9	12	2	881	0	99.89%	90%
C7MAK2	13	1	969	1	100	100%
D2NQ16	14	3	964	1	100	100%
d5ce9c480f132690898	14	3	964	0	97.93%	100%
3b4c34c07a707f8920e	14	3	870	0	98.16%	90%
C7QYH8	15	1	952	1	100	100%
B1VEJ8	16	1	945	1	100	100%
2dc91a86dc24a977991	17	1	931	1	100	100%
bf1c25e8c981e008312	18	3	929	1	100	100%
c704659d63d8b60c902	18	3	929	0	99.25%	100%
e3360ed1aabdb6cdea3	18	3	929	0	96.23%	100%
A0A0U2NYA2	19	1	927	1	100	100%
644107.SL1157_A0200	20	3	919	1	100	100%
A0A238KDT7	20	3	534	0	91.76%	58%
A0A0P1IJT2	20	3	517	0	90.52%	56%
e3dcdc6291209109c61	21	20	919	1	100	100%
0beb5129f045c7bd7b2	21	20	917	0	95.86%	99%
31de6050620a97e172a	21	20	917	0	95.97%	99%
e7ce4355ecf04f3bbbd	21	20	917	0	95.86%	99%
33a00c9c25b58e2306c	21	20	913	0	99.56%	99%
33fb99d52ae96a139dc	21	20	913	0	98.47%	99%
3945da58298b75646b8	21	20	913	0	99.78%	99%
54a19a82b27bb9325e2	21	20	913	0	98.47%	99%
55624698b0e4cae74c5	21	20	913	0	99.89%	99%
6ab7510c89e7879885a	21	20	913	0	98.36%	99%
8a3a0fa6f2b6ea99331	21	20	913	0	99.23%	99%
bfadfb5bc01c82452a7	21	20	913	0	97.59%	99%
c78c0f734109b7e8a73	21	20	913	0	98.47%	99%
c7ca29375adabc91b44	21	20	913	0	99.78%	99%
cde928c5e1602030c1d	21	20	913	0	99.67%	99%
D4HEQ2	21	20	913	0	98.80%	99%
f1f7fcb123ced09a641	21	20	913	0	98.58%	99%
ff710d4322dca65f35d	21	20	913	0	98.25%	99%
Q6ABN0	21	20	913	0	98.25%	99%
51b544616e11c8c0cfd	21	20	731	0	99.59%	79%
A0A1P8TZW9	22	1	917	1	100	100%
A0A222X5J7	23	1	916	1	100	100%
1051006.HMPREF1162_	24	1	914	1	100	100%
996637.SGM_6465	25	1	913	1	100	100%
F5XNQ2	26	1	913	1	100	100%
765123.HMPREF9621_0	27	1	912	1	100	100%
A0A127A3U7	28	1	912	1	100	100%
D6Y3V7	29	3	912	1	100	100%
d4e154b1be9afe11b95	29	3	501	0	98.80%	54%
310dd6a1785382d5cfe	29	3	272	0	99.63%	29%
A0A1Y0I157	30	1	909	1	100	100%
E6SF69	31	2	909	1	100	100%
D3X7S3	31	2	900	0	91.89%	99%
W6K1P5	32	1	908	1	100	100%
F8A0Z0	33	1	905	1	100	100%
E1VXH7	34	1	901	1	100	100%
I6X6H9	35	1	900	1	100	100%
F4H4Z3	36	1	888	1	100	100%
A0A220UA94	37	1	887	1	100	100%
A0A0M4QT89	38	1	886	1	100	100%
A0A0U3G1R8	39	1	884	1	100	100%
K4IPL4	40	1	884	1	100	100%
A0A0P0EBB7	41	1	883	1	100	100%
A0A1B1BKJ0	42	1	883	1	100	100%
A0A1P8U6F4	43	1	883	1	100	100%
07fb304632ad60ff6a6	44	5	882	1	100	100%
0c198129ce4c2f62641	44	5	882	0	98.64%	100%
889513.CpI19_0562	44	5	882	0	99.89%	100%
