id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
A0A0U5IQ41	0	2	1258	1	100	100%
K4P5R3	0	2	94	0	50.00%	7%
I6WH63	1	204	1202	1	100	100%
I6X1V3	1	204	1202	0	90.52%	100%
I6XBL4	1	204	1202	0	92.26%	100%
I6W6H3	1	204	1199	0	95.91%	99%
M1GLF8	1	204	108	0	74.07%	8%
M1GLH5	1	204	108	0	98.15%	8%
M1GLE4	1	204	107	0	96.26%	8%
M1GLE5	1	204	107	0	98.13%	8%
M1GLE7	1	204	107	0	96.26%	8%
M1GLE8	1	204	107	0	98.13%	8%
M1GLF1	1	204	107	0	96.26%	8%
M1GLF3	1	204	107	0	97.20%	8%
M1GLF4	1	204	107	0	93.46%	8%
M1GLF5	1	204	107	0	97.20%	8%
M1GLF6	1	204	107	0	94.39%	8%
M1GLF7	1	204	107	0	97.20%	8%
M1GLF9	1	204	107	0	98.13%	8%
M1GLG1	1	204	107	0	93.46%	8%
M1GLG2	1	204	107	0	95.33%	8%
M1GLG3	1	204	107	0	98.13%	8%
M1GLG6	1	204	107	0	97.20%	8%
M1GLG9	1	204	107	0	98.13%	8%
M1GLH1	1	204	107	0	93.46%	8%
M1GLH3	1	204	107	0	96.26%	8%
M1GLH4	1	204	107	0	93.46%	8%
M1GLY1	1	204	107	0	98.13%	8%
M1GLY2	1	204	107	0	93.46%	8%
M1GLY8	1	204	107	0	97.20%	8%
M1GLY9	1	204	107	0	92.52%	8%
M1GLZ8	1	204	107	0	93.46%	8%
M1GM04	1	204	107	0	98.13%	8%
M1GM08	1	204	107	0	93.46%	8%
M1GM09	1	204	107	0	97.20%	8%
M1GM10	1	204	107	0	93.46%	8%
M1GM11	1	204	107	0	98.13%	8%
M1GMH7	1	204	107	0	98.13%	8%
M1GMI0	1	204	107	0	97.20%	8%
M1GMI2	1	204	107	0	93.46%	8%
M1GMJ5	1	204	107	0	93.46%	8%
M1GMJ6	1	204	107	0	96.26%	8%
M1GMK0	1	204	107	0	95.33%	8%
M1GMK5	1	204	107	0	94.39%	8%
M1GMK7	1	204	107	0	96.26%	8%
M1GMK9	1	204	107	0	96.26%	8%
M1GML3	1	204	107	0	98.13%	8%
M1GMM6	1	204	107	0	93.46%	8%
M1GMM8	1	204	107	0	93.46%	8%
M1GMN0	1	204	107	0	97.20%	8%
M1GMP3	1	204	107	0	97.20%	8%
M1GMX0	1	204	107	0	95.33%	8%
M1GMX4	1	204	107	0	95.33%	8%
M1GMY1	1	204	107	0	97.20%	8%
M1GMY5	1	204	107	0	96.26%	8%
M1GMZ0	1	204	107	0	99.07%	8%
M1GMZ7	1	204	107	0	98.13%	8%
M1GN01	1	204	107	0	98.13%	8%
M1GN06	1	204	107	0	98.13%	8%
M1GN11	1	204	107	0	98.13%	8%
M1GN13	1	204	107	0	99.07%	8%
M1GN15	1	204	107	0	98.13%	8%
M1GN17	1	204	107	0	97.20%	8%
M1GN19	1	204	107	0	98.13%	8%
M1GN22	1	204	107	0	96.26%	8%
M1GN25	1	204	107	0	98.13%	8%
M1GPH5	1	204	107	0	92.52%	8%
M1GPI9	1	204	107	0	98.13%	8%
M1GPK9	1	204	107	0	96.26%	8%
M1GPL2	1	204	107	0	98.13%	8%
M1GPL6	1	204	107	0	97.20%	8%
M1GPM1	1	204	107	0	96.26%	8%
M1GPN0	1	204	107	0	98.13%	8%
M1GPN2	1	204	107	0	91.59%	8%
M1GPN6	1	204	107	0	93.46%	8%
M1GPP5	1	204	107	0	96.26%	8%
M1GPQ2	1	204	107	0	95.33%	8%
M1GPQ4	1	204	107	0	98.13%	8%
A4ZEY2	1	204	106	0	74.53%	8%
A4ZEZ8	1	204	106	0	89.62%	8%
A4ZF01	1	204	106	0	94.34%	8%
A4ZF05	1	204	106	0	92.45%	8%
A4ZF15	1	204	106	0	95.28%	8%
A4ZEY9	1	204	106	0	91.51%	8%
A4ZEZ0	1	204	106	0	91.51%	8%
A4ZEZ2	1	204	106	0	96.23%	8%
A4ZEZ3	1	204	106	0	97.17%	8%
A4ZEZ4	1	204	106	0	96.23%	8%
A4ZEZ5	1	204	106	0	91.51%	8%
A4ZEZ6	1	204	106	0	91.51%	8%
A4ZEZ7	1	204	106	0	90.57%	8%
A4ZEZ9	1	204	106	0	91.51%	8%
A4ZF00	1	204	106	0	92.45%	8%
A4ZF02	1	204	106	0	91.51%	8%
A4ZF03	1	204	106	0	93.40%	8%
A4ZF04	1	204	106	0	92.45%	8%
A4ZF06	1	204	106	0	95.28%	8%
A4ZF07	1	204	106	0	97.17%	8%
A4ZF09	1	204	106	0	98.11%	8%
A4ZF10	1	204	106	0	90.57%	8%
A4ZF11	1	204	106	0	95.28%	8%
A4ZF13	1	204	106	0	95.28%	8%
A4ZF18	1	204	106	0	93.40%	8%
A4ZF19	1	204	106	0	90.57%	8%
A4ZF20	1	204	106	0	91.51%	8%
A4ZF21	1	204	106	0	91.51%	8%
A4ZF22	1	204	106	0	98.11%	8%
A4ZF24	1	204	106	0	91.51%	8%
A4ZF25	1	204	106	0	97.17%	8%
A0A0A1E6M3	1	204	101	0	94.06%	8%
A0A0A1E6N4	1	204	101	0	93.07%	8%
A0A0A1E6P7	1	204	101	0	94.06%	8%
A0A0A1E6R2	1	204	101	0	94.06%	8%
A0A0A1E6R6	1	204	101	0	93.07%	8%
A0A0A1E7Q0	1	204	101	0	94.06%	8%
A0A0A1E7Q9	1	204	101	0	93.07%	8%
A0A0A1E7R8	1	204	101	0	94.06%	8%
A0A0A1E7S4	1	204	101	0	91.09%	8%
A0A0A1E7V0	1	204	101	0	94.06%	8%
A0A0A1E954	1	204	101	0	95.05%	8%
A0A0A1E965	1	204	101	0	93.07%	8%
A0A0A1E975	1	204	101	0	94.06%	8%
A0A0A1E992	1	204	101	0	93.07%	8%
A0A0A1E997	1	204	101	0	94.06%	8%
A0A0A1E9A6	1	204	101	0	93.07%	8%
A0A0A1E9D1	1	204	101	0	94.06%	8%
A0A0A1E9E0	1	204	101	0	94.06%	8%
A0A0A1E9G5	1	204	101	0	94.06%	8%
A0A0A1EBY6	1	204	101	0	93.07%	8%
A0A0A1EBZ1	1	204	101	0	94.06%	8%
A0A0A1EC14	1	204	101	0	94.06%	8%
A0A0A1EC19	1	204	101	0	96.04%	8%
B7VEJ9	1	204	96	0	93.75%	7%
D3GH11	1	204	94	0	93.62%	7%
D3GH29	1	204	94	0	92.55%	7%
D3GH50	1	204	94	0	92.55%	7%
D3GH76	1	204	94	0	91.49%	7%
D3GHB1	1	204	94	0	91.49%	7%
D3GHC0	1	204	94	0	94.68%	7%
D3GH15	1	204	94	0	92.55%	7%
D3GH18	1	204	94	0	95.74%	7%
D3GH20	1	204	94	0	92.55%	7%
D3GH30	1	204	94	0	95.74%	7%
D3GH31	1	204	94	0	94.68%	7%
D3GH37	1	204	94	0	94.68%	7%
D3GH38	1	204	94	0	95.74%	7%
D3GH39	1	204	94	0	95.74%	7%
D3GH43	1	204	94	0	93.62%	7%
D3GH44	1	204	94	0	94.68%	7%
D3GH46	1	204	94	0	93.62%	7%
D3GH57	1	204	94	0	93.62%	7%
D3GH62	1	204	94	0	96.81%	7%
D3GH63	1	204	94	0	94.68%	7%
D3GH67	1	204	94	0	93.62%	7%
D3GH68	1	204	94	0	93.62%	7%
D3GH69	1	204	94	0	95.74%	7%
D3GH71	1	204	94	0	93.62%	7%
D3GH73	1	204	94	0	95.74%	7%
D3GH75	1	204	94	0	94.68%	7%
D3GH77	1	204	94	0	92.55%	7%
D3GH80	1	204	94	0	97.87%	7%
D3GH81	1	204	94	0	94.68%	7%
D3GH82	1	204	94	0	92.55%	7%
D3GH83	1	204	94	0	96.81%	7%
D3GH86	1	204	94	0	90.43%	7%
D3GHA1	1	204	94	0	93.62%	7%
D3GHA2	1	204	94	0	93.62%	7%
D3GHA3	1	204	94	0	94.68%	7%
D3GHA4	1	204	94	0	90.43%	7%
D3GHA6	1	204	94	0	94.68%	7%
D3GHA9	1	204	94	0	94.68%	7%
D3GHB2	1	204	94	0	94.68%	7%
D3GHB3	1	204	94	0	93.62%	7%
D3GHB4	1	204	94	0	94.68%	7%
D3GHB5	1	204	94	0	94.68%	7%
D3GHB8	1	204	94	0	95.74%	7%
D3GHC3	1	204	94	0	90.43%	7%
K4P5F4	1	204	94	0	96.81%	7%
K4P5K7	1	204	94	0	92.55%	7%
K4P5Q1	1	204	94	0	96.81%	7%
K4P7R0	1	204	94	0	97.87%	7%
K4P7Y7	1	204	94	0	96.81%	7%
K4P800	1	204	94	0	96.81%	7%
K4PIM6	1	204	94	0	96.81%	7%
K4PIN0	1	204	94	0	96.81%	7%
K4PIP1	1	204	94	0	97.87%	7%
K4PIP5	1	204	94	0	96.81%	7%
K4PIR0	1	204	94	0	96.81%	7%
D3GHC2	1	204	93	0	94.62%	7%
T2HFW0	1	204	91	0	92.31%	7%
T2HFY4	1	204	91	0	92.31%	7%
T2HG21	1	204	91	0	92.31%	7%
T2HG42	1	204	91	0	92.31%	7%
T2HGH3	1	204	91	0	92.31%	7%
T2HGR0	1	204	91	0	92.31%	7%
T2HGR5	1	204	91	0	92.31%	7%
T2HII6	1	204	90	0	92.22%	7%
T2HFZ3	1	204	89	0	93.26%	7%
T2HGJ7	1	204	88	0	92.05%	7%
D3GH94	1	204	87	0	96.55%	7%
T2HG34	1	204	86	0	93.02%	7%
0142d7008f101b8e388	1	204	59	0	81.36%	4%
b8496d07fdc2dd7fbb4	1	204	59	0	94.92%	4%
fbcaf5c829b05baa986	1	204	53	0	90.57%	4%
44e5125c18aff77b52c	1	204	39	0	94.87%	3%
I4EIH4	1	204	39	0	94.87%	3%
B3E111	2	6	731	1	100	100%
Q60AB1	2	6	559	0	58.32%	76%
G4T1T4	2	6	551	0	65.34%	75%
A0A1R4H325	2	6	543	0	75.51%	74%
A0A1R4HED3	2	6	543	0	97.05%	74%
V5C9Z3	2	6	539	0	83.86%	73%
A0A1V5YI41	3	1	728	1	100	100%
A0A0F7KIN0	4	20	581	1	100	100%
D5BZ44	4	20	580	0	53.79%	99%
D8KBV1	4	20	580	0	87.07%	99%
Q3JCP2	4	20	580	0	97.59%	99%
A0A0S4L4S2	4	20	577	0	63.08%	99%
622637.Met49242DRAF	4	20	573	0	51.66%	98%
A0A1G5SG74	4	20	572	0	80.24%	98%
F8GL04	4	20	570	0	77.54%	98%
F9ZIJ1	4	20	570	0	91.23%	98%
M5DDF6	4	20	570	0	84.91%	98%
Q0ADN0	4	20	570	0	79.65%	98%
Q0AFG9	4	20	570	0	99.82%	98%
Q50925	4	20	570	0	92.98%	98%
Q2YA36	4	20	570	0	73.86%	98%
A0A0S4KTM8	4	20	569	0	85.94%	97%
A0A1Y5TY12	4	20	568	0	61.27%	97%
J7QSX9	4	20	567	0	83.95%	97%
A0A0S4L3Q0	4	20	566	0	92.93%	97%
A0A0S4LM59	4	20	566	0	98.06%	97%
Q5LL28	4	20	528	0	62.12%	90%
522772.Dacet_1014	5	3	545	1	100	100%
717231.Flexsi_0284	5	3	533	0	68.29%	97%
639282.DEFDS_1818	5	3	531	0	71.75%	97%
290397.Adeh_1764	6	1	535	1	100	100%
589924.Ferp_0649	7	1	516	1	100	100%
30292e6f63677663a6d	8	40	513	1	100	100%
