id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
297616844	0	1	665	1	100	100%
124486436	1	1	663	1	100	100%
1195236.CTER_3897	2	4	661	1	100	100%
394503.Ccel_3371	2	4	661	0	84.72%	100%
755731.Clo1100_3961	2	4	661	0	92.89%	100%
cthd:CDO33_18825	2	4	654	0	64.22%	98%
410668458	3	1	661	1	100	100%
525146.Ddes_1673	4	17	651	1	100	100%
596151.DesfrDRAFT_2	4	17	650	0	50.77%	99%
883.DvMF_1518	4	17	648	0	54.78%	99%
1304872.JAGC0100000	4	17	283	0	81.53%	43%
573370.DMR_02740	4	17	282	0	90.78%	43%
596152.DesU5LDRAFT_	4	17	253	0	84.82%	38%
644968.DFW101_1625	4	17	253	0	98.81%	38%
457398.HMPREF0326_0	4	17	187	0	82.46%	28%
665942.HMPREF1022_0	4	17	187	0	99.47%	28%
563192.HMPREF0179_0	4	17	163	0	61.65%	25%
46578848	4	17	157	0	80.89%	24%
883.DvMF_1520	4	17	157	0	94.27%	24%
1121445.ATUZ0100001	4	17	149	0	84.30%	22%
411464.DESPIG_02342	4	17	149	0	93.29%	22%
457398.HMPREF0326_0	4	17	149	0	92.62%	22%
525146.Ddes_1882	4	17	149	0	95.30%	22%
258406434	4	17	148	0	75.00%	22%
255470.cbdbA842	5	11	648	1	100	100%
311424.DhcVS_763	5	11	648	0	92.75%	100%
57234361	5	11	648	0	91.98%	100%
deb:DehaBAV1_0778	5	11	648	0	99.38%	100%
deg:DehalGT_0739	5	11	648	0	99.54%	100%
dmc:btf_781	5	11	648	0	99.38%	100%
dmd:dcmb_827	5	11	648	0	99.54%	100%
dmg:GY50_0773	5	11	648	0	92.75%	100%
dmx:X792_04015	5	11	648	0	93.06%	100%
dmy:X793_04180	5	11	648	0	91.98%	100%
duc:UCH007_07250	5	11	648	0	93.36%	100%
307352630	6	5	644	1	100	100%
154149573	6	5	635	0	51.34%	98%
drs:DEHRE_08355	6	5	630	0	50.32%	97%
410660463	6	5	629	0	97.46%	97%
219853278	6	5	619	0	53.47%	96%
1226325.HMPREF1548_	7	36	157	1	100	100%
302670763	7	36	641	0	54.60%	408%
1280682.AUKA0100000	7	36	625	0	92.64%	398%
1280679.ATVX0100000	7	36	612	0	95.92%	389%
411471.SUBVAR_06259	7	36	594	0	55.39%	378%
1280680.AUJU0100000	7	36	378	0	78.85%	240%
1280664.AUIX0100000	7	36	361	0	94.74%	229%
1280671.AUJH0100000	7	36	361	0	97.78%	229%
1280681.AUJZ0100000	7	36	361	0	93.91%	229%
1506994.JNLQ0100000	7	36	361	0	95.84%	229%
1282887.AUJG0100000	7	36	360	0	61.44%	229%
1410661.JNKW0100001	7	36	360	0	91.39%	229%
1280696.ATVY0100007	7	36	359	0	83.01%	228%
1280676.AUJO0100000	7	36	359	0	95.82%	228%
1280663.ATVR0100001	7	36	231	0	87.40%	147%
302670765	7	36	228	0	90.79%	145%
1280679.ATVX0100000	7	36	227	0	91.63%	144%
bhu:bhn_I1398	7	36	227	0	92.07%	144%
1280666.ATVS0100001	7	36	224	0	88.48%	142%
1280668.ATVT0100000	7	36	223	0	92.83%	142%
1280682.AUKA0100000	7	36	222	0	90.09%	141%
1408306.JHXX0100000	7	36	194	0	96.39%	123%
1336241.JAEB0100002	7	36	160	0	50.70%	101%
1410631.JHWZ0100000	7	36	159	0	64.15%	101%
658086.HMPREF0994_0	7	36	157	0	91.08%	100%
1408436.JHXY0100000	7	36	156	0	80.77%	99%
633697.EubceDRAFT1_	7	36	156	0	99.36%	99%
877424.ATWC01000003	7	36	156	0	66.03%	99%
1410632.JHWW0100000	7	36	155	0	80.65%	98%
411471.SUBVAR_06256	7	36	152	0	71.05%	96%
1280686.AUKE0100001	7	36	152	0	79.61%	96%
1410624.JNKK0100001	7	36	152	0	80.92%	96%
1120746.CCNL0100000	7	36	151	0	82.78%	96%
1280696.ATVY0100007	7	36	151	0	90.07%	96%
1410626.JHXB0100000	7	36	148	0	83.11%	94%
1410661.JNKW0100001	7	36	147	0	88.44%	93%
1259795.ARJK0100000	8	11	157	1	100	100%
935948.KE386495_gen	8	11	359	0	81.62%	228%
206895842	8	11	157	0	91.08%	100%
1259795.ARJK0100000	8	11	157	0	84.35%	100%
206895842	8	11	157	0	91.08%	100%
935948.KE386495_gen	8	11	152	0	58.87%	96%
1195236.CTER_3895	8	11	149	0	71.81%	94%
588581.Cpap_2386	8	11	149	0	91.28%	94%
1291050.JAGE0100000	8	11	149	0	89.26%	94%
394503.Ccel_3369	8	11	149	0	97.32%	94%
755731.Clo1100_3959	8	11	149	0	98.66%	94%
632292.Calhy_1654	9	6	636	1	100	100%
632335.Calkr_1071	9	6	636	0	92.77%	100%
632518.Calow_0900	9	6	636	0	97.80%	100%
ckn:Calkro_1612	9	6	636	0	94.03%	100%
clc:Calla_0500	9	6	636	0	92.61%	100%
521460.Athe_1082	9	6	624	0	94.23%	98%
690850.Desaf_0585	10	24	636	1	100	100%
1121439.dsat_0920	10	24	633	0	55.29%	99%
643562.Daes_2375	10	24	631	0	62.28%	99%
1121456.ATVA0100001	10	24	161	0	63.28%	25%
1121447.JONL0100000	10	24	154	0	61.17%	24%
1121451.DESAM_21329	10	24	154	0	90.26%	24%
1121447.JONL0100000	10	24	154	0	80.52%	24%
1121451.DESAM_21329	10	24	154	0	90.26%	24%
690850.Desaf_2880	10	24	153	0	80.39%	24%
1121448.DGI_1051	10	24	149	0	81.21%	23%
1121438.JNJA0100001	10	24	147	0	78.91%	23%
1304872.JAGC0100000	10	24	147	0	95.24%	23%
573370.DMR_02750	10	24	147	0	93.88%	23%
596151.DesfrDRAFT_2	10	24	147	0	97.28%	23%
596152.DesU5LDRAFT_	10	24	147	0	95.92%	23%
644968.DFW101_2237	10	24	147	0	96.60%	23%
256830115	10	24	141	0	81.56%	22%
643562.Daes_0780	10	24	141	0	79.43%	22%
dej:AWY79_07300	10	24	141	0	92.91%	22%
1121406.JAEX0100000	10	24	140	0	80.00%	22%
690850.Desaf_1865	10	24	140	0	82.86%	22%
dfl:DFE_2488	10	24	140	0	81.43%	22%
116748268	10	24	140	0	72.86%	22%
258404553	10	24	139	0	82.73%	21%
1298920.KI911353_ge	11	10	161	1	100	100%
1232410.KI421426_ge	11	10	634	0	70.55%	393%
gur:Gura_2653	11	10	632	0	82.44%	392%
509191.AEDB02000099	11	10	154	0	70.78%	95%
1163671.JAGI0100000	11	10	148	0	87.16%	91%
1449050.JNLE0100000	11	10	148	0	84.46%	91%
203119.Cthe_3022	11	10	145	0	82.07%	90%
357809.Cphy_1732	11	10	144	0	85.42%	89%
720554.Clocl_0979	11	10	144	0	81.25%	89%
1304866.K413DRAFT_4	11	10	140	0	96.43%	86%
1232410.KI421426_ge	12	4	634	1	100	100%
gur:Gura_2653	12	4	632	0	82.44%	99%
509191.AEDB02000099	12	4	154	0	51.67%	24%
720554.Clocl_0979	12	4	144	0	81.25%	22%
147919865	13	3	633	1	100	100%
282163152	13	3	633	0	73.46%	100%
383319245	13	3	630	0	84.92%	99%
mls:MSLAZ_1012	14	1	633	1	100	100%
20806652	15	8	628	1	100	100%
580331.Thit_1617	15	8	628	0	80.73%	100%
tmt:Tmath_1608	15	8	628	0	98.73%	100%
697303.Thewi_0134	15	8	628	0	83.12%	100%
1094508.Tsac_0675	15	8	627	0	58.85%	99%
858215.Thexy_0106	15	8	627	0	98.56%	99%
433653840	15	8	627	0	87.72%	99%
580327.Tthe_0118	15	8	627	0	98.25%	99%
410661854	16	1	625	1	100	100%
269796.Rru_A0316	17	1	561	1	100	100%
1042877.GQS_02430	18	2	544	1	100	100%
391623.TERMP_01148	18	2	537	0	50.84%	98%
389861319	19	1	540	1	100	100%
WP_042702961.1	20	4	539	1	100	100%
WP_080459763.1	20	4	533	0	97.19%	98%
WP_067259944.1	20	4	490	0	53.67%	90%
WP_082397977.1	20	4	187	0	99.47%	34%
509155029	21	15	523	1	100	100%
WP_084269511.1	21	15	478	0	50.63%	91%
WP_116592108.1	21	15	456	0	50.22%	87%
WP_042693078.1	21	15	455	0	83.96%	86%
WP_058738835.1	21	15	455	0	81.32%	86%
WP_067041388.1	21	15	455	0	85.93%	86%
WP_069573931.1	21	15	455	0	84.18%	86%
WP_149731402.1	21	15	455	0	80.66%	86%
WP_066970920.1	21	15	454	0	60.79%	86%
148642370	21	15	453	0	68.43%	86%
WP_054835123.1	21	15	452	0	61.95%	86%
WP_042704096.1	21	15	451	0	99.11%	86%
WP_080459906.1	21	15	451	0	98.89%	86%
WP_067259087.1	21	15	450	0	80.44%	86%
WP_116669060.1	21	15	450	0	69.33%	86%
1121413.JMKT0100000	22	38	137	1	100	100%
332296152	22	38	510	0	64.12%	372%
taci:TDSAC_1304	22	38	510	0	97.84%	372%
A0A1V4TDM2	22	38	510	0	50.78%	372%
206890060	22	38	506	0	60.08%	369%
511059336	22	38	504	0	70.04%	367%
A0A1V4ZBV0	22	38	503	0	75.75%	367%
1123371.ATXH0100001	22	38	489	0	67.69%	356%
337287131	22	38	489	0	91.41%	356%
284162646	22	38	489	0	62.37%	356%
555779.Dthio_PD1713	22	38	488	0	89.75%	356%
161156.JQKW01000001	22	38	488	0	71.93%	356%
488774949	22	38	488	0	61.27%	356%
1379281.AVAG0100001	22	38	487	0	75.15%	355%
1123372.AUIT0100000	22	38	487	0	77.82%	355%
289377.HL41_09220	22	38	487	0	97.33%	355%
260893844	22	38	487	0	70.23%	355%
WP_048084930.1	22	38	486	0	99.79%	354%
325294575	22	38	486	0	53.91%	354%
488600599	22	38	485	0	73.61%	354%
169831802	22	38	485	0	76.91%	354%
1121422.AUMW0100003	22	38	420	0	85.24%	306%
1123376.AUIU0100001	22	38	417	0	90.41%	304%
A0A1V4TB18	22	38	415	0	91.33%	302%
1307759.JOMJ0100000	22	38	358	0	70.90%	261%
690850.Desaf_0581	22	38	358	0	80.45%	261%
941449.dsx2_1813	22	38	358	0	82.40%	261%
1121403.AUCV0100002	22	38	337	0	76.43%	245%
320352158	22	38	330	0	81.82%	240%
1449126.JQKL0100000	22	38	321	0	50.31%	234%
337287130	22	38	319	0	86.52%	232%
1121422.AUMW0100003	22	38	318	0	61.01%	232%
488774948	22	38	318	0	79.87%	232%
1123373.ATXI0100001	22	38	224	0	98.66%	163%
1123376.AUIU0100001	22	38	156	0	87.50%	113%
206890862	22	38	156	0	94.23%	113%
555779.Dthio_PD1715	22	38	137	0	92.70%	100%
1121422.AUMW0100003	22	38	64	0	95.31%	46%
182415491	23	13	509	1	100	100%
550991708	23	13	497	0	55.53%	97%
220919393	23	13	494	0	51.82%	97%
290397.Adeh_4162	23	13	494	0	96.96%	97%
880073.Calab_3043	23	13	492	0	64.84%	96%
170290732	23	13	489	0	61.96%	96%
ttf:THTE_4313	23	13	488	0	60.25%	95%
909663.KI867150_gen	23	13	488	0	55.33%	95%
1379698.RBG1_1C0000	23	13	487	0	65.91%	95%
barc:AOA65_1885	23	13	487	0	60.37%	95%
327401446	23	13	486	0	62.96%	95%
barb:AOA66_1505	23	13	484	0	86.78%	95%
A0A1V6IJL4	23	13	263	0	52.85%	51%
mear:Mpt1_c10550	24	4	505	1	100	100%
478482331	24	4	504	0	78.17%	99%
474933922	24	4	503	0	83.50%	99%
marc:AR505_1476	24	4	503	0	88.47%	99%
84490233	25	34	504	1	100	100%
1220534.B655_0624	25	34	501	0	57.49%	99%
566003796	25	34	501	0	89.22%	99%
325958023	25	34	500	0	69.60%	99%
15679257	25	34	498	0	62.65%	98%
304315379	25	34	498	0	91.16%	98%
WP_054834946.1	25	34	498	0	61.45%	98%
WP_067090055.1	25	34	498	0	50.80%	98%
333988383	25	34	497	0	75.86%	98%
WP_042702955.1	25	34	497	0	99.80%	98%
WP_080459760.1	25	34	497	0	97.38%	98%
WP_067259939.1	25	34	497	0	78.07%	98%
WP_066972015.1	25	34	497	0	65.19%	98%
148643131	25	34	485	0	51.96%	96%
WP_058740057.1	25	34	485	0	77.73%	96%
WP_083234912.1	25	34	485	0	82.89%	96%
WP_091698710.1	25	34	485	0	99.79%	96%
WP_149732631.1	25	34	485	0	89.28%	96%
WP_042691842.1	25	34	484	0	80.17%	96%
WP_067044825.1	25	34	484	0	91.12%	96%
WP_116592438.1	25	34	484	0	83.26%	96%
WP_116669407.1	25	34	484	0	69.63%	96%
386456.JQKN01000016	25	34	150	0	72.09%	29%
1220534.B655_1776	25	34	148	0	86.49%	29%
333988376	25	34	148	0	91.22%	29%
566003789	25	34	148	0	95.27%	29%
A0A1V4T9I4	25	34	148	0	98.65%	29%
A0A1V4Z851	25	34	148	0	97.97%	29%
WP_048072625.1	25	34	148	0	99.32%	29%
15679250	25	34	148	0	82.43%	29%
304315372	25	34	148	0	97.97%	29%
325958030	25	34	148	0	89.86%	29%
A0A1V4YNG5	25	34	148	0	90.54%	29%
WP_067259946.1	25	34	148	0	90.54%	29%
150401779	26	3	502	1	100	100%
336122186	26	3	501	0	67.27%	99%
150399682	26	3	482	0	59.75%	96%
15669493	27	6	501	1	100	100%
333910112	27	6	482	0	52.49%	96%
261403811	27	6	477	0	62.47%	95%
289191856	27	6	467	0	80.51%	93%
296109640	27	6	461	0	71.37%	92%
256810026	27	6	439	0	78.59%	87%
883.DvMF_0325	28	34	501	1	100	100%
46580806	28	34	494	0	87.25%	98%
1121434.AULY0100000	28	34	318	0	60.92%	63%
207559.Dde_2134	28	34	317	0	74.45%	63%
46580326	28	34	317	0	73.82%	63%
883.DvMF_0274	28	34	317	0	81.07%	63%
563192.HMPREF0179_0	28	34	163	0	60.74%	32%
1121439.dsat_0573	28	34	158	0	72.15%	31%
941449.dsx2_1706	28	34	158	0	86.71%	31%
46578848	28	34	157	0	80.89%	31%
883.DvMF_1520	28	34	157	0	94.27%	31%
1121406.JAEX0100000	28	34	156	0	67.95%	31%
1121447.JONL0100000	28	34	154	0	80.52%	30%
1121451.DESAM_21329	28	34	154	0	90.26%	30%
1121459.AQXE0100000	28	34	154	0	73.38%	30%
1307759.JOMJ0100000	28	34	154	0	82.47%	30%
526222.Desal_0599	28	34	154	0	72.08%	30%
690850.Desaf_2880	28	34	153	0	80.39%	30%
1322246.BN4_11861	28	34	153	0	86.93%	30%
1121448.DGI_1051	28	34	149	0	81.21%	29%
258406434	28	34	148	0	75.00%	29%
1121438.JNJA0100001	28	34	147	0	73.01%	29%
1304872.JAGC0100000	28	34	147	0	95.24%	29%
573370.DMR_02750	28	34	147	0	93.88%	29%
596151.DesfrDRAFT_2	28	34	147	0	97.28%	29%
596152.DesU5LDRAFT_	28	34	147	0	95.92%	29%
644968.DFW101_2237	28	34	147	0	96.60%	29%
332981475	28	34	146	0	51.37%	29%
909663.KI867150_gen	28	34	145	0	72.41%	28%
297618225	28	34	144	0	61.81%	28%
485916.Dtox_1278	28	34	144	0	62.50%	28%
1499967.BAYZ0100017	28	34	142	0	72.54%	28%
868595.Desca_0131	28	34	141	0	78.01%	28%
696281.Desru_0214	28	34	140	0	87.86%	27%
509155658	29	2	497	1	100	100%
288561265	29	2	493	0	54.16%	99%
232348.ADXL01000051	30	75	491	1	100	100%
383763801	30	75	488	0	60.66%	99%
102125.Xen7305DRAFT	30	75	484	0	64.46%	98%
98439.AJLL01000099_	30	75	483	0	80.33%	98%
28072.Nos7524_1733	30	75	483	0	76.81%	98%
313624.NSP_28060	30	75	483	0	83.85%	98%
428206865	30	75	483	0	81.99%	98%
1173024.KI912151_ge	30	75	482	0	85.68%	98%
211165.AJLN01000109	30	75	482	0	93.15%	98%
317936.Nos7107_2359	30	75	482	0	85.48%	98%
1385935.N836_35520	30	75	478	0	73.01%	97%
428316499	30	75	478	0	70.29%	97%
113355.CM001775_gen	30	75	476	0	68.07%	96%
313612.L8106_07441	30	75	476	0	80.46%	96%
388467.A19Y_2978	30	75	476	0	84.24%	96%
459495.SPLC1_S30075	30	75	476	0	83.82%	96%
479131137	30	75	476	0	98.32%	96%
1140.Synpcc7942_255	30	75	476	0	69.96%	96%
269084.syc1555_d	30	75	476	0	96.85%	96%
118173.KB235910_gen	30	75	475	0	71.37%	96%
383372.Rcas_1368	30	75	475	0	72.00%	96%
320160665	30	75	475	0	55.79%	96%
206901582	30	75	474	0	50.00%	96%
515635.Dtur_0078	30	75	474	0	96.41%	96%
320160376	30	75	474	0	63.29%	96%
118168.MC7420_740	30	75	474	0	73.42%	96%
148657642	30	75	474	0	91.98%	96%
1173029.JH980292_ge	30	75	474	0	82.49%	96%
395961.Cyan7425_404	30	75	473	0	83.51%	96%
324602.Caur_1188	30	75	473	0	65.75%	96%
163908.KB235896_gen	30	75	320	0	84.23%	65%
440681399	30	75	320	0	96.88%	65%
46234.ANA_C11439	30	75	320	0	94.38%	65%
592015.HMPREF1705_0	30	75	160	0	50.31%	32%
392407769	30	75	158	0	93.67%	32%
352165.HMPREF7215_2	30	75	156	0	66.67%	31%
1304875.JAFZ0100000	30	75	154	0	72.08%	31%
294102253	30	75	153	0	92.81%	31%
357420039	30	75	153	0	74.51%	31%
584708.Apau_1535	30	75	153	0	73.20%	31%
469381.Dpep_2429	30	75	151	0	79.47%	30%
tsl:A3L11_02255	30	75	151	0	64.24%	30%
242399265	30	75	148	0	87.84%	30%
ths:TES1_1455	30	75	148	0	92.57%	30%
1343739.PAP_01210	30	75	148	0	92.57%	30%
315231237	30	75	148	0	91.89%	30%
341582577	30	75	148	0	90.54%	30%
530549511	30	75	148	0	93.24%	30%
tbs:A3L01_08785	30	75	148	0	93.24%	30%
thh:CDI07_08765	30	75	148	0	93.92%	30%
thv:ADU37_CDS05990	30	75	148	0	93.24%	30%
trl:A3L10_08265	30	75	148	0	92.57%	30%
ttd:A3L14_11350	30	75	148	0	96.62%	30%
289596350	30	75	146	0	72.60%	29%
432329050	30	75	146	0	91.78%	29%
307353719	30	75	145	0	69.66%	29%
