id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
59538.XP_005965378.1	0	1	2761	1	100	100%
A0A2X0V696	1	3316	1265	1	100	100%
WP_083330001.1	1	3316	1157	0	48.66%	91%
1479623.JHEL0100001	1	3316	1110	0	45.41%	87%
WP_090031721.1	1	3316	1110	0	49.73%	87%
WP_129656481.1	1	3316	1102	0	74.59%	87%
WP_126135793.1	1	3316	1095	0	58.72%	86%
WP_129337845.1	1	3316	1087	0	76.17%	85%
883067.HMPREF9237_0	1	3316	1079	0	99.07%	85%
WP_144937010.1	1	3316	1077	0	76.60%	85%
asg:FB03_05705	1	3316	1069	0	82.60%	84%
A0A251XK71	1	3316	1064	0	50.38%	84%
dco:SAMEA4475696_08	1	3316	1060	0	50.00%	83%
1121017.AUFG0100000	1	3316	1058	0	52.74%	83%
1306174.JODP0100000	1	3316	1039	0	51.20%	82%
1111131.HMPREF1255_	1	3316	1005	0	44.38%	79%
1125718.HMPREF1318_	1	3316	997	0	63.99%	78%
WP_075374801.1	1	3316	995	0	71.36%	78%
WP_075392661.1	1	3316	984	0	94.00%	77%
A0A7H8Z623	1	3316	977	0	92.02%	77%
WP_007322799.1	1	3316	977	0	51.07%	77%
WP_075248306.1	1	3316	975	0	88.21%	77%
aos:AXE84_06715	1	3316	975	0	93.23%	77%
WP_070513923.1	1	3316	974	0	90.55%	76%
944560.HMPREF9058_1	1	3316	973	0	90.85%	76%
WP_126415072.1	1	3316	972	0	84.57%	76%
WP_026407648.1	1	3316	964	0	76.14%	76%
WP_075418432.1	1	3316	960	0	93.33%	75%
WP_075373327.1	1	3316	954	0	88.99%	75%
WP_075412288.1	1	3316	951	0	91.17%	75%
A0A430JP03	1	3316	950	0	60.53%	75%
actt:DDD63_10155	1	3316	950	0	99.89%	75%
WP_138137559.1	1	3316	949	0	91.04%	75%
762963.HMPREF9056_0	1	3316	948	0	93.25%	74%
WP_021603974.1	1	3316	948	0	61.50%	74%
1115803.HMPREF1129_	1	3316	947	0	93.88%	74%
435830.HMPREF0045_0	1	3316	946	0	95.88%	74%
653386.HMPREF0975_0	1	3316	944	0	85.81%	74%
WP_021608239.1	1	3316	944	0	98.94%	74%
1120944.JONS0100002	1	3316	939	0	81.47%	74%
WP_101929456.1	1	3316	939	0	55.80%	74%
1120941.AUBL0100000	1	3316	936	0	73.61%	73%
WP_102240088.1	1	3316	935	0	93.58%	73%
1123488.ATUF0100000	1	3316	932	0	95.28%	73%
WP_075401672.1	1	3316	931	0	90.98%	73%
A0A1Q8WNT4	1	3316	928	0	90.95%	73%
acq:AM609_11915	1	3316	924	0	92.21%	73%
A0A1I1HUB3	1	3316	918	0	54.03%	72%
