id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
C0FP32	0	173	1038	1	100	100%
U2Q6D0	0	173	564	0	74.47%	54%
A5Z3A8	0	173	541	0	74.68%	52%
R6FGV9	0	173	539	0	74.58%	51%
F7KIC5	0	173	536	0	74.63%	51%
A0A173U4G7	0	173	535	0	70.47%	51%
A0A173URG1	0	173	535	0	99.25%	51%
A0A173WPY0	0	173	535	0	99.07%	51%
A0A173YY73	0	173	535	0	99.44%	51%
A0A174TPJ2	0	173	535	0	98.13%	51%
A0A1Q2C5W1	0	173	535	0	99.25%	51%
E5VMV0	0	173	535	0	99.81%	51%
L1QCA9	0	173	535	0	97.38%	51%
R5YZI7	0	173	535	0	99.44%	51%
A0A1Q6NNY3	0	173	535	0	71.78%	51%
A0A1C5SHI1	0	173	534	0	90.26%	51%
A0A1C5TKN6	0	173	534	0	90.26%	51%
B0G2K2	0	173	534	0	90.07%	51%
R6TCT1	0	173	534	0	90.07%	51%
A0A173VIP2	0	173	534	0	89.33%	51%
A0A174FUC8	0	173	534	0	93.82%	51%
A0A174M0Z7	0	173	534	0	93.82%	51%
A0A174ZGH6	0	173	534	0	98.88%	51%
A0A1C5MKS9	0	173	534	0	91.57%	51%
A0A1C5RU69	0	173	534	0	92.70%	51%
A0A1C5VFF0	0	173	534	0	92.13%	51%
A0A1C6AAJ2	0	173	534	0	92.88%	51%
A0A1C6G124	0	173	534	0	90.45%	51%
A0A285PW22	0	173	534	0	91.01%	51%
A5ZP15	0	173	534	0	93.82%	51%
D4LZM5	0	173	534	0	99.63%	51%
G1WV24	0	173	534	0	94.94%	51%
R6P0B6	0	173	534	0	98.50%	51%
A0A174YJ61	0	173	534	0	74.91%	51%
A0A174ZS82	0	173	534	0	99.81%	51%
G5F733	0	173	534	0	72.10%	51%
I5AXB9	0	173	534	0	71.91%	51%
509191.AcelC_020100	0	173	533	0	75.05%	51%
R6JWN6	0	173	533	0	90.43%	51%
C4ZDT9	0	173	533	0	88.18%	51%
A0A1C5WYR4	0	173	533	0	98.31%	51%
U2BHD6	0	173	533	0	99.25%	51%
N1ZSB4	0	173	533	0	70.17%	51%
A0A0B2K183	0	173	532	0	80.83%	51%
A0A1M6CE82	0	173	532	0	97.37%	51%
