id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
36651.K9FQB9	0	1	4406	1	100	100%
36080.S2JL19	1	1	2703	1	100	100%
34506.g5900	2	1	1591	1	100	100%
42068.L0P8L4	3	1	1409	1	100	100%
34349.G7E543	4	1	1366	1	100	100%
5059.CADAFLAP000114	5	1	1251	1	100	100%
80884.CCF37266	6	1	1246	1	100	100%
162425.CADANIAP0000	7	1	1237	1	100	100%
33178.CADATEAP00002	8	1	1236	1	100	100%
393283.XP_007839280	9	1	1234	1	100	100%
31870.EFQ33799	10	1	1233	1	100	100%
474922.ELA25777	11	1	1230	1	100	100%
710243.XP_007592495	12	1	1230	1	100	100%
1247963.JPHU0100000	13	1	1120	1	100	100%
78898.MVEG_06635T0	14	1	1117	1	100	100%
peq:110018794	15	1	1070	1	100	100%
1328313.DS2_11838	16	1	1060	1	100	100%
37682.EMT33408	17	1	996	1	100	100%
dfa:DFA_01352	18	1	987	1	100	100%
245174.XP_009267232	19	1	966	1	100	100%
bdi:104581906	20	1	961	1	100	100%
2903.EOD33280	21	1	928	1	100	100%
C6SGH7	22	1	927	1	100	100%
1042377.AFPJ0100004	23	1	926	1	100	100%
653948.CCA14286	24	1	922	1	100	100%
dfa:DFA_01637	25	1	921	1	100	100%
pus:CKA81_06690	26	1	918	1	100	100%
pts:CUJ90_09150	27	1	906	1	100	100%
pgp:CUJ91_20345	28	1	895	1	100	100%
944435.AXAJ01000007	29	1	894	1	100	100%
1381123.AYOD0100000	30	1	892	1	100	100%
5479.M3HT88	31	1	892	1	100	100%
640512.BC1003_4047	32	1	890	1	100	100%
1229205.BUPH_05708	33	1	888	1	100	100%
337075.U4LU89	34	1	888	1	100	100%
pali:A3K91_1117	35	1	888	1	100	100%
948106.AWZT01000016	36	1	881	1	100	100%
pcj:CUJ87_18260	37	1	881	1	100	100%
1169143.KB911038_ge	38	1	879	1	100	100%
913325.N799_00055	39	1	875	1	100	100%
A0A6P2EVF4	40	1	872	1	100	100%
aua:M673_05380	41	1	871	1	100	100%
1385515.N791_09855	42	1	868	1	100	100%
160895791	43	1	868	1	100	100%
del:DelCs14_0355	44	1	868	1	100	100%
WP_133196716.1	45	1	867	1	100	100%
1121028.ARQE0100001	46	1	862	1	100	100%
39416.CAZ84892	47	1	862	1	100	100%
521179336	48	1	862	1	100	100%
935840.JAEQ01000011	49	1	861	1	100	100%
37682.EMT26772	50	1	859	1	100	100%
nao:Y958_25850	51	1	859	1	100	100%
1122185.N792_05710	52	1	857	1	100	100%
640511.BC1002_6366	53	1	857	1	100	100%
159450.NH14_28580	54	1	856	1	100	100%
326315290	55	1	856	1	100	100%
397945.Aave_0411	56	1	856	1	100	100%
mln:A9174_34515	57	1	856	1	100	100%
1354303.M917_2063	58	1	854	1	100	100%
349106.PsycPRwf_177	59	1	854	1	100	100%
105559.Nwat_1271	60	1	852	1	100	100%
110635853	61	1	852	1	100	100%
mesw:A9K65_021925	62	1	852	1	100	100%
psya:AOT82_235	63	1	852	1	100	100%
1415755.JQLV0100000	64	1	851	1	100	100%
ham:HALO3692	65	1	851	1	100	100%
ksc:CD178_02911	66	1	851	1	100	100%
1002339.HMPREF9373_	67	1	849	1	100	100%
srh:BAY15_2325	68	1	849	1	100	100%
1120977.JHUX0100000	69	1	848	1	100	100%
1504981.KO116_4544	70	1	848	1	100	100%
hyb:Q5W_06260	71	1	848	1	100	100%
mln:A9174_19590	72	1	848	1	100	100%
1298608.JCM18900_17	73	1	847	1	100	100%
1218075.BAYA0100003	74	1	846	1	100	100%
rdp:RD2015_1314	75	1	846	1	100	100%
259536.Psyc_1237	76	1	844	1	100	100%
1121127.JAFA0100003	77	1	843	1	100	100%
1317118.ATO8_17575	78	1	843	1	100	100%
574966.KB898651_gen	79	1	843	1	100	100%
999541.bgla_2g13820	80	1	843	1	100	100%
A0A2A7SFF1	81	1	843	1	100	100%
bgo:BM43_5051	82	1	843	1	100	100%
bpla:bpln_2g13040	83	1	842	1	100	100%
smz:SMD_2716	84	1	842	1	100	100%
A0A0B6RVD2	85	1	841	1	100	100%
391008.Smal_2577	86	1	840	1	100	100%
1231392.OCGS_0343	87	1	839	1	100	100%
1479235.KK366039_ge	88	1	839	1	100	100%
1458357.BG58_09025	89	1	838	1	100	100%
WP_115779478.1	90	1	838	1	100	100%
398527.Bphyt_1682	91	1	837	1	100	100%
626418.bglu_2g12650	92	1	837	1	100	100%
buo:BRPE64_DCDS0153	93	1	837	1	100	100%
1247726.MIM_c39230	94	1	832	1	100	100%
1123237.Salmuc_0297	95	1	831	1	100	100%
864069.MicloDRAFT_0	96	1	831	1	100	100%
ali:AZOLI_p50302	97	1	830	1	100	100%
byi:BYI23_D013260	98	1	829	1	100	100%
640511.BC1002_5612	99	1	828	1	100	100%
pspw:BJG93_30990	100	1	828	1	100	100%
595537.Varpa_5735	101	1	827	1	100	100%
1424334.W822_05170	102	1	826	1	100	100%
232346.JHQL01000001	103	1	826	1	100	100%
999141.GME_05155	104	1	826	1	100	100%
A0A6J5A3B6	105	1	826	1	100	100%
hvn:EI420_04070	106	1	826	1	100	100%
317013.NY99_17245	107	1	825	1	100	100%
haa:A5892_07490	108	1	825	1	100	100%
xhr:XJ27_21085	109	1	825	1	100	100%
340.xcc-b100_1109	110	1	824	1	100	100%
lrz:BJI69_09025	111	1	824	1	100	100%
WP_093634161.1	112	1	824	1	100	100%
xcc:XCC3083	113	1	824	1	100	100%
1178482.BJB45_10010	114	1	822	1	100	100%
1205753.A989_03055	115	1	822	1	100	100%
1304878.AUGD0100000	116	1	822	1	100	100%
rhy:RD110_24345	117	1	822	1	100	100%
1123504.JQKD0100000	118	1	821	1	100	100%
acx:Achr_10330	119	1	821	1	100	100%
lgu:LG3211_4673	120	1	821	1	100	100%
pos:DT070_07215	121	1	821	1	100	100%
A0A2L0H2C5	122	1	820	1	100	100%
sino:SS05631_c07150	123	1	820	1	100	100%
WP_046347558.1	124	1	820	1	100	100%
WP_065309433.1	125	1	820	1	100	100%
1392540.P256_01021	126	1	819	1	100	100%
1432055.GLUCORHAEAF	127	1	819	1	100	100%
1442599.JAAN0100000	128	1	819	1	100	100%
1500890.JQNL0100000	129	1	819	1	100	100%
1500890.JQNL0100000	130	1	819	1	100	100%
A0A7V8JHS8	131	1	819	1	100	100%
kna:B0W47_10950	132	1	819	1	100	100%
1123227.KB899337_ge	133	1	818	1	100	100%
162146364	134	1	818	1	100	100%
258542549	135	1	818	1	100	100%
apom:CPF11_12855	136	1	818	1	100	100%
ato:CIW82_00995	137	1	818	1	100	100%
1218084.BBJK0100001	138	1	817	1	100	100%
bcai:K788_00010380	139	1	817	1	100	100%
WP_091008587.1	140	1	817	1	100	100%
1041159.AZUW0100000	141	1	816	1	100	100%
1343158.SACS_0129	142	1	816	1	100	100%
538397364	143	1	816	1	100	100%
jal:BZG29_13970	144	1	816	1	100	100%
WP_144917049.1	145	1	816	1	100	100%
WP_151094952.1	146	1	816	1	100	100%
1304275.C41B8_11193	147	1	815	1	100	100%
178901.AmDm5_2000	148	1	815	1	100	100%
383317494	149	1	815	1	100	100%
azl:AZL_e01560	150	1	815	1	100	100%
bct:GEM_3560	151	1	815	1	100	100%
357383764	152	1	814	1	100	100%
aper:A0U91_11540	153	1	814	1	100	100%
esa:ESA_03208	154	1	814	1	100	100%
jaz:YQ44_17985	155	1	814	1	100	100%
1224318.DT73_07290	156	1	813	1	100	100%
29581.BW37_01987	157	1	813	1	100	100%
383317496	158	1	813	1	100	100%
40373.F991_01032	159	1	813	1	100	100%
A0A377Q9Z8	160	1	813	1	100	100%
WP_102293350.1	161	1	813	1	100	100%
1219375.CM002139_ge	162	1	812	1	100	100%
1500894.JQNN0100000	163	1	812	1	100	100%
383316175	164	1	812	1	100	100%
543728.Vapar_5020	165	1	812	1	100	100%
925775.XVE_2478	166	1	812	1	100	100%
aace:A0U92_16715	167	1	812	1	100	100%
mey:TM49_19135	168	1	812	1	100	100%
sod:Sant_2711	169	1	812	1	100	100%
xor:XOC_3491	170	1	812	1	100	100%
1120919.AUBI0100001	171	1	811	1	100	100%
1207076.ALAT0100019	172	1	811	1	100	100%
663932.KB902575_gen	173	1	811	1	100	100%
693986.MOC_1904	174	1	811	1	100	100%
ati:AL072_30175	175	1	811	1	100	100%
hyc:E5678_04705	176	1	811	1	100	100%
mphy:MCBMB27_01170	177	1	811	1	100	100%
1038869.AXAN0100005	178	1	810	1	100	100%
1112217.PPL19_13640	179	1	810	1	100	100%
1231190.NA8A_12660	180	1	810	1	100	100%
A0A0M2WQA1	181	1	810	1	100	100%
ppsl:BJP27_11115	182	1	810	1	100	100%
saln:SALB1_0713	183	1	810	1	100	100%
sch:Sphch_3312	184	1	810	1	100	100%
WP_084601670.1	185	1	810	1	100	100%
WP_143494051.1	186	1	810	1	100	100%
1096546.WYO_1367	187	1	809	1	100	100%
1225184.ALXE0100003	188	1	809	1	100	100%
1236501.BAJU0100000	189	1	809	1	100	100%
196367.JNFG01000002	190	1	809	1	100	100%
29581.BW37_05011	191	1	809	1	100	100%
317047818	192	1	809	1	100	100%
426355.Mrad2831_152	193	1	809	1	100	100%
91784295	194	1	809	1	100	100%
A0A0E1PNN0	195	1	809	1	100	100%
A0A2C8ETI9	196	1	809	1	100	100%
A0A6P2E2V1	197	1	809	1	100	100%
azm:DM194_24915	198	1	809	1	100	100%
nen:NCHU2750_13340	199	1	809	1	100	100%
plq:AA042_05075	200	1	809	1	100	100%
vaa:AX767_19595	201	1	809	1	100	100%
xtn:FD63_14425	202	1	809	1	100	100%
1088869.GMO_20920	203	1	808	1	100	100%
1157708.KB907451_ge	204	1	808	1	100	100%
1217720.ALOX0100000	205	1	808	1	100	100%
1307834.BARL0100000	206	1	808	1	100	100%
153496.JNAB01000045	207	1	808	1	100	100%
243924.LT42_15110	208	1	808	1	100	100%
290633.GOX0265	209	1	808	1	100	100%
29581.BW37_01889	210	1	808	1	100	100%
aace:A0U92_03340	211	1	808	1	100	100%
kba:A0U89_09095	212	1	808	1	100	100%
nch:A0U93_03660	213	1	808	1	100	100%
phs:C2L64_47070	214	1	808	1	100	100%
rgi:RGI145_13165	215	1	808	1	100	100%
1122132.AQYH0100000	216	1	807	1	100	100%
1357272.AVEO0200016	217	1	807	1	100	100%
205918.Psyr_3930	218	1	807	1	100	100%
A0A5E7C5Q4	219	1	807	1	100	100%
A0A853SJX5	220	1	807	1	100	100%
cke:B5M06_05635	221	1	807	1	100	100%
jsv:CNX70_10545	222	1	807	1	100	100%
WP_122394463.1	223	1	807	1	100	100%
WP_150640514.1	224	1	807	1	100	100%
1001585.MDS_0905	225	1	806	1	100	100%
220664.PFL_4916	226	1	806	1	100	100%
399739.Pmen_0791	227	1	806	1	100	100%
414343104	228	1	806	1	100	100%
587753.EY04_25050	229	1	806	1	100	100%
981223.AIED01000052	230	1	806	1	100	100%
goy:GLS_c23420	231	1	806	1	100	100%
parb:CJU94_11985	232	1	806	1	100	100%
psem:TO66_25125	233	1	806	1	100	100%
psos:POS17_4889	234	1	806	1	100	100%
sphk:SKP52_21685	235	1	806	1	100	100%
WP_115292298.1	236	1	806	1	100	100%
1071679.BG57_27050	237	1	805	1	100	100%
1206777.B195_11396	238	1	805	1	100	100%
1211112.ALJC0100000	239	1	805	1	100	100%
1346791.M529_18620	240	1	805	1	100	100%
1382230.ASAP_1869	241	1	805	1	100	100%
1441629.PCH70_40390	242	1	805	1	100	100%
162149047	243	1	805	1	100	100%
321846.PS417_05300	244	1	805	1	100	100%
690597.JH730941_gen	245	1	805	1	100	100%
A0A109KMF1	246	1	805	1	100	100%
A0A109L6Y7	247	1	805	1	100	100%
A0A1B5E613	248	1	805	1	100	100%
A0A1B5E9G4	249	1	805	1	100	100%
A0A3M3XVF0	250	1	805	1	100	100%
A0A5M9I981	251	1	805	1	100	100%
A0A8D9NXG9	252	1	805	1	100	100%
abg:Asbog_00903	253	1	805	1	100	100%
F2X8B9	254	1	805	1	100	100%
I4K5H4	255	1	805	1	100	100%
I4KU67	256	1	805	1	100	100%
pfb:VO64_4211	257	1	805	1	100	100%
pfz:AV641_04850	258	1	805	1	100	100%
Q48EX4	259	1	805	1	100	100%
WP_008438499.1	260	1	805	1	100	100%
WP_021491811.1	261	1	805	1	100	100%
WP_059764957.1	262	1	805	1	100	100%
WP_065895716.1	263	1	805	1	100	100%
WP_095351197.1	264	1	805	1	100	100%
WP_121317793.1	265	1	805	1	100	100%
WP_135287599.1	266	1	805	1	100	100%
1457393.AZ09_12745	267	1	804	1	100	100%
258541729	268	1	804	1	100	100%
389870525	269	1	804	1	100	100%
911239.CF149_05219	270	1	804	1	100	100%
930166.CD58_24005	271	1	804	1	100	100%
A0A6I1L6W2	272	1	804	1	100	100%
A0A7H1NRG5	273	1	804	1	100	100%
bui:AX768_05880	274	1	804	1	100	100%
C7DRJ8	275	1	804	1	100	100%
F1YVV1	276	1	804	1	100	100%
