id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
1298864.AUEQ0100000	0	31	323	1	100	100%
1341646.CBMO0100001	0	31	5873	0	67.39%	1818%
547163.BN979_01748	0	31	5014	0	72.70%	1552%
WP_065070602.1	0	31	4973	0	59.22%	1539%
A0A378UX34	0	31	3471	0	96.43%	1074%
1463825.JNXC0100000	0	31	505	0	79.57%	156%
WP_151243974.1	0	31	488	0	90.78%	151%
1341646.CBMO0100000	0	31	323	0	91.02%	100%
547163.BN979_03554	0	31	323	0	90.71%	100%
myv:G155_01385	0	31	323	0	90.09%	100%
nsr:NS506_00706	0	31	274	0	48.18%	84%
433603237	0	31	265	0	82.64%	82%
1121927.GOHSU_56_00	0	31	261	0	60.54%	80%
git:C6V83_01915	0	31	260	0	84.23%	80%
1206733.BAGC0100000	0	31	255	0	89.02%	78%
1206741.BAFX0100000	0	31	255	0	92.55%	78%
40571.JOEA01000020_	0	31	246	0	51.63%	76%
led:BBK82_14065	0	31	246	0	87.40%	76%
1206732.BAGD0100001	0	31	245	0	84.08%	75%
1121370.AQUY0100000	0	31	244	0	40.16%	75%
1121946.AUAX0100000	0	31	242	0	44.21%	74%
cmin:NCTC10288_0123	0	31	239	0	41.42%	73%
csx:CSING_07085	0	31	239	0	92.05%	73%
103733.JNYO01000004	0	31	238	0	61.76%	73%
caqu:CAQU_12230	0	31	235	0	40.85%	72%
433601938	0	31	235	0	70.21%	72%
1232427.CAVS0200000	0	31	229	0	64.63%	70%
cuv:CUREI_10740	0	31	229	0	82.53%	70%
443218.AS9A_0076	0	31	220	0	42.27%	68%
68170.KL590470_gene	0	31	163	0	92.02%	50%
68170.KL590470_gene	0	31	81	0	88.89%	25%
1380386.JIAW0100000	1	67	6426	1	100	100%
tsm:ASU32_23855	1	67	688	0	88.81%	10%
296141866	1	67	684	0	78.80%	10%
acti:UA75_00460	1	67	309	0	42.07%	4%
plat:C6W10_30600	1	67	300	0	45.33%	4%
65497.JODV01000005_	1	67	293	0	55.63%	4%
994479.GL877880_gen	1	67	283	0	58.30%	4%
1449976.KALB_105	1	67	280	0	60.36%	4%
ahg:AHOG_00450	1	67	274	0	84.31%	4%
